,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
10179,2006-08-20,$0.18,$1.00,$0.70,$0.83,$0.89,375.00%
10201,2006-08-13,$0.15,$0.91,$0.80,$0.61,$0.65,395.00%
10223,2006-08-06,$0.23,$0.84,$0.89,$0.64,$1.20,288.04%
10245,2006-07-30,$0.23,$0.84,$0.73,$0.54,$0.66,201.09%
10273,2006-07-23,$0.19,$0.69,$0.69,$0.42,$0.66,223.68%
10288,2006-07-16,$0.13,$1.03,$0.89,$0.65,$0.70,528.85%
10311,2006-07-09,$0.12,$0.95,$1.00,$0.61,$0.94,629.17%
10334,2006-07-02,$0.13,$0.80,$0.98,$0.88,$1.01,605.77%
10355,2006-06-25,$0.13,$0.80,$0.70,$0.78,$0.80,492.31%
10378,2006-06-18,$0.15,$0.98,$0.66,$0.39,$0.94,395.00%
10381,2006-06-11,$0.19,$0.94,$0.59,$0.60,$0.84,290.79%
10405,2006-06-04,$0.25,$0.80,$0.84,$0.61,$1.00,225.00%
10431,2006-05-28,$0.25,$0.80,$0.82,$0.59,$0.91,212.00%
10453,2006-05-21,$0.28,$0.84,$0.84,$0.70,$0.75,179.46%
10470,2006-05-14,$0.38,$0.75,$0.70,$0.80,$0.75,97.37%
10768,2005-11-27,$0.33,$0.86,$0.97,$0.86,$0.55,145.45%
10781,2005-11-20,$0.34,$0.86,$0.97,$0.89,$0.53,138.97%
10790,2005-11-13,$0.33,$0.86,$1.00,$0.87,$0.56,149.24%
10812,2005-11-06,$0.19,$0.79,$0.95,$0.74,$0.44,284.21%
10837,2005-10-30,$0.14,$0.83,$0.80,$0.62,$0.55,400.00%
10844,2005-10-23,$0.18,$0.77,$0.88,$0.74,$0.44,293.06%
10869,2005-10-16,$0.21,$0.77,$0.65,$0.69,$0.44,203.57%
10874,2005-10-09,$0.18,$0.75,$0.78,$0.56,$0.53,263.89%
10896,2005-10-02,$0.15,$0.80,$0.86,$0.56,$0.38,333.33%
10918,2005-09-25,$0.16,$0.64,$0.86,$0.44,$0.53,285.94%
10941,2005-09-18,$0.16,$0.69,$0.69,$0.49,$0.39,253.13%
10965,2005-09-11,$0.17,$0.60,$0.57,$0.77,$0.50,258.82%
10970,2005-09-04,$0.16,$0.64,$0.71,$0.52,$0.47,265.63%
10992,2005-08-28,$0.16,$0.56,$0.64,$0.90,$0.68,334.38%
11015,2005-08-21,$0.16,$0.69,$0.52,$0.67,$0.41,257.81%
11036,2005-08-14,$0.14,$0.67,$0.60,$0.69,$0.63,362.50%
11057,2005-08-07,$0.11,$0.69,$0.63,$0.37,$0.74,452.27%
11080,2005-07-31,$0.09,$0.63,$0.49,$0.53,$0.65,538.89%
11101,2005-07-24,$0.09,$0.81,$0.76,$0.83,$0.60,733.33%
11126,2005-07-17,$0.11,$0.73,$0.71,$1.19,$0.86,693.18%
11129,2005-07-10,$0.14,$0.81,$0.89,$0.53,$0.73,428.57%
11151,2005-07-03,$0.22,$0.60,$0.84,$0.62,$0.94,240.91%
11174,2005-06-26,$0.20,$0.68,$0.86,$0.65,$0.86,281.25%
11195,2005-06-19,$0.17,$0.68,$0.71,$0.87,$0.73,339.71%
11219,2005-06-12,$0.17,$0.63,$0.76,$0.48,$0.77,288.24%
11243,2005-06-05,$0.19,$0.69,$0.82,$0.78,$0.86,314.47%
11249,2005-05-29,$0.19,$0.70,$0.86,$0.68,$0.92,315.79%
11276,2005-05-22,$0.21,$0.82,$0.86,$1.07,$0.90,334.52%
11296,2005-05-15,$0.26,$0.77,$0.89,$0.97,$0.99,248.08%
11637,2004-11-21,$0.34,$0.79,$0.96,$0.87,$0.89,158.09%
11646,2004-11-14,$0.26,$0.76,$1.04,$0.77,$0.89,232.69%
11666,2004-11-07,$0.23,$0.76,$0.97,$0.79,$0.81,261.96%
11677,2004-10-31,$0.21,$0.59,$0.89,$0.79,$0.89,276.19%
11688,2004-10-24,$0.21,$0.76,$1.04,$0.64,$0.76,280.95%
11711,2004-10-17,$0.19,$0.73,$0.92,$0.57,$0.76,292.11%
11718,2004-10-10,$0.15,$0.67,$0.82,$0.63,$0.68,366.67%
11742,2004-10-03,$0.17,$0.80,$1.08,$0.74,$0.81,404.41%
11761,2004-09-26,$0.20,$0.62,$0.88,$0.77,$0.76,278.75%
11769,2004-09-19,$0.24,$0.63,$0.99,$0.31,$0.50,153.13%
11790,2004-09-12,$0.16,$0.62,$0.79,$0.62,$0.72,329.69%
11813,2004-09-05,$0.12,$0.58,$0.74,$0.53,$0.63,416.67%
11835,2004-08-29,$0.13,$0.54,$0.72,$0.42,$0.54,326.92%
11855,2004-08-22,$0.13,$0.54,$0.75,$0.57,$0.45,344.23%
11880,2004-08-15,$0.15,$0.54,$0.43,$0.42,$0.58,228.33%
11902,2004-08-08,$0.16,$0.56,$0.60,$0.37,$0.47,212.50%
11924,2004-08-01,$0.14,$0.52,$0.60,$0.44,$0.54,275.00%
11946,2004-07-25,$0.13,$0.60,$0.54,$0.33,$0.54,286.54%
11970,2004-07-11,$0.09,$0.54,$0.64,$0.52,$0.64,550.00%
11972,2004-07-04,$0.09,$0.58,$0.69,$0.38,$0.47,488.89%
11995,2004-06-27,$0.12,$0.81,$0.72,$0.41,$0.64,437.50%
12016,2004-06-20,$0.11,$0.56,$0.73,$0.52,$0.54,434.09%
12039,2004-06-13,$0.18,$0.60,$0.63,$0.41,$0.64,216.67%
12070,2004-06-06,$0.15,$0.56,$0.64,$0.53,$0.64,295.00%
12082,2004-05-30,$0.12,$0.60,$0.78,$1.29,$0.50,560.42%
12106,2004-05-23,$0.11,$0.60,$0.82,$0.54,$0.77,520.45%
12129,2004-05-16,$0.12,$0.76,$0.67,$0.51,$0.91,493.75%
12435,2003-11-30,$0.77,$0.88,$0.86,$0.96,$0.94,18.18%
12459,2003-11-23,$0.82,$0.82,$0.90,$0.89,$1.52,25.91%
12469,2003-11-16,$0.97,$0.79,$0.86,$0.89,$0.90,-11.34%
12479,2003-11-09,$1.20,$0.79,$0.62,$0.89,$0.60,-39.58%
12499,2003-11-02,$0.75,$0.70,$0.73,$0.69,$0.77,-3.67%
12509,2003-10-26,$0.53,$0.70,$0.68,$0.60,$0.77,29.72%
12529,2003-10-19,$0.59,$0.83,$0.80,$0.69,$0.58,22.88%
12538,2003-10-12,$0.65,$0.73,$0.69,$0.64,$1.39,32.69%
12569,2003-10-05,$0.54,$0.79,$0.78,$0.62,$0.58,28.24%
12584,2003-09-28,$0.39,$0.72,$0.80,$0.58,$0.58,71.79%
12607,2003-09-21,$0.36,$0.75,$0.76,$0.59,$0.60,87.50%
12612,2003-09-14,$0.38,$0.79,$0.53,$0.50,$0.50,52.63%
12636,2003-09-07,$0.43,$0.70,$0.76,$0.51,$0.52,44.77%
12653,2003-08-31,$0.57,$0.57,$0.73,$0.66,$0.60,12.28%
12684,2003-08-24,$0.77,$0.65,$0.56,$0.62,$0.47,-25.32%
12707,2003-08-17,$0.53,$0.64,$0.55,$0.48,$0.56,5.19%
12729,2003-08-10,$0.38,$0.52,$0.63,$0.52,$0.47,40.79%
12751,2003-08-03,$0.28,$0.75,$0.85,$0.59,$0.51,141.07%
12765,2003-07-27,$0.30,$0.83,$0.82,$0.44,$0.56,120.83%
12773,2003-07-20,$0.34,$0.75,$0.73,$0.62,$0.64,101.47%
12795,2003-07-13,$0.45,$0.77,$0.44,$0.72,$0.73,47.78%
12816,2003-07-06,$0.64,$0.79,$0.59,$0.72,$0.59,5.08%
12838,2003-06-29,$0.78,$0.64,$0.80,$0.67,$0.64,-11.86%
12858,2003-06-22,$0.73,$0.68,$0.52,$0.66,$0.47,-20.21%
12883,2003-06-15,$0.54,$0.56,$0.97,$0.72,$0.69,36.11%
12906,2003-06-08,$0.50,$1.08,$0.97,$0.64,$0.63,66.00%
12924,2003-06-01,$0.58,$1.12,$1.04,$0.59,$0.73,50.00%
12933,2003-05-25,$0.46,$0.96,$1.17,$0.61,$0.64,83.70%
12954,2003-05-18,$0.71,$0.96,$1.19,$0.72,$0.82,29.93%
13298,2002-12-01,$0.71,$0.76,$0.82,$0.64,$0.77,5.28%
13307,2002-11-24,$0.74,$0.76,$0.89,$0.64,$0.82,5.07%
13320,2002-11-17,$0.63,$0.76,$0.93,$0.64,$0.82,25.00%
13329,2002-11-10,$0.53,$0.76,$2.19,$0.59,$0.72,100.94%
13353,2002-11-03,$0.49,$0.69,$2.19,$0.64,$0.82,121.43%
13359,2002-10-27,$0.64,$0.57,$0.82,$0.62,$0.77,8.59%
13384,2002-10-20,$0.85,$0.57,$0.00,$0.64,$1.54,-19.12%
13648,2002-07-07,$0.56,$1.70,$1.67,$0.34,$1.62,137.95%
13674,2002-06-30,$0.56,$1.70,$1.67,$0.34,$1.62,137.95%
13693,2002-06-16,$0.36,$1.86,$1.97,$1.25,$1.74,373.61%
13714,2002-06-09,$0.42,$1.75,$1.89,$1.60,$2.24,345.24%
13722,2002-06-02,$0.59,$2.22,$1.97,$1.67,$2.07,236.02%
13746,2002-05-26,$0.62,$2.09,$1.65,$1.49,$2.24,201.21%
13754,2002-05-19,$0.77,$2.12,$1.84,$1.87,$2.24,162.01%
13778,2002-05-12,$0.94,$1.84,$2.16,$2.16,$2.12,120.21%
14139,2001-11-11,$0.28,$2.00,$1.92,$2.24,$2.02,630.36%
14150,2001-11-04,$0.17,$2.17,$1.93,$2.08,$1.79,"1,072.06%"
14427,2001-07-08,$0.12,$2.00,$1.28,$1.76,$1.75,"1,314.58%"
14451,2001-07-01,$0.14,$2.12,$1.40,$1.84,$1.69,"1,158.93%"
14462,2001-06-24,$0.18,$1.69,$1.77,$1.87,$1.64,868.06%
14480,2001-06-17,$0.18,$1.75,$1.62,$1.47,$1.99,848.61%
14504,2001-06-10,$0.15,$2.12,$1.72,$1.71,$1.75,"1,116.67%"
14527,2001-06-03,$0.14,$2.12,$1.45,$1.63,$2.24,"1,228.57%"
15174,2000-07-09,$0.14,$0.60,$0.00,$0.56,$0.62,217.86%
15199,2000-07-02,$0.16,$0.57,$0.00,$0.42,$0.64,154.69%
15220,2000-06-25,$0.16,$0.60,$0.00,$0.44,$0.54,146.88%
15240,2000-06-18,$0.17,$0.60,$0.00,$0.67,$0.62,177.94%
15247,2000-06-11,$0.18,$0.65,$0.00,$0.57,$0.66,161.11%
15264,2000-06-04,$0.17,$0.60,$0.00,$0.72,$0.64,188.24%
15279,2000-05-28,$0.17,$0.60,$0.00,$0.53,$0.50,139.71%
15305,2000-05-21,$0.19,$0.60,$0.00,$0.54,$0.58,126.32%
15312,2000-05-14,$0.17,$0.65,$0.00,$0.54,$0.47,144.12%
15335,2000-05-07,$0.18,$0.65,$0.00,$0.77,$0.64,186.11%
15343,2000-04-30,$0.18,$0.67,$0.00,$0.55,$0.64,158.33%
15361,2000-04-23,$0.24,$0.69,$0.00,$0.84,$0.45,106.25%
15390,2000-04-16,$0.31,$0.73,$0.00,$0.70,$0.62,65.32%
15398,2000-04-09,$0.29,$0.64,$0.00,$0.82,$0.67,83.62%
15420,2000-04-02,$0.21,$0.69,$0.00,$0.82,$0.69,161.90%
15429,2000-03-26,$0.21,$0.82,$0.00,$0.82,$0.79,189.29%
15451,2000-03-19,$0.23,$0.82,$0.00,$0.87,$0.47,134.78%
15465,2000-03-12,$0.30,$0.73,$0.00,$0.72,$0.86,92.50%
15483,2000-03-05,$0.34,$0.63,$0.00,$0.62,$0.60,36.03%
15506,2000-02-27,$0.34,$0.56,$0.00,$0.79,$0.52,37.50%
15515,2000-02-20,$0.29,$0.63,$0.00,$0.89,$0.47,71.55%
15536,2000-02-13,$0.26,$0.73,$0.00,$0.72,$0.56,93.27%
15561,2000-02-06,$0.23,$1.46,$0.00,$1.19,$1.07,304.35%
15572,2000-01-30,$0.26,$0.69,$0.00,$0.72,$0.62,95.19%
15593,2000-01-23,$0.28,$0.65,$0.00,$0.89,$0.64,94.64%
15600,2000-01-16,$0.30,$0.78,$0.00,$0.89,$0.56,85.83%
15622,2000-01-09,$0.29,$0.78,$0.00,$0.89,$0.57,93.10%
15632,2000-01-02,$0.34,$0.75,$0.00,$0.89,$0.63,66.91%
15656,1999-12-26,$0.36,$0.80,$0.00,$0.87,$0.47,48.61%
15662,1999-12-19,$0.38,$0.82,$0.00,$0.87,$0.77,61.84%
15674,1999-12-12,$0.38,$0.75,$0.00,$0.77,$0.69,45.39%
15708,1999-11-21,$0.19,$0.71,$0.00,$0.49,$0.59,135.53%
15729,1999-11-14,$0.19,$0.71,$0.00,$0.49,$0.59,135.53%
15740,1999-11-07,$0.16,$0.71,$0.00,$0.49,$0.59,179.69%
15751,1999-10-31,$0.18,$0.71,$0.00,$0.56,$0.79,186.11%
15765,1999-10-24,$0.21,$0.54,$0.00,$0.56,$0.79,125.00%
