,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
5173,2012-08-12,$0.44,$1.76,$1.43,$1.12,$1.90,252.84%
5196,2012-08-12,$0.52,$1.76,$1.43,$1.12,$1.90,198.56%
5207,2012-08-05,$0.42,$1.81,$1.25,$1.09,$1.90,260.12%
5232,2012-07-29,$0.36,$1.81,$1.50,$0.99,$1.90,330.56%
5236,2012-07-22,$0.38,$1.92,$1.31,$1.09,$1.90,309.21%
5261,2012-07-15,$0.41,$1.79,$1.32,$1.12,$1.90,273.78%
5284,2012-07-08,$0.52,$1.74,$1.25,$1.12,$1.90,188.94%
5290,2012-07-01,$0.37,$1.79,$1.54,$1.12,$1.61,309.46%
5315,2012-06-24,$0.35,$1.79,$1.54,$1.12,$1.57,330.00%
5339,2012-06-17,$0.30,$1.75,$1.52,$1.12,$1.57,396.67%
5341,2012-06-10,$0.28,$1.73,$1.67,$1.14,$1.45,434.82%
5370,2012-06-03,$0.29,$1.75,$1.59,$1.14,$1.68,431.03%
5393,2012-05-27,$0.30,$1.76,$1.61,$1.14,$1.45,396.67%
5399,2012-05-20,$0.30,$1.99,$1.46,$1.09,$1.79,427.50%
5420,2012-05-13,$0.27,$1.96,$1.46,$1.64,$1.68,524.07%
5436,2012-05-13,$0.31,$1.96,$1.46,$1.64,$1.68,443.55%
5455,2012-05-06,$0.35,$1.96,$1.44,$1.12,$1.63,339.29%
5461,2012-04-29,$0.33,$1.91,$1.70,$1.14,$1.90,403.79%
5473,2012-04-22,$0.39,$1.96,$1.70,$1.12,$2.02,335.90%
5498,2012-04-15,$0.38,$1.91,$1.70,$1.14,$1.95,340.79%
5510,2012-04-08,$0.26,$1.91,$1.61,$1.32,$1.95,552.88%
5515,2012-04-08,$0.26,$1.91,$1.61,$1.32,$1.95,552.88%
5527,2012-04-01,$0.22,$1.96,$1.78,$1.32,$1.95,696.59%
5550,2012-03-25,$0.22,$1.91,$1.39,$1.44,$1.95,660.23%
5561,2012-03-18,$0.21,$1.84,$1.75,$1.74,$1.95,766.67%
5569,2012-03-11,$0.21,$1.91,$1.71,$1.72,$1.84,754.76%
5580,2012-03-04,$0.21,$1.81,$1.95,$1.84,$1.95,798.81%
5603,2012-02-26,$0.21,$1.81,$1.70,$1.62,$1.97,745.24%
5613,2012-02-19,$0.22,$1.96,$1.70,$1.64,$2.02,731.82%
5624,2012-02-12,$0.23,$1.96,$1.82,$1.67,$1.90,698.91%
5635,2012-02-05,$0.26,$1.99,$1.75,$1.79,$2.02,625.96%
5644,2012-01-29,$0.35,$1.99,$1.82,$1.79,$1.90,435.71%
5655,2012-01-22,$0.52,$1.96,$1.87,$1.75,$2.02,265.38%
5667,2012-01-15,$0.53,$1.96,$1.82,$1.74,$2.02,255.66%
5676,2012-01-08,$0.43,$1.96,$1.82,$1.72,$2.13,343.60%
5700,2012-01-01,$0.30,$1.96,$1.82,$1.79,$2.02,532.50%
5710,2011-12-25,$0.28,$1.89,$1.82,$1.75,$1.90,557.14%
5720,2011-12-18,$0.31,$1.96,$1.89,$1.79,$2.02,517.74%
5729,2011-12-11,$0.40,$1.96,$2.02,$1.75,$2.02,384.38%
5740,2011-12-04,$0.33,$1.96,$1.89,$1.79,$2.02,480.30%
5763,2011-11-27,$0.32,$1.99,$1.89,$1.77,$1.79,481.25%
5771,2011-11-20,$0.41,$1.99,$1.73,$1.77,$1.79,343.90%
5797,2011-11-13,$0.57,$1.89,$1.85,$1.63,$1.79,214.04%
5803,2011-11-06,$0.40,$1.96,$1.77,$1.60,$1.79,345.00%
5829,2011-10-30,$0.24,$1.96,$1.82,$1.65,$1.72,644.79%
5837,2011-10-23,$0.25,$1.96,$1.77,$1.34,$1.79,586.00%
5845,2011-10-16,$0.26,$1.96,$2.00,$1.71,$1.61,600.00%
5870,2011-10-09,$0.28,$1.96,$1.77,$1.41,$1.79,518.75%
5893,2011-10-02,$0.25,$1.96,$1.77,$1.65,$1.72,610.00%
5913,2011-09-25,$0.26,$1.96,$1.77,$1.29,$1.79,554.81%
5921,2011-09-18,$0.28,$1.89,$1.84,$1.62,$1.72,531.25%
5947,2011-09-11,$0.28,$1.89,$1.90,$1.67,$1.79,547.32%
5950,2011-09-04,$0.24,$1.89,$1.84,$1.57,$1.72,631.25%
5984,2011-08-28,$0.24,$1.94,$1.68,$1.82,$1.79,653.13%
5996,2011-08-21,$0.23,$1.94,$1.68,$1.49,$1.61,630.43%
6021,2011-08-14,$0.24,$1.42,$1.23,$1.24,$1.68,480.21%
6031,2011-08-07,$0.21,$1.42,$1.78,$1.25,$1.72,634.52%
6048,2011-07-31,$0.22,$1.42,$1.12,$1.69,$1.68,571.59%
6072,2011-07-24,$0.23,$1.42,$1.23,$1.75,$1.72,565.22%
6095,2011-07-17,$0.23,$1.96,$1.12,$1.57,$1.79,600.00%
6100,2011-07-10,$0.25,$1.96,$0.96,$1.75,$1.61,528.00%
6122,2011-07-03,$0.25,$1.42,$1.19,$1.14,$1.79,454.00%
6147,2011-06-26,$0.25,$0.97,$1.28,$1.39,$1.79,443.00%
6164,2011-06-19,$0.24,$1.91,$1.23,$1.32,$1.50,520.83%
6175,2011-06-12,$0.24,$0.97,$1.01,$1.30,$1.61,409.38%
6200,2011-06-05,$0.24,$1.91,$1.68,$1.70,$1.68,626.04%
6225,2011-05-29,$0.23,$0.97,$1.19,$1.37,$0.72,361.96%
6231,2011-05-22,$0.25,$1.91,$1.73,$1.78,$1.57,599.00%
6256,2011-05-15,$0.40,$0.97,$1.77,$1.42,$0.38,183.75%
6261,2011-05-08,$0.43,$1.84,$1.77,$1.90,$1.77,323.26%
6273,2011-05-01,$0.41,$1.10,$1.77,$1.92,$1.51,284.15%
6298,2011-04-24,$0.57,$1.91,$1.77,$1.83,$1.90,225.00%
6308,2011-04-17,$0.67,$1.05,$1.77,$1.45,$0.83,90.30%
6316,2011-04-10,$0.35,$1.99,$1.48,$1.30,$0.90,305.00%
6327,2011-04-03,$0.27,$1.05,$1.77,$0.96,$0.79,323.15%
6350,2011-03-27,$0.25,$2.06,$1.95,$1.87,$1.79,667.00%
6360,2011-03-20,$0.25,$2.19,$1.95,$2.16,$2.35,765.00%
6369,2011-03-13,$0.33,$1.37,$1.95,$0.62,$0.67,249.24%
6380,2011-03-06,$0.51,$1.37,$1.95,$0.62,$0.67,125.98%
6403,2011-02-27,$0.62,$1.25,$1.95,$0.00,$0.67,56.05%
6413,2011-02-20,$0.58,$1.62,$1.95,$0.22,$0.67,92.24%
6424,2011-02-13,$0.66,$1.12,$1.77,$0.45,$0.00,26.52%
6434,2011-02-06,$0.54,$1.49,$1.66,$1.99,$0.56,163.89%
6444,2011-01-30,$0.32,$1.12,$1.66,$1.62,$1.57,366.41%
6457,2011-01-23,$0.32,$1.10,$1.73,$1.47,$0.67,288.28%
6468,2011-01-16,$0.37,$0.92,$1.62,$0.57,$0.67,155.41%
6476,2011-01-09,$0.30,$0.92,$1.85,$1.87,$1.23,389.17%
6487,2011-01-02,$0.28,$0.87,$1.84,$0.00,$0.45,182.14%
6509,2010-12-26,$0.28,$1.86,$1.89,$1.89,$2.02,583.93%
6520,2010-12-19,$0.31,$1.76,$1.79,$1.89,$2.02,501.61%
6532,2010-12-12,$0.41,$1.86,$1.79,$1.84,$2.13,364.63%
6542,2010-12-05,$0.44,$1.86,$1.89,$1.79,$2.02,329.55%
6551,2010-11-28,$0.49,$1.89,$1.80,$1.74,$2.02,280.10%
6567,2010-11-21,$0.48,$1.79,$1.67,$1.77,$2.02,277.60%
6586,2010-11-14,$0.50,$1.94,$1.96,$1.69,$1.90,274.50%
6591,2010-11-07,$0.37,$1.94,$1.49,$1.77,$1.90,379.73%
6617,2010-10-31,$0.28,$1.86,$1.68,$1.72,$1.90,539.29%
6640,2010-10-24,$0.29,$1.76,$2.19,$1.72,$1.90,552.59%
6647,2010-10-17,$0.27,$1.86,$2.20,$2.24,$1.90,659.26%
6673,2010-10-10,$0.24,$1.86,$2.29,$1.67,$1.90,704.17%
6676,2010-10-03,$0.24,$1.89,$2.20,$1.57,$1.90,687.50%
6698,2010-09-26,$0.28,$1.89,$2.29,$1.74,$1.90,598.21%
6722,2010-09-19,$0.37,$1.39,$2.29,$1.62,$1.79,379.05%
6744,2010-09-12,$0.44,$1.79,$2.03,$1.74,$1.79,317.61%
6761,2010-09-05,$0.39,$1.89,$2.37,$1.64,$1.79,392.95%
6789,2010-08-29,$0.36,$1.91,$2.20,$1.79,$1.90,441.67%
6810,2010-08-22,$0.33,$1.91,$2.07,$1.57,$1.79,456.06%
6813,2010-08-15,$0.36,$2.26,$1.54,$1.57,$1.74,393.75%
6836,2010-08-08,$0.38,$1.71,$2.24,$1.74,$2.13,414.47%
6861,2010-08-01,$0.27,$1.81,$2.16,$1.54,$1.79,575.93%
6886,2010-07-25,$0.21,$1.82,$2.04,$1.74,$1.43,736.90%
6889,2010-07-18,$0.24,$1.32,$2.07,$1.59,$1.72,597.92%
6915,2010-07-11,$0.26,$1.35,$1.50,$1.34,$1.99,494.23%
6939,2010-07-04,$0.22,$1.35,$2.19,$1.20,$2.12,679.55%
6944,2010-06-27,$0.21,$1.40,$2.08,$1.36,$1.87,698.81%
6971,2010-06-20,$0.22,$1.35,$2.08,$1.18,$1.82,630.68%
6991,2010-06-13,$0.27,$1.35,$2.00,$1.36,$1.69,492.59%
6996,2010-06-06,$0.37,$1.38,$2.32,$1.42,$1.82,368.92%
7018,2010-05-30,$0.43,$1.44,$2.24,$1.22,$1.94,297.67%
7044,2010-05-23,$0.38,$1.33,$2.13,$1.42,$1.94,348.68%
7052,2010-05-16,$0.40,$1.42,$2.13,$1.42,$2.04,338.13%
7077,2010-05-09,$0.51,$1.35,$2.13,$1.28,$2.04,233.33%
7084,2010-05-02,$0.51,$1.35,$2.14,$1.40,$2.12,243.63%
7095,2010-04-25,$0.43,$1.32,$2.13,$1.40,$2.12,305.23%
7119,2010-04-18,$0.34,$1.35,$2.13,$1.38,$1.99,403.68%
7127,2010-04-11,$0.30,$1.17,$2.09,$1.19,$2.24,457.50%
7137,2010-04-04,$0.28,$1.26,$2.12,$1.28,$2.24,516.07%
7162,2010-03-28,$0.25,$1.35,$2.03,$1.34,$2.29,601.00%
7170,2010-03-21,$0.25,$1.40,$2.03,$1.05,$2.32,580.00%
7180,2010-03-14,$0.28,$1.35,$2.13,$1.42,$2.24,537.50%
7204,2010-03-07,$0.38,$1.35,$2.03,$1.53,$2.24,370.39%
7214,2010-02-28,$0.34,$1.35,$2.07,$1.40,$2.42,432.35%
7223,2010-02-21,$0.25,$1.35,$1.96,$1.53,$2.42,626.00%
7233,2010-02-14,$0.22,$1.34,$2.19,$1.07,$2.29,682.95%
7257,2010-02-07,$0.21,$1.35,$1.71,$1.40,$2.29,703.57%
7263,2010-01-31,$0.21,$1.61,$2.16,$1.38,$2.79,845.24%
7277,2010-01-24,$0.27,$1.45,$1.96,$1.36,$2.57,579.63%
7287,2010-01-17,$0.26,$1.53,$2.16,$1.38,$2.49,626.92%
7297,2010-01-10,$0.25,$1.45,$1.84,$1.49,$2.62,640.00%
7320,2010-01-03,$0.32,$1.49,$2.32,$1.38,$2.74,519.53%
7331,2009-12-27,$0.41,$1.45,$2.13,$1.49,$2.87,384.15%
7341,2009-12-20,$0.47,$1.45,$2.17,$1.38,$2.99,325.00%
7353,2009-12-13,$0.57,$1.40,$2.17,$1.38,$2.99,248.25%
7359,2009-12-06,$0.56,$1.40,$2.17,$1.38,$2.99,254.46%
7371,2009-11-29,$0.60,$1.30,$2.17,$1.44,$2.87,224.17%
7396,2009-11-22,$0.64,$1.30,$2.07,$1.42,$2.99,203.91%
7402,2009-11-15,$0.67,$1.37,$2.04,$1.42,$2.62,177.99%
7428,2009-11-08,$0.58,$1.37,$2.12,$1.36,$2.49,216.38%
7434,2009-11-01,$0.55,$1.27,$1.84,$1.36,$2.17,201.82%
7461,2009-10-25,$0.39,$1.20,$2.04,$1.36,$1.99,322.44%
7469,2009-10-18,$0.44,$1.30,$1.85,$1.36,$1.94,266.48%
7493,2009-10-11,$0.51,$1.30,$1.97,$1.34,$2.07,227.45%
7499,2009-10-04,$0.28,$1.30,$1.72,$1.28,$2.44,501.79%
7525,2009-09-27,$0.21,$1.30,$2.04,$1.28,$1.66,647.62%
7528,2009-09-20,$0.21,$1.27,$2.04,$1.61,$2.19,746.43%
7553,2009-09-13,$0.26,$1.30,$1.69,$1.17,$1.94,486.54%
7578,2009-09-06,$0.30,$1.30,$1.84,$1.30,$2.07,442.50%
7599,2009-08-30,$0.29,$1.30,$2.04,$1.30,$2.04,475.86%
7606,2009-08-23,$0.27,$1.30,$1.98,$1.15,$2.09,503.70%
7630,2009-08-16,$0.25,$1.34,$2.04,$1.15,$1.99,552.00%
7654,2009-08-09,$0.24,$1.82,$1.84,$1.17,$2.12,623.96%
7656,2009-08-02,$0.25,$1.32,$1.99,$1.32,$1.99,562.00%
7681,2009-07-26,$0.25,$1.32,$2.04,$1.32,$2.02,570.00%
7705,2009-07-19,$0.32,$1.30,$1.71,$1.32,$1.94,389.84%
7728,2009-07-12,$0.29,$1.26,$2.21,$1.32,$2.07,491.38%
7733,2009-07-05,$0.25,$1.16,$1.84,$1.32,$1.94,526.00%
7758,2009-06-28,$0.25,$1.34,$1.99,$1.32,$2.19,584.00%
7782,2009-06-21,$0.25,$1.32,$2.04,$1.26,$1.94,556.00%
7784,2009-06-14,$0.25,$1.32,$2.04,$1.32,$2.07,575.00%
7809,2009-06-07,$0.23,$1.32,$2.09,$1.15,$1.82,593.48%
7834,2009-05-31,$0.25,$1.30,$2.04,$1.19,$2.02,555.00%
7857,2009-05-24,$0.23,$1.20,$2.04,$1.30,$2.04,615.22%
7859,2009-05-17,$0.22,$1.22,$2.09,$1.32,$2.27,684.09%
7888,2009-05-10,$0.30,$1.30,$2.09,$1.32,$2.24,479.17%
7896,2009-05-03,$0.43,$1.20,$2.04,$1.32,$2.32,300.00%
7905,2009-04-26,$0.41,$1.28,$2.07,$1.36,$2.37,331.71%
7930,2009-04-19,$0.45,$1.30,$2.09,$1.36,$2.37,295.56%
7939,2009-04-12,$0.51,$1.30,$2.09,$1.36,$2.32,246.57%
7948,2009-04-05,$0.56,$1.28,$2.04,$1.36,$2.29,211.16%
7973,2009-03-29,$0.47,$1.24,$1.99,$1.21,$2.37,262.23%
7982,2009-03-22,$0.26,$1.30,$2.04,$1.34,$2.29,570.19%
7991,2009-03-15,$0.26,$1.24,$2.04,$1.38,$2.19,558.65%
8014,2009-03-08,$0.26,$1.24,$1.92,$1.34,$2.29,552.88%
8024,2009-03-01,$0.27,$1.24,$1.92,$1.34,$2.32,531.48%
8035,2009-02-22,$0.28,$1.40,$1.92,$1.38,$2.24,519.64%
8045,2009-02-15,$0.28,$1.40,$1.92,$1.34,$2.44,533.93%
8055,2009-02-08,$0.25,$1.31,$1.92,$1.32,$2.29,584.00%
8068,2009-02-01,$0.22,$1.31,$1.97,$1.26,$2.37,685.23%
8076,2009-01-25,$0.23,$1.31,$1.97,$2.87,$2.24,811.96%
8087,2009-01-18,$0.24,$1.37,$2.04,$1.09,$2.37,615.63%
8109,2009-01-11,$0.31,$1.41,$1.84,$1.42,$2.74,497.58%
8121,2009-01-04,$0.29,$1.37,$2.09,$1.42,$2.37,525.00%
8131,2008-12-28,$0.27,$1.56,$2.09,$1.42,$2.24,576.85%
8140,2008-12-21,$0.29,$1.56,$2.09,$1.42,$2.42,545.69%
8151,2008-12-14,$0.29,$1.56,$2.04,$1.42,$2.36,536.21%
8174,2008-12-07,$0.27,$1.45,$2.04,$1.34,$2.49,577.78%
8183,2008-11-30,$0.32,$1.63,$2.09,$1.44,$2.49,497.66%
8207,2008-11-23,$0.30,$1.63,$2.09,$1.42,$2.49,535.83%
8214,2008-11-16,$0.28,$1.63,$2.04,$1.42,$2.37,566.07%
8239,2008-11-09,$0.26,$1.51,$2.04,$1.42,$2.32,600.96%
8244,2008-11-02,$0.26,$1.51,$2.07,$1.42,$2.32,603.85%
8271,2008-10-26,$0.26,$1.70,$1.92,$1.53,$2.37,623.08%
8277,2008-10-19,$0.25,$1.70,$2.04,$1.42,$2.29,645.00%
8301,2008-10-12,$0.23,$1.51,$1.99,$1.32,$2.29,672.83%
8325,2008-10-05,$0.23,$1.51,$1.58,$1.38,$2.49,656.52%
8347,2008-09-28,$0.67,$1.38,$2.02,$1.40,$2.49,172.01%
8349,2008-09-21,$0.41,$1.37,$1.93,$1.44,$2.37,333.54%
8372,2008-09-14,$0.51,$1.37,$1.94,$1.42,$2.17,238.24%
8394,2008-09-07,$0.54,$1.33,$1.92,$1.44,$2.37,226.85%
8417,2008-08-31,$0.52,$1.33,$1.94,$1.42,$2.24,233.17%
8442,2008-08-24,$0.57,$1.33,$1.92,$1.40,$2.12,196.93%
8462,2008-08-17,$0.67,$1.33,$1.94,$1.40,$2.12,153.36%
8485,2008-08-10,$0.40,$1.33,$1.93,$1.34,$1.99,311.88%
8487,2008-08-03,$0.27,$1.45,$1.51,$1.34,$2.12,494.44%
8512,2008-07-27,$0.26,$1.57,$1.86,$1.32,$1.99,548.08%
8536,2008-07-20,$0.24,$1.65,$2.44,$1.15,$1.99,653.13%
8560,2008-07-13,$0.26,$1.27,$1.71,$1.25,$2.16,514.42%
8582,2008-07-06,$0.32,$1.27,$1.68,$1.30,$2.12,397.66%
8602,2008-06-29,$0.36,$1.30,$1.71,$1.28,$2.12,345.14%
8605,2008-06-22,$0.30,$1.30,$1.71,$1.28,$1.87,413.33%
8630,2008-06-15,$0.23,$1.30,$1.71,$1.25,$2.16,597.83%
8653,2008-06-08,$0.21,$1.49,$1.71,$1.27,$1.82,648.81%
8677,2008-06-01,$0.21,$1.34,$1.76,$1.25,$2.07,664.29%
8700,2008-05-25,$0.20,$1.34,$1.51,$1.06,$1.92,628.75%
8703,2008-05-18,$0.20,$1.53,$1.73,$1.18,$2.49,766.25%
8729,2008-05-11,$0.20,$1.33,$1.62,$1.23,$2.17,693.75%
8737,2008-05-04,$0.22,$1.33,$1.61,$1.23,$2.24,628.41%
8762,2008-04-27,$0.24,$1.33,$1.73,$1.17,$2.22,571.88%
8771,2008-04-20,$0.22,$1.33,$1.73,$1.19,$2.12,623.86%
8780,2008-04-13,$0.25,$1.33,$1.73,$1.10,$2.12,528.00%
8805,2008-04-06,$0.25,$1.34,$1.73,$1.19,$2.19,545.00%
8814,2008-03-30,$0.20,$1.33,$1.66,$2.62,$2.24,881.25%
8823,2008-03-23,$0.19,$1.33,$1.73,$1.09,$2.24,740.79%
8847,2008-03-16,$0.20,$1.33,$1.73,$1.19,$2.24,711.25%
8858,2008-03-09,$0.22,$1.33,$1.69,$1.30,$2.12,631.82%
8869,2008-03-02,$0.24,$1.34,$1.73,$1.25,$2.24,583.33%
8876,2008-02-24,$0.25,$1.29,$1.64,$1.09,$2.37,539.00%
8900,2008-02-17,$0.22,$1.39,$1.78,$1.30,$2.24,662.50%
8910,2008-02-10,$0.23,$1.34,$1.78,$1.38,$2.17,625.00%
8920,2008-02-03,$0.23,$1.24,$1.78,$1.09,$2.37,604.35%
8929,2008-01-27,$0.22,$1.35,$1.78,$1.34,$2.37,677.27%
8940,2008-01-20,$0.27,$1.16,$1.78,$1.40,$2.37,521.30%
8963,2008-01-13,$0.34,$1.27,$1.78,$1.36,$2.24,388.97%
8973,2008-01-06,$0.45,$1.30,$1.73,$1.40,$2.17,266.67%
8984,2007-12-30,$0.31,$1.37,$1.91,$1.34,$2.37,463.71%
8992,2007-12-23,$0.26,$1.35,$1.78,$1.30,$2.12,529.81%
9003,2007-12-16,$0.26,$1.53,$1.78,$1.30,$2.12,547.12%
9028,2007-12-09,$0.27,$1.30,$1.78,$1.24,$1.99,484.26%
9036,2007-12-02,$0.24,$1.30,$1.78,$1.24,$1.99,557.29%
9045,2007-11-25,$0.23,$1.30,$1.78,$1.30,$1.87,579.35%
9071,2007-11-18,$0.21,$1.30,$1.86,$1.30,$2.07,677.38%
9093,2007-11-11,$0.23,$1.35,$1.78,$1.30,$2.12,611.96%
9100,2007-11-04,$0.22,$1.35,$1.81,$1.17,$2.24,646.59%
9125,2007-10-28,$0.22,$1.32,$1.78,$1.30,$1.60,581.82%
9130,2007-10-21,$0.24,$1.35,$1.81,$1.35,$1.99,577.08%
9156,2007-10-14,$0.33,$1.35,$1.78,$1.24,$2.12,391.67%
9166,2007-10-07,$0.25,$1.35,$1.78,$1.24,$2.24,561.00%
9185,2007-09-30,$0.23,$1.35,$1.62,$1.17,$2.24,593.48%
9206,2007-09-23,$0.24,$1.27,$1.68,$1.17,$2.17,555.21%
9227,2007-09-16,$0.26,$1.24,$1.63,$1.20,$2.12,495.19%
9249,2007-09-09,$0.40,$1.24,$1.63,$1.11,$2.12,281.25%
9273,2007-09-02,$0.51,$1.24,$1.61,$1.15,$1.87,187.75%
9292,2007-08-26,$0.59,$1.27,$1.61,$1.15,$1.87,150.00%
9314,2007-08-19,$0.54,$1.24,$1.38,$1.01,$1.79,150.93%
9336,2007-08-12,$0.35,$1.14,$1.71,$1.11,$1.79,310.71%
9357,2007-08-05,$0.22,$1.14,$1.57,$1.01,$1.67,512.50%
9381,2007-07-29,$0.19,$1.14,$1.66,$1.11,$1.74,643.42%
9401,2007-07-22,$0.18,$1.38,$1.25,$1.01,$2.16,705.56%
9422,2007-07-15,$0.18,$1.30,$1.78,$1.11,$1.82,734.72%
9445,2007-07-08,$0.18,$1.28,$1.56,$1.01,$2.14,731.94%
9447,2007-07-01,$0.18,$1.22,$1.77,$1.15,$1.79,723.61%
9469,2007-06-24,$0.18,$1.26,$1.85,$1.15,$1.79,740.28%
9491,2007-06-17,$0.18,$1.28,$1.65,$1.24,$1.83,733.33%
9512,2007-06-10,$0.18,$1.18,$1.67,$1.15,$1.90,719.44%
9536,2007-06-03,$0.19,$1.28,$1.73,$1.18,$1.90,701.32%
9560,2007-05-27,$0.19,$1.28,$1.73,$1.18,$1.97,710.53%
9583,2007-05-20,$0.18,$1.38,$1.73,$1.28,$1.97,783.33%
9590,2007-05-13,$0.18,$1.20,$1.78,$1.28,$2.03,773.61%
9615,2007-05-06,$0.18,$1.28,$1.61,$1.28,$1.90,743.06%
9623,2007-04-29,$0.18,$1.28,$1.78,$1.22,$2.02,775.00%
9633,2007-04-22,$0.19,$1.24,$1.73,$1.19,$2.02,713.16%
9658,2007-04-15,$0.18,$1.24,$1.78,$1.24,$2.03,773.61%
9670,2007-04-08,$0.19,$1.28,$1.48,$1.07,$1.97,663.16%
9676,2007-04-01,$0.19,$1.35,$1.78,$1.32,$1.97,744.74%
9701,2007-03-25,$0.20,$1.28,$1.64,$1.32,$2.02,682.50%
9709,2007-03-18,$0.21,$1.18,$1.78,$1.28,$2.13,658.33%
9719,2007-03-11,$0.26,$1.28,$1.78,$1.32,$2.32,544.23%
9729,2007-03-04,$0.26,$1.28,$1.65,$1.32,$2.32,531.73%
9753,2007-02-25,$0.28,$1.28,$1.73,$1.38,$2.32,499.11%
9762,2007-02-18,$0.32,$1.37,$1.97,$1.47,$2.43,465.63%
9772,2007-02-11,$0.39,$1.51,$1.97,$1.47,$2.19,357.69%
9783,2007-02-04,$0.31,$1.40,$1.97,$1.53,$2.62,506.45%
9806,2007-01-28,$0.28,$1.35,$1.70,$1.47,$2.47,524.11%
9817,2007-01-21,$0.33,$1.39,$1.65,$1.40,$2.49,425.00%
9827,2007-01-14,$0.41,$1.26,$1.60,$1.36,$2.49,309.15%
9836,2007-01-07,$0.35,$1.32,$1.70,$1.36,$2.37,382.14%
9847,2006-12-31,$0.32,$1.25,$1.70,$1.36,$2.37,421.88%
9857,2006-12-24,$0.29,$1.66,$1.65,$1.28,$2.37,500.00%
9880,2006-12-17,$0.31,$1.32,$1.65,$1.36,$2.49,450.00%
9892,2006-12-10,$0.34,$1.32,$1.74,$1.30,$2.29,388.97%
9900,2006-12-03,$0.28,$1.28,$1.65,$1.03,$2.29,458.04%
9909,2006-11-26,$0.20,$1.39,$1.54,$1.22,$2.29,705.00%
9933,2006-11-19,$0.20,$1.39,$1.60,$1.26,$2.32,721.25%
9958,2006-11-12,$0.22,$1.37,$1.65,$1.22,$2.49,664.77%
9968,2006-11-05,$0.22,$1.48,$1.68,$1.24,$2.44,677.27%
9989,2006-10-29,$0.22,$1.37,$1.60,$1.24,$2.37,647.73%
9993,2006-10-22,$0.21,$1.48,$1.68,$1.26,$2.37,708.33%
10016,2006-10-15,$0.21,$1.39,$1.66,$1.28,$2.32,691.67%
10038,2006-10-08,$0.27,$1.48,$1.69,$1.20,$2.49,535.19%
10059,2006-10-01,$0.37,$1.43,$1.79,$1.09,$2.24,342.57%
10081,2006-09-24,$0.31,$1.45,$1.74,$1.15,$2.42,445.16%
10103,2006-09-17,$0.21,$1.39,$1.79,$1.15,$2.66,732.14%
10124,2006-09-10,$0.23,$1.37,$1.79,$1.36,$2.62,676.09%
10146,2006-09-03,$0.33,$1.39,$1.74,$1.57,$2.49,444.70%
10173,2006-08-27,$0.44,$1.52,$1.84,$1.32,$2.14,287.50%
10189,2006-08-20,$0.50,$1.51,$1.59,$1.13,$2.24,223.50%
10211,2006-08-13,$0.49,$2.06,$1.57,$1.17,$2.32,263.27%
10233,2006-08-06,$0.37,$1.39,$1.58,$1.11,$2.17,322.30%
10255,2006-07-30,$0.27,$1.49,$1.68,$1.03,$2.62,531.48%
10278,2006-07-23,$0.28,$1.53,$1.46,$1.07,$2.04,444.64%
10298,2006-07-16,$0.21,$1.45,$1.48,$1.01,$2.49,665.48%
10319,2006-07-09,$0.20,$1.53,$1.48,$1.15,$3.49,856.25%
10322,2006-07-02,$0.19,$1.48,$1.73,$1.09,$2.37,777.63%
10344,2006-06-25,$0.19,$1.53,$1.81,$1.15,$2.37,802.63%
10369,2006-06-18,$0.17,$1.33,$1.56,$1.14,$2.49,858.82%
10391,2006-06-11,$0.16,$1.41,$1.81,$1.19,$2.37,959.38%
10415,2006-06-04,$0.16,$1.72,$1.81,$1.17,$2.37,"1,004.69%"
10421,2006-05-28,$0.17,$1.35,$1.78,$1.32,$2.32,895.59%
10443,2006-05-21,$0.29,$1.35,$1.81,$1.36,$2.62,515.52%
10464,2006-05-14,$0.87,$1.32,$1.66,$1.36,$2.66,101.15%
10476,2006-04-16,$0.43,$1.19,$1.82,$1.17,$2.12,266.28%
10501,2006-04-09,$0.46,$1.28,$1.82,$1.17,$2.04,242.93%
10508,2006-04-02,$0.37,$1.28,$1.77,$0.96,$1.62,280.41%
10519,2006-03-26,$0.23,$1.28,$1.69,$1.05,$1.62,513.04%
10543,2006-03-19,$0.23,$1.28,$1.72,$1.05,$1.87,543.48%
10552,2006-03-12,$0.22,$1.19,$1.84,$1.05,$1.92,581.82%
10567,2006-03-05,$0.23,$1.28,$1.84,$1.05,$1.92,561.96%
10586,2006-02-26,$0.24,$1.28,$1.84,$1.05,$1.92,534.38%
10595,2006-02-19,$0.20,$1.26,$1.84,$0.86,$1.87,628.75%
10604,2006-02-12,$0.20,$1.26,$1.84,$1.05,$1.87,652.50%
10629,2006-02-05,$0.19,$1.26,$1.84,$1.05,$1.87,692.11%
10638,2006-01-29,$0.17,$1.30,$1.82,$1.05,$1.92,795.59%
10647,2006-01-22,$0.18,$1.30,$1.82,$0.96,$1.87,726.39%
10665,2006-01-15,$0.19,$1.30,$1.89,$1.05,$1.87,703.95%
10681,2006-01-08,$0.18,$1.22,$1.89,$1.05,$1.92,744.44%
10692,2006-01-01,$0.18,$1.30,$1.89,$1.11,$1.99,773.61%
10699,2005-12-25,$0.20,$1.30,$1.99,$1.07,$1.99,693.75%
10724,2005-12-18,$0.24,$1.30,$1.99,$1.05,$0.00,352.08%
