,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
14067,2001-12-23,$0.49,$2.65,$2.57,$2.49,$2.99,445.92%
14076,2001-12-16,$0.46,$2.48,$2.14,$2.32,$2.99,439.67%
14088,2001-12-09,$0.49,$2.83,$2.14,$2.24,$2.49,394.90%
14098,2001-12-02,$0.47,$2.49,$2.44,$2.12,$2.82,425.00%
14109,2001-11-25,$0.43,$2.16,$2.32,$2.49,$2.82,469.19%
14131,2001-11-18,$0.44,$2.66,$2.07,$2.16,$2.66,442.61%
14140,2001-11-11,$0.37,$2.46,$2.44,$2.32,$2.62,564.86%
14149,2001-11-04,$0.37,$2.44,$2.27,$2.32,$2.62,552.03%
14166,2001-10-28,$0.38,$2.12,$2.39,$2.56,$2.33,518.42%
14181,2001-10-21,$0.47,$2.25,$2.32,$2.56,$2.49,411.70%
14191,2001-10-14,$0.41,$2.15,$2.09,$2.22,$2.22,429.27%
14215,2001-10-07,$0.37,$1.37,$2.09,$1.77,$1.99,387.84%
14223,2001-09-30,$0.38,$1.52,$1.92,$1.89,$2.32,403.29%
14234,2001-09-23,$0.24,$1.42,$1.66,$1.94,$2.16,647.92%
14266,2001-09-16,$0.24,$1.65,$2.22,$3.82,$2.69,981.25%
14278,2001-09-09,$0.23,$1.55,$1.89,$2.07,$2.32,751.09%
14285,2001-09-02,$0.27,$1.49,$1.99,$2.07,$2.32,628.70%
14308,2001-08-26,$0.36,$1.49,$1.89,$1.74,$2.32,416.67%
14332,2001-08-19,$0.35,$1.49,$1.66,$2.07,$2.32,438.57%
14338,2001-08-12,$0.46,$1.32,$2.17,$1.94,$1.87,296.74%
14366,2001-08-05,$0.33,$1.39,$1.82,$1.77,$2.16,440.91%
14385,2001-07-29,$0.24,$1.39,$1.99,$1.94,$2.16,679.17%
14391,2001-07-22,$0.37,$1.04,$2.06,$1.79,$2.32,387.16%
14413,2001-07-15,$0.41,$0.94,$1.81,$1.69,$1.62,269.51%
14438,2001-07-08,$0.27,$1.54,$2.09,$1.82,$2.49,635.19%
14444,2001-07-01,$0.34,$1.99,$1.99,$1.87,$2.32,500.74%
14471,2001-06-24,$0.34,$2.24,$2.09,$1.87,$2.49,538.97%
14492,2001-06-17,$0.33,$1.82,$2.21,$1.92,$2.37,530.30%
14499,2001-06-10,$0.35,$2.24,$1.92,$2.49,$2.17,530.00%
14520,2001-06-03,$0.32,$2.24,$1.87,$2.04,$2.04,539.84%
14535,2001-05-27,$0.38,$2.09,$1.79,$1.87,$2.22,424.34%
14557,2001-05-20,$0.59,$1.49,$2.13,$1.94,$1.76,210.17%
14569,2001-05-13,$0.50,$1.49,$2.66,$1.99,$1.76,295.00%
14576,2001-05-06,$0.42,$1.76,$2.16,$2.67,$2.37,433.33%
14587,2001-04-29,$0.29,$2.24,$2.24,$2.54,$2.34,706.90%
14608,2001-04-22,$0.20,$2.16,$2.59,$2.79,$2.99,"1,216.25%"
14619,2001-04-15,$0.23,$2.24,$2.92,$2.79,$2.99,"1,089.13%"
14630,2001-04-08,$0.29,$3.61,$2.92,$1.99,$2.24,827.59%
14651,2001-04-01,$0.23,$0.99,$2.99,$2.79,$2.74,933.70%
14666,2001-03-25,$0.47,$2.44,$2.74,$2.79,$1.94,427.13%
14673,2001-03-18,$0.70,$1.81,$2.07,$2.17,$1.94,185.36%
14684,2001-03-11,$0.68,$1.84,$1.67,$1.99,$1.52,158.09%
14706,2001-03-04,$0.43,$2.01,$2.07,$2.42,$1.44,361.63%
14716,2001-02-25,$0.22,$1.49,$1.84,$2.12,$1.44,682.95%
14727,2001-02-18,$0.20,$1.96,$1.87,$2.07,$1.23,791.25%
14737,2001-02-11,$0.23,$2.06,$1.89,$2.22,$1.39,721.74%
14748,2001-02-04,$0.22,$2.01,$2.17,$2.22,$1.92,845.45%
14771,2001-01-28,$0.20,$2.41,$0.00,$2.41,$2.04,757.50%
14780,2001-01-21,$0.38,$2.36,$0.00,$2.49,$1.84,340.13%
14791,2001-01-14,$0.23,$2.16,$0.00,$2.34,$1.84,589.13%
14801,2001-01-07,$0.43,$1.96,$0.00,$2.34,$1.37,229.65%
14824,2000-12-31,$0.39,$2.11,$0.00,$2.52,$1.32,281.41%
14834,2000-12-24,$0.39,$2.11,$0.00,$2.69,$1.97,333.97%
14845,2000-12-17,$0.59,$2.21,$0.00,$2.69,$1.72,180.51%
14856,2000-12-10,$0.60,$2.21,$0.00,$2.52,$1.87,175.00%
14867,2000-12-03,$0.56,$1.84,$0.00,$2.52,$1.72,171.43%
14876,2000-11-26,$0.62,$1.91,$0.00,$2.27,$1.84,142.74%
14888,2000-11-19,$0.61,$2.09,$0.00,$2.37,$1.64,150.00%
14908,2000-11-12,$0.57,$2.09,$0.00,$2.22,$2.04,178.51%
14919,2000-11-05,$0.42,$2.09,$0.00,$2.24,$1.79,264.29%
14941,2000-10-22,$0.48,$1.94,$0.00,$1.99,$1.79,197.92%
14952,2000-10-15,$0.53,$1.56,$0.00,$1.94,$1.74,147.17%
14966,2000-10-08,$0.40,$1.74,$0.00,$1.44,$1.19,173.13%
14983,2000-10-01,$0.40,$1.74,$0.00,$1.44,$1.19,173.13%
14990,2000-09-24,$0.32,$1.29,$0.00,$1.59,$1.12,212.50%
15015,2000-09-17,$0.24,$1.79,$0.00,$1.84,$1.37,420.83%
15021,2000-09-10,$0.23,$1.69,$0.00,$1.84,$1.02,394.57%
15045,2000-09-03,$0.24,$1.71,$0.00,$1.84,$1.07,381.25%
15066,2000-08-27,$0.38,$1.39,$0.00,$1.47,$1.32,175.00%
15075,2000-08-20,$0.40,$1.58,$0.00,$1.47,$1.12,160.63%
15100,2000-08-13,$0.40,$1.20,$0.00,$1.64,$1.12,147.50%
15107,2000-08-06,$0.32,$1.44,$0.00,$1.77,$1.07,234.38%
15130,2000-07-30,$0.26,$1.44,$0.00,$1.64,$1.07,299.04%
15139,2000-07-23,$0.26,$1.41,$0.00,$1.49,$1.07,281.73%
15166,2000-07-16,$0.24,$1.49,$0.00,$1.62,$1.27,356.25%
15185,2000-07-09,$0.22,$1.51,$0.00,$1.57,$1.27,394.32%
15190,2000-07-02,$0.22,$1.49,$0.00,$1.89,$1.57,462.50%
15211,2000-06-25,$0.18,$1.44,$0.00,$1.74,$1.32,525.00%
15239,2000-06-18,$0.37,$1.79,$0.00,$1.74,$1.24,222.30%
15246,2000-06-11,$0.39,$1.69,$0.00,$1.99,$1.24,215.38%
15273,2000-06-04,$0.44,$1.54,$0.00,$1.84,$1.12,155.68%
15278,2000-05-28,$0.49,$1.36,$0.00,$1.74,$1.24,121.43%
15302,2000-05-21,$0.44,$1.36,$0.00,$1.74,$1.12,139.77%
15309,2000-05-14,$0.32,$1.36,$0.00,$1.74,$1.29,242.97%
15332,2000-05-07,$0.32,$1.66,$0.00,$1.87,$1.12,263.28%
15357,2000-04-30,$0.28,$1.54,$0.00,$1.87,$1.34,324.11%
15369,2000-04-23,$0.28,$1.64,$0.00,$1.99,$1.39,348.21%
15387,2000-04-16,$0.53,$1.64,$0.00,$1.87,$1.34,128.77%
15395,2000-04-09,$0.66,$1.79,$0.00,$1.74,$1.19,78.79%
15417,2000-04-02,$0.63,$1.79,$0.00,$1.89,$1.17,92.46%
15443,2000-03-26,$0.48,$1.79,$0.00,$2.24,$1.17,170.83%
15448,2000-03-19,$0.62,$1.66,$0.00,$2.22,$1.27,107.66%
15474,2000-03-12,$0.61,$1.56,$0.00,$1.87,$1.09,85.25%
15480,2000-03-05,$0.49,$1.69,$0.00,$1.99,$0.94,135.71%
15503,2000-02-27,$0.29,$1.69,$0.00,$1.59,$0.92,262.07%
15512,2000-02-20,$0.25,$1.69,$0.00,$1.94,$0.87,350.00%
15533,2000-02-13,$0.30,$1.54,$0.00,$1.97,$1.12,285.83%
15560,2000-02-06,$0.27,$1.74,$0.00,$1.84,$1.12,335.19%
15569,2000-01-30,$0.25,$1.91,$0.00,$1.87,$0.99,377.00%
15590,2000-01-23,$0.25,$1.91,$0.00,$1.87,$0.99,377.00%
15597,2000-01-16,$0.33,$1.86,$0.00,$1.89,$1.09,266.67%
15621,2000-01-09,$0.38,$1.94,$0.00,$1.99,$1.12,232.24%
15631,2000-01-02,$0.39,$1.96,$0.00,$2.09,$1.44,251.92%
15655,1999-12-26,$0.48,$2.06,$0.00,$2.09,$1.42,190.10%
15667,1999-12-19,$0.71,$2.06,$0.00,$2.07,$1.42,95.42%
15675,1999-12-12,$0.71,$1.94,$0.00,$1.74,$1.37,77.82%
15707,1999-11-21,$0.42,$1.76,$0.00,$1.87,$1.19,186.90%
15730,1999-11-14,$0.40,$1.76,$0.00,$1.37,$1.07,162.50%
15739,1999-11-07,$0.28,$1.71,$0.00,$1.62,$1.17,301.79%
15750,1999-10-31,$0.24,$1.59,$0.00,$1.59,$1.07,342.71%
