,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
5189,2012-08-12,$0.42,$1.74,$1.47,$1.09,$1.90,269.05%
5199,2012-08-05,$0.42,$1.86,$1.27,$1.07,$1.90,263.10%
5224,2012-07-29,$0.36,$1.84,$1.54,$0.97,$1.90,334.03%
5246,2012-07-22,$0.40,$1.74,$1.31,$1.07,$1.90,276.25%
5254,2012-07-15,$0.41,$1.89,$1.35,$1.09,$1.90,279.88%
5278,2012-07-08,$0.44,$1.76,$1.29,$1.09,$1.90,243.18%
5302,2012-07-01,$0.31,$1.86,$1.59,$1.09,$1.61,395.97%
5308,2012-06-24,$0.29,$1.79,$1.54,$1.09,$1.57,416.38%
5334,2012-06-17,$0.26,$1.85,$1.52,$1.09,$1.57,479.81%
5355,2012-06-10,$0.27,$1.73,$1.67,$1.12,$1.45,452.78%
5360,2012-06-03,$0.28,$1.79,$1.59,$1.12,$1.68,451.79%
5385,2012-05-27,$0.28,$1.63,$1.49,$1.12,$1.68,428.57%
5408,2012-05-20,$0.29,$1.84,$1.46,$1.07,$1.79,431.03%
5416,2012-05-13,$0.33,$1.89,$1.31,$1.12,$1.68,354.55%
5432,2012-05-13,$0.28,$1.89,$1.31,$1.12,$1.68,435.71%
5446,2012-05-06,$0.31,$1.89,$1.25,$1.09,$1.63,372.58%
5465,2012-04-29,$0.30,$1.89,$1.61,$1.12,$1.90,443.33%
5478,2012-04-22,$0.36,$1.89,$1.61,$1.12,$2.02,361.11%
5489,2012-04-15,$0.34,$1.82,$1.61,$1.12,$1.95,377.94%
5499,2012-04-08,$0.25,$1.82,$1.61,$1.28,$1.95,566.00%
5519,2012-04-08,$0.25,$1.82,$1.61,$1.28,$1.95,566.00%
5532,2012-04-01,$0.23,$1.89,$1.71,$1.27,$1.95,641.30%
5541,2012-03-25,$0.22,$1.84,$1.39,$1.40,$1.95,647.73%
5565,2012-03-18,$0.21,$1.73,$1.67,$1.70,$1.95,739.29%
5573,2012-03-11,$0.21,$1.82,$1.62,$1.67,$1.84,727.38%
5584,2012-03-04,$0.21,$1.69,$2.01,$1.80,$1.95,786.90%
5595,2012-02-26,$0.21,$1.69,$1.60,$1.57,$1.97,713.10%
5605,2012-02-19,$0.22,$1.89,$1.60,$1.60,$2.02,707.95%
5616,2012-02-12,$0.22,$1.89,$1.77,$1.63,$1.90,717.05%
5639,2012-02-05,$0.25,$1.92,$1.67,$1.75,$2.02,636.00%
5648,2012-01-29,$0.25,$1.92,$1.77,$1.75,$2.02,646.00%
5659,2012-01-22,$0.32,$1.89,$1.83,$1.75,$2.02,485.16%
5671,2012-01-15,$0.35,$1.89,$1.77,$1.70,$2.02,427.14%
5680,2012-01-08,$0.33,$1.89,$1.70,$1.72,$2.13,463.64%
5691,2012-01-01,$0.28,$1.89,$1.77,$1.75,$2.02,563.39%
5701,2011-12-25,$0.27,$1.89,$1.70,$1.75,$2.02,581.48%
5724,2011-12-18,$0.31,$1.89,$1.69,$1.75,$2.02,492.74%
5733,2011-12-11,$0.40,$1.94,$2.02,$1.75,$2.02,383.13%
5744,2011-12-04,$0.31,$1.89,$1.86,$1.75,$2.02,506.45%
5754,2011-11-27,$0.32,$1.92,$1.86,$1.77,$1.79,473.44%
5776,2011-11-20,$0.42,$1.92,$1.80,$1.82,$1.79,336.31%
5788,2011-11-13,$0.56,$1.89,$1.80,$1.63,$1.79,217.41%
5810,2011-11-06,$0.38,$1.89,$1.77,$1.64,$1.79,366.45%
5819,2011-10-30,$0.24,$1.89,$1.89,$1.65,$1.72,644.79%
5842,2011-10-23,$0.24,$1.89,$1.77,$1.42,$1.79,615.63%
5852,2011-10-16,$0.24,$1.94,$2.00,$1.72,$1.61,657.29%
5864,2011-10-09,$0.25,$1.94,$1.77,$1.49,$1.79,599.00%
5884,2011-10-02,$0.25,$1.89,$1.70,$1.60,$1.72,591.00%
5906,2011-09-25,$0.23,$1.94,$1.77,$1.37,$1.79,646.74%
5930,2011-09-18,$0.25,$1.89,$1.79,$1.63,$1.72,603.00%
5937,2011-09-11,$0.25,$1.89,$1.79,$1.69,$1.79,616.00%
5956,2011-09-04,$1.25,$1.89,$1.79,$1.53,$1.72,38.60%
5971,2011-08-28,$0.22,$1.84,$1.63,$1.82,$1.79,704.55%
5989,2011-08-21,$0.23,$1.84,$1.63,$1.49,$1.61,614.13%
6012,2011-08-14,$0.23,$1.42,$1.23,$1.62,$1.68,546.74%
6035,2011-08-07,$0.21,$1.42,$1.23,$1.49,$1.72,597.62%
6060,2011-07-31,$0.23,$0.92,$1.12,$1.69,$1.68,488.04%
6080,2011-07-24,$0.22,$1.42,$1.23,$1.79,$1.28,550.00%
6088,2011-07-17,$0.22,$1.42,$1.12,$1.62,$1.79,576.14%
6112,2011-07-10,$0.23,$1.42,$0.96,$1.79,$1.61,528.26%
6134,2011-07-03,$0.23,$1.42,$1.19,$1.62,$1.79,554.35%
6141,2011-06-26,$0.23,$1.42,$1.28,$1.77,$1.79,580.43%
6160,2011-06-19,$0.23,$1.42,$1.27,$1.39,$1.50,506.52%
6187,2011-06-12,$0.23,$1.42,$1.01,$1.75,$1.61,529.35%
6192,2011-06-05,$0.23,$1.42,$1.72,$1.79,$1.68,618.48%
6217,2011-05-29,$0.23,$1.42,$1.19,$1.74,$1.39,523.91%
6239,2011-05-22,$0.23,$1.42,$1.77,$1.84,$1.23,580.43%
6247,2011-05-15,$0.28,$1.42,$1.77,$1.82,$1.61,491.07%
6265,2011-05-08,$0.33,$1.91,$1.82,$1.99,$1.77,467.42%
6278,2011-05-01,$0.33,$2.04,$1.77,$1.92,$2.02,487.12%
6289,2011-04-24,$0.47,$1.99,$1.82,$1.92,$1.90,305.85%
6299,2011-04-17,$0.64,$1.99,$1.77,$1.85,$1.72,186.33%
6321,2011-04-10,$0.36,$1.99,$1.52,$1.89,$1.90,406.94%
6332,2011-04-03,$0.26,$1.99,$1.77,$1.89,$1.39,576.92%
6341,2011-03-27,$0.25,$2.06,$2.00,$2.32,$1.46,684.00%
6364,2011-03-20,$0.27,$2.19,$2.00,$2.19,$2.24,698.15%
6373,2011-03-13,$0.41,$2.31,$1.95,$2.26,$2.69,461.59%
6384,2011-03-06,$0.70,$1.57,$1.95,$2.29,$2.69,203.57%
6395,2011-02-27,$0.89,$2.19,$1.95,$2.24,$2.69,154.78%
6405,2011-02-20,$0.87,$2.06,$2.00,$2.24,$2.69,158.33%
6428,2011-02-13,$0.93,$2.06,$1.77,$1.89,$2.58,123.12%
6438,2011-02-06,$0.82,$2.06,$1.66,$1.89,$2.13,135.98%
6448,2011-01-30,$0.60,$2.06,$1.66,$1.39,$2.02,197.08%
6460,2011-01-23,$0.52,$2.04,$1.73,$1.94,$1.46,244.71%
6463,2011-01-16,$0.52,$1.86,$1.62,$2.02,$2.02,261.54%
6480,2011-01-09,$0.31,$1.86,$1.78,$1.89,$1.79,490.32%
6491,2011-01-02,$0.29,$1.71,$1.84,$1.89,$2.02,543.10%
6502,2010-12-26,$0.31,$1.91,$1.89,$1.89,$2.07,525.81%
6513,2010-12-19,$0.36,$1.81,$1.79,$1.89,$2.07,425.00%
6523,2010-12-12,$0.47,$1.91,$1.84,$1.84,$2.13,310.64%
6546,2010-12-05,$0.46,$1.89,$1.89,$1.79,$2.07,315.22%
6555,2010-11-28,$0.48,$1.39,$1.80,$1.74,$2.02,261.98%
6562,2010-11-21,$0.42,$1.79,$1.67,$1.77,$2.07,334.52%
6577,2010-11-14,$0.45,$1.94,$2.01,$1.69,$1.90,318.89%
6597,2010-11-07,$0.34,$1.44,$1.49,$1.77,$1.95,388.97%
6621,2010-10-31,$0.30,$1.86,$1.73,$1.64,$1.90,494.17%
6629,2010-10-24,$0.28,$1.76,$2.19,$1.72,$1.95,580.36%
6653,2010-10-17,$0.25,$1.61,$1.42,$1.74,$1.90,567.00%
6659,2010-10-10,$0.24,$1.86,$2.29,$1.72,$1.95,714.58%
6684,2010-10-03,$0.25,$1.89,$2.25,$1.57,$1.90,661.00%
6708,2010-09-26,$0.23,$1.89,$2.29,$1.74,$1.95,755.43%
6713,2010-09-19,$0.25,$1.89,$2.29,$1.62,$1.84,664.00%
6737,2010-09-12,$0.25,$1.79,$2.03,$1.74,$1.79,635.00%
6755,2010-09-05,$0.23,$1.89,$2.37,$1.64,$1.84,741.30%
6782,2010-08-29,$0.26,$1.91,$2.25,$1.79,$1.90,654.81%
6803,2010-08-22,$0.23,$1.91,$2.07,$1.57,$1.84,703.26%
6826,2010-08-15,$0.32,$1.32,$2.21,$1.57,$1.90,446.88%
6849,2010-08-08,$0.36,$1.71,$2.24,$1.74,$1.95,430.56%
6852,2010-08-01,$0.27,$1.81,$2.21,$1.72,$1.79,597.22%
6878,2010-07-25,$0.20,$1.74,$2.24,$1.74,$1.40,790.00%
6900,2010-07-18,$0.21,$1.81,$2.14,$1.59,$1.72,764.29%
6909,2010-07-11,$0.22,$1.32,$1.50,$1.34,$1.99,598.86%
6933,2010-07-04,$0.21,$1.35,$2.08,$1.20,$2.12,703.57%
6956,2010-06-27,$0.20,$1.40,$2.08,$1.36,$1.87,738.75%
6960,2010-06-20,$0.21,$1.35,$2.08,$1.18,$1.82,665.48%
6986,2010-06-13,$0.22,$1.35,$2.26,$1.36,$1.69,656.82%
7009,2010-06-06,$0.24,$1.42,$1.95,$1.42,$1.82,588.54%
7031,2010-05-30,$0.26,$1.35,$2.13,$1.22,$1.94,538.46%
7036,2010-05-23,$0.27,$1.38,$2.13,$1.42,$1.94,536.11%
7058,2010-05-16,$0.29,$1.42,$2.13,$1.42,$2.04,504.31%
7068,2010-05-09,$0.33,$1.35,$2.13,$1.28,$2.04,415.15%
7090,2010-05-02,$0.35,$1.35,$2.05,$1.40,$2.12,394.29%
7100,2010-04-25,$0.35,$1.35,$2.13,$1.40,$2.12,400.00%
7110,2010-04-18,$0.32,$1.35,$2.13,$1.38,$1.99,435.16%
7132,2010-04-11,$0.30,$1.17,$2.09,$1.19,$2.24,457.50%
7142,2010-04-04,$0.27,$1.26,$2.03,$1.28,$2.24,530.56%
7153,2010-03-28,$0.25,$1.35,$2.03,$1.34,$2.29,601.00%
7175,2010-03-21,$0.25,$1.40,$2.03,$1.05,$2.32,580.00%
7185,2010-03-14,$0.28,$1.35,$2.13,$1.42,$2.24,537.50%
7195,2010-03-07,$0.37,$1.35,$2.03,$1.53,$2.49,400.00%
7218,2010-02-28,$0.34,$1.35,$1.98,$1.40,$2.54,434.56%
7227,2010-02-21,$0.25,$1.35,$1.96,$1.53,$2.42,626.00%
7237,2010-02-14,$0.22,$1.35,$2.08,$1.07,$2.29,671.59%
7248,2010-02-07,$0.21,$1.35,$1.71,$1.49,$2.29,714.29%
7259,2010-01-31,$0.21,$1.49,$2.16,$1.38,$2.92,846.43%
7281,2010-01-24,$0.27,$1.45,$1.96,$1.36,$2.57,579.63%
7291,2010-01-17,$0.27,$1.48,$2.16,$1.38,$2.49,595.37%
7301,2010-01-10,$0.27,$1.45,$1.76,$1.49,$2.62,577.78%
7312,2010-01-03,$0.35,$1.45,$2.28,$1.38,$2.74,460.71%
7323,2009-12-27,$0.44,$1.45,$2.13,$1.57,$2.87,355.68%
7333,2009-12-20,$0.53,$1.45,$2.17,$1.45,$2.99,280.19%
7357,2009-12-13,$0.71,$1.45,$2.17,$1.45,$2.99,183.80%
7363,2009-12-06,$0.75,$1.40,$2.17,$1.45,$2.99,167.00%
7376,2009-11-29,$0.84,$1.27,$2.17,$1.44,$2.87,130.65%
7386,2009-11-22,$0.97,$1.27,$2.07,$1.42,$2.99,99.74%
7409,2009-11-15,$0.98,$1.32,$2.04,$1.42,$2.62,88.78%
7419,2009-11-08,$0.86,$1.32,$2.12,$1.36,$2.49,111.92%
7440,2009-11-01,$0.71,$1.27,$2.04,$1.36,$1.92,132.04%
7449,2009-10-25,$0.45,$1.19,$2.04,$1.36,$1.99,265.56%
7474,2009-10-18,$0.45,$1.27,$1.85,$1.36,$1.94,256.67%
7482,2009-10-11,$0.53,$1.27,$1.97,$1.34,$2.07,213.68%
7504,2009-10-04,$0.30,$1.27,$1.72,$1.28,$2.44,459.17%
7515,2009-09-27,$0.21,$1.27,$2.04,$1.28,$1.66,644.05%
7537,2009-09-20,$0.22,$1.27,$2.04,$1.15,$2.19,655.68%
7562,2009-09-13,$0.27,$1.27,$2.04,$1.17,$2.16,514.81%
7571,2009-09-06,$0.30,$1.27,$1.84,$1.30,$2.07,440.00%
7590,2009-08-30,$0.29,$1.27,$2.04,$1.30,$2.04,473.28%
7615,2009-08-23,$0.26,$1.60,$1.98,$1.15,$2.09,555.77%
7621,2009-08-16,$0.23,$1.37,$2.04,$1.15,$1.99,611.96%
7644,2009-08-09,$0.22,$1.30,$1.84,$1.17,$2.12,630.68%
7662,2009-08-02,$0.22,$1.32,$1.99,$1.32,$1.99,652.27%
7674,2009-07-26,$0.21,$1.30,$2.04,$1.32,$2.02,695.24%
7700,2009-07-19,$0.23,$1.30,$1.71,$1.32,$1.94,581.52%
7722,2009-07-12,$0.23,$1.15,$2.04,$1.32,$2.32,642.39%
7744,2009-07-05,$0.21,$1.16,$1.84,$1.32,$1.94,645.24%
7752,2009-06-28,$0.23,$1.37,$1.99,$1.32,$2.19,646.74%
7778,2009-06-21,$0.23,$1.22,$2.04,$1.26,$1.94,602.17%
7798,2009-06-14,$0.24,$1.32,$2.04,$1.26,$1.92,581.25%
7803,2009-06-07,$0.23,$1.32,$2.09,$1.15,$1.82,593.48%
7828,2009-05-31,$0.23,$1.30,$2.04,$1.19,$2.02,611.96%
7851,2009-05-24,$0.22,$1.20,$2.04,$1.30,$2.04,647.73%
7864,2009-05-17,$0.24,$1.22,$2.09,$1.32,$2.42,634.38%
7879,2009-05-10,$0.28,$1.30,$1.79,$1.32,$2.24,493.75%
7901,2009-05-03,$0.75,$1.22,$2.04,$1.32,$2.32,130.00%
7910,2009-04-26,$0.39,$1.28,$2.07,$1.36,$2.37,353.85%
7921,2009-04-19,$0.42,$1.30,$2.09,$1.36,$2.37,323.81%
7944,2009-04-12,$0.49,$1.30,$2.09,$1.36,$2.49,269.39%
7953,2009-04-05,$0.52,$1.30,$1.99,$1.36,$2.29,233.65%
7963,2009-03-29,$0.45,$1.30,$1.99,$1.21,$2.37,281.67%
7987,2009-03-22,$0.26,$1.30,$2.04,$1.34,$2.29,570.19%
7996,2009-03-15,$0.26,$1.30,$2.04,$1.38,$2.49,593.27%
8005,2009-03-08,$0.27,$1.30,$1.92,$1.34,$2.29,534.26%
8016,2009-03-01,$0.28,$1.24,$1.92,$1.34,$2.32,508.93%
8027,2009-02-22,$0.29,$1.40,$1.92,$1.38,$2.29,502.59%
8049,2009-02-15,$0.27,$1.40,$1.92,$1.34,$2.66,577.78%
8059,2009-02-08,$0.25,$1.31,$1.92,$1.32,$2.29,584.00%
8063,2009-02-01,$0.23,$1.45,$1.97,$1.26,$2.37,666.30%
8080,2009-01-25,$0.24,$1.37,$1.97,$1.26,$2.24,612.50%
8091,2009-01-18,$0.25,$1.37,$2.04,$1.09,$2.66,616.00%
8101,2009-01-11,$0.32,$1.47,$1.84,$1.42,$2.74,483.59%
8112,2009-01-04,$0.32,$1.37,$2.09,$1.42,$2.37,466.41%
8135,2008-12-28,$0.28,$1.45,$2.09,$1.47,$2.24,547.32%
8144,2008-12-21,$0.29,$1.56,$2.09,$1.47,$2.42,550.00%
8155,2008-12-14,$0.29,$1.56,$2.04,$1.47,$2.66,566.38%
8167,2008-12-07,$0.27,$1.45,$2.04,$1.34,$2.24,554.63%
8190,2008-11-30,$0.31,$1.63,$2.09,$1.44,$1.92,470.97%
8196,2008-11-23,$0.28,$1.63,$2.09,$1.42,$2.49,581.25%
8221,2008-11-16,$0.25,$1.63,$2.04,$1.42,$2.66,675.00%
8229,2008-11-09,$0.24,$1.51,$2.04,$1.42,$2.24,651.04%
8251,2008-11-02,$0.24,$1.51,$2.07,$1.42,$2.37,667.71%
8265,2008-10-26,$0.25,$1.70,$1.92,$1.53,$2.29,644.00%
8282,2008-10-19,$0.25,$1.70,$2.04,$1.42,$2.29,645.00%
8307,2008-10-12,$0.22,$1.50,$1.99,$1.32,$2.49,729.55%
8316,2008-10-05,$0.22,$1.50,$1.57,$1.38,$2.49,688.64%
8338,2008-09-28,$0.23,$1.37,$2.02,$1.40,$2.49,691.30%
8360,2008-09-21,$0.23,$1.38,$1.93,$1.44,$2.37,673.91%
8385,2008-09-14,$0.25,$1.37,$1.94,$1.42,$2.32,605.00%
8407,2008-09-07,$0.25,$1.33,$1.92,$1.44,$2.37,606.00%
8410,2008-08-31,$0.25,$1.33,$1.94,$1.40,$2.24,591.00%
8433,2008-08-24,$0.24,$1.33,$1.92,$1.44,$2.12,609.38%
8455,2008-08-17,$0.28,$1.33,$1.94,$1.40,$2.12,506.25%
8478,2008-08-10,$0.27,$1.33,$1.93,$1.34,$1.99,510.19%
8500,2008-08-03,$0.24,$1.33,$1.51,$1.34,$2.12,556.25%
8522,2008-07-27,$0.25,$1.45,$1.86,$1.32,$1.99,562.00%
8527,2008-07-20,$0.22,$1.52,$1.53,$1.15,$1.99,603.41%
8552,2008-07-13,$0.24,$1.32,$1.71,$1.25,$1.99,553.13%
8577,2008-07-06,$0.26,$1.26,$1.68,$1.30,$2.12,511.54%
8597,2008-06-29,$0.30,$1.29,$1.71,$1.28,$2.12,433.33%
8620,2008-06-22,$0.27,$1.29,$1.71,$1.28,$1.87,469.44%
8625,2008-06-15,$0.22,$1.29,$1.71,$1.25,$1.99,609.09%
8648,2008-06-08,$0.20,$1.26,$1.71,$1.27,$1.82,657.50%
8663,2008-06-01,$0.21,$1.33,$1.76,$1.25,$2.17,675.00%
8694,2008-05-25,$0.20,$1.33,$1.51,$1.06,$1.92,627.50%
8716,2008-05-18,$0.20,$1.33,$1.73,$1.23,$2.49,747.50%
8721,2008-05-11,$0.21,$1.34,$1.62,$1.23,$1.79,611.90%
8742,2008-05-04,$0.23,$1.34,$1.42,$1.23,$2.24,577.17%
8753,2008-04-27,$0.25,$1.33,$1.73,$1.17,$2.22,545.00%
8776,2008-04-20,$0.24,$1.33,$1.73,$1.19,$2.12,563.54%
8785,2008-04-13,$0.25,$1.33,$1.73,$1.10,$2.16,532.00%
8796,2008-04-06,$0.25,$1.33,$1.73,$1.19,$2.19,544.00%
8819,2008-03-30,$0.20,$1.33,$1.66,$1.19,$2.24,702.50%
8828,2008-03-23,$0.20,$1.33,$1.64,$1.09,$2.24,687.50%
8838,2008-03-16,$0.21,$1.33,$1.64,$1.19,$2.49,691.67%
8849,2008-03-09,$0.25,$1.33,$1.59,$1.30,$2.12,534.00%
8863,2008-03-02,$0.26,$1.34,$1.64,$1.25,$2.37,534.62%
8880,2008-02-24,$0.27,$1.29,$1.64,$1.02,$2.37,485.19%
8891,2008-02-17,$0.26,$1.39,$1.78,$1.30,$2.49,569.23%
8901,2008-02-10,$0.27,$1.34,$1.78,$1.38,$2.17,517.59%
8924,2008-02-03,$0.26,$1.24,$1.78,$1.09,$2.37,523.08%
8933,2008-01-27,$0.29,$1.35,$1.78,$1.42,$2.37,496.55%
8944,2008-01-20,$0.34,$1.26,$1.78,$1.40,$2.37,400.74%
8955,2008-01-13,$0.41,$1.37,$1.78,$1.36,$2.49,326.83%
8966,2008-01-06,$0.47,$1.30,$1.73,$1.40,$2.17,251.06%
8988,2007-12-30,$0.33,$1.32,$1.91,$1.34,$2.37,425.76%
8996,2007-12-23,$0.27,$1.35,$1.78,$1.30,$2.12,506.48%
9007,2007-12-16,$0.27,$1.53,$1.78,$1.30,$2.12,523.15%
9018,2007-12-09,$0.28,$1.30,$1.78,$1.24,$1.99,463.39%
9040,2007-12-02,$0.25,$1.30,$1.78,$1.24,$1.99,531.00%
9052,2007-11-25,$0.24,$1.30,$1.78,$1.30,$1.87,551.04%
9065,2007-11-18,$0.22,$1.30,$1.86,$1.30,$2.32,670.45%
9083,2007-11-11,$0.23,$1.29,$1.78,$1.30,$2.12,605.43%
9107,2007-11-04,$0.22,$1.29,$1.81,$1.18,$2.24,640.91%
9115,2007-10-28,$0.22,$1.27,$1.78,$1.30,$1.60,576.14%
9137,2007-10-21,$0.23,$1.29,$1.81,$1.30,$1.82,576.09%
9146,2007-10-14,$0.29,$1.30,$1.78,$1.24,$2.16,458.62%
9161,2007-10-07,$0.23,$1.30,$1.78,$1.24,$2.12,600.00%
9194,2007-09-30,$0.22,$1.35,$1.73,$1.20,$2.24,640.91%
9201,2007-09-23,$0.22,$1.27,$1.68,$1.17,$2.17,614.77%
9222,2007-09-16,$0.21,$1.24,$1.63,$1.20,$2.32,660.71%
9244,2007-09-09,$0.25,$1.23,$1.63,$1.15,$2.12,513.00%
9261,2007-09-02,$0.29,$1.24,$1.61,$1.15,$1.87,406.03%
9287,2007-08-26,$0.34,$1.27,$1.61,$1.18,$1.87,336.03%
9309,2007-08-19,$0.36,$1.24,$1.38,$1.01,$1.79,276.39%
9331,2007-08-12,$0.29,$1.13,$1.71,$1.11,$1.79,394.83%
9352,2007-08-05,$0.21,$1.22,$1.61,$1.01,$1.67,555.95%
9376,2007-07-29,$0.19,$1.39,$1.66,$1.11,$1.74,676.32%
9396,2007-07-22,$0.18,$1.35,$1.25,$1.01,$2.04,684.72%
9417,2007-07-15,$0.18,$1.23,$1.78,$1.11,$1.79,720.83%
9440,2007-07-08,$0.19,$1.32,$1.56,$1.01,$1.69,634.21%
9461,2007-07-01,$0.18,$1.28,$1.77,$1.15,$1.84,738.89%
9485,2007-06-24,$0.18,$1.26,$1.85,$1.15,$1.79,740.28%
9507,2007-06-17,$0.18,$1.28,$1.65,$1.24,$1.83,733.33%
9528,2007-06-10,$0.18,$1.15,$1.67,$1.15,$2.04,734.72%
9549,2007-06-03,$0.18,$1.35,$1.73,$1.18,$2.04,775.00%
9552,2007-05-27,$0.18,$1.35,$1.73,$1.18,$1.99,768.06%
9577,2007-05-20,$0.18,$1.26,$1.73,$1.28,$2.12,787.50%
9598,2007-05-13,$0.18,$1.18,$1.78,$1.28,$2.22,797.22%
9606,2007-05-06,$0.18,$1.28,$1.61,$1.28,$2.04,762.50%
9628,2007-04-29,$0.19,$1.28,$1.78,$1.22,$2.17,748.68%
9638,2007-04-22,$0.19,$1.24,$1.73,$1.19,$2.17,732.89%
9649,2007-04-15,$0.19,$1.24,$1.76,$1.24,$2.04,726.32%
9664,2007-04-08,$0.19,$1.28,$1.48,$1.23,$2.12,703.95%
9681,2007-04-01,$0.20,$1.28,$1.78,$1.32,$2.12,712.50%
9692,2007-03-25,$0.22,$1.28,$1.64,$1.32,$2.17,628.41%
9713,2007-03-18,$0.23,$1.18,$1.78,$1.28,$2.49,631.52%
9723,2007-03-11,$0.27,$1.28,$1.78,$1.32,$2.32,520.37%
9733,2007-03-04,$0.26,$1.28,$1.65,$1.32,$2.32,531.73%
9744,2007-02-25,$0.27,$1.28,$1.73,$1.38,$2.32,521.30%
9755,2007-02-18,$0.30,$1.32,$1.97,$1.47,$2.19,479.17%
9776,2007-02-11,$0.33,$1.50,$1.97,$1.47,$2.19,440.15%
9787,2007-02-04,$0.30,$1.25,$1.97,$1.53,$2.62,514.17%
9797,2007-01-28,$0.28,$1.42,$1.70,$1.47,$2.52,534.82%
9808,2007-01-21,$0.34,$1.45,$1.65,$1.40,$2.66,426.47%
9831,2007-01-14,$0.43,$1.17,$1.60,$1.36,$2.49,284.88%
9840,2007-01-07,$0.35,$1.25,$1.70,$1.36,$2.37,377.14%
9851,2006-12-31,$0.32,$1.25,$1.70,$1.36,$2.37,421.88%
9861,2006-12-24,$0.30,$1.51,$1.65,$1.32,$2.37,470.83%
9872,2006-12-17,$0.31,$1.25,$1.65,$1.36,$2.49,444.35%
9882,2006-12-10,$0.33,$1.25,$1.74,$1.30,$2.29,398.48%
9904,2006-12-03,$0.28,$1.32,$1.65,$1.03,$2.29,461.61%
9914,2006-11-26,$0.20,$1.45,$1.54,$1.22,$2.29,712.50%
9938,2006-11-19,$0.22,$1.45,$1.60,$1.26,$2.32,653.41%
9948,2006-11-12,$0.24,$1.32,$1.65,$1.22,$2.49,595.83%
9962,2006-11-05,$0.25,$1.32,$1.55,$1.24,$2.44,555.00%
9979,2006-10-29,$0.27,$1.53,$1.60,$1.22,$2.37,522.22%
10001,2006-10-22,$0.29,$1.32,$1.68,$1.26,$2.37,471.55%
10026,2006-10-15,$0.34,$1.45,$1.66,$1.30,$2.32,394.85%
10031,2006-10-08,$0.47,$1.72,$1.58,$1.20,$2.62,278.72%
10052,2006-10-01,$0.51,$1.72,$1.66,$1.22,$2.29,237.75%
10076,2006-09-24,$0.32,$1.48,$1.74,$1.15,$2.42,430.47%
10098,2006-09-17,$0.22,$1.33,$1.79,$1.15,$2.62,682.95%
10119,2006-09-10,$0.25,$1.32,$1.79,$1.36,$2.62,609.00%
10141,2006-09-03,$0.36,$1.53,$1.74,$1.24,$2.49,386.11%
10158,2006-08-27,$0.50,$1.51,$1.84,$1.32,$2.07,237.00%
10184,2006-08-20,$0.56,$1.53,$1.59,$1.13,$2.12,184.38%
10206,2006-08-13,$0.54,$1.45,$1.77,$1.17,$2.32,210.65%
10228,2006-08-06,$0.39,$1.73,$1.58,$1.11,$2.17,322.44%
10248,2006-07-30,$0.30,$1.63,$1.68,$1.03,$2.12,438.33%
10262,2006-07-23,$0.30,$1.72,$1.46,$1.07,$2.04,424.17%
10293,2006-07-16,$0.21,$1.45,$1.48,$1.01,$2.49,665.48%
10314,2006-07-09,$0.20,$1.66,$1.48,$1.15,$1.82,663.75%
10337,2006-07-02,$0.20,$1.53,$1.73,$1.11,$2.37,742.50%
10360,2006-06-25,$0.19,$1.53,$1.81,$1.15,$2.37,802.63%
10362,2006-06-18,$0.17,$1.33,$1.56,$1.15,$2.49,860.29%
10386,2006-06-11,$0.16,$1.53,$1.81,$1.19,$2.37,978.13%
10408,2006-06-04,$0.16,$1.72,$1.81,$1.19,$2.37,"1,007.81%"
10432,2006-05-28,$0.17,$1.29,$1.78,$1.32,$2.32,886.76%
10454,2006-05-21,$0.23,$1.29,$1.81,$1.36,$2.62,669.57%
10459,2006-05-14,$0.38,$0.88,$1.53,$1.36,$2.37,303.95%
10481,2006-04-16,$0.39,$0.99,$1.82,$1.17,$2.12,291.03%
10492,2006-04-09,$0.44,$1.19,$1.82,$1.17,$2.04,253.41%
10513,2006-04-02,$0.36,$1.28,$1.77,$0.96,$1.87,308.33%
10524,2006-03-26,$0.23,$1.03,$1.69,$1.05,$1.50,472.83%
10534,2006-03-19,$0.23,$1.03,$1.72,$1.05,$1.75,503.26%
10557,2006-03-12,$0.22,$1.03,$1.84,$1.05,$1.92,563.64%
10563,2006-03-05,$0.23,$1.19,$1.84,$1.05,$1.92,552.17%
10577,2006-02-26,$0.23,$1.19,$1.84,$1.05,$1.92,552.17%
10600,2006-02-19,$0.20,$1.14,$1.84,$0.86,$1.87,613.75%
10609,2006-02-12,$0.21,$1.14,$1.84,$1.05,$1.92,608.33%
10620,2006-02-05,$0.19,$1.14,$1.84,$1.05,$1.92,682.89%
10643,2006-01-29,$0.17,$1.28,$1.82,$1.05,$1.92,792.65%
10652,2006-01-22,$0.18,$1.19,$1.82,$0.96,$1.92,718.06%
10661,2006-01-15,$0.19,$1.19,$1.89,$1.05,$1.87,689.47%
10672,2006-01-08,$0.18,$1.28,$1.89,$1.05,$1.92,752.78%
10697,2006-01-01,$0.18,$1.28,$1.89,$1.11,$1.99,770.83%
10703,2005-12-25,$0.20,$1.28,$1.99,$1.05,$1.99,688.75%
10714,2005-12-18,$0.24,$1.28,$1.99,$1.05,$0.00,350.00%
10738,2005-12-11,$0.25,$2.99,$1.92,$0.99,$1.92,682.00%
