,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
5197,2012-08-12,$0.27,$2.83,$2.92,$2.63,$3.37,987.96%
5202,2012-08-05,$0.86,$2.83,$3.17,$3.03,$3.12,253.20%
5227,2012-07-29,$0.81,$2.68,$3.17,$2.38,$3.32,256.48%
5249,2012-07-22,$0.68,$2.43,$3.17,$3.03,$3.37,341.18%
5257,2012-07-15,$0.56,$2.60,$2.95,$2.63,$3.62,426.79%
5281,2012-07-08,$0.57,$2.94,$3.17,$2.33,$3.49,423.25%
5303,2012-07-01,$0.65,$2.66,$2.79,$2.33,$3.74,343.08%
5311,2012-06-24,$0.65,$2.94,$3.17,$2.33,$3.49,358.85%
5333,2012-06-17,$0.85,$2.75,$3.09,$2.73,$3.49,254.71%
5354,2012-06-10,$0.99,$2.78,$3.09,$2.98,$3.49,211.62%
5367,2012-06-03,$0.94,$2.59,$2.50,$2.73,$3.49,200.80%
5390,2012-05-27,$0.99,$2.75,$2.84,$2.93,$3.24,196.97%
5396,2012-05-20,$0.76,$2.75,$2.96,$2.63,$3.19,279.28%
5414,2012-05-13,$0.30,$2.65,$2.96,$2.68,$3.07,846.67%
5430,2012-05-13,$0.70,$2.65,$2.96,$2.68,$3.07,305.71%
5453,2012-05-06,$0.82,$2.63,$2.67,$2.68,$2.75,227.13%
5459,2012-04-29,$0.32,$2.22,$2.24,$2.23,$2.62,627.34%
5471,2012-04-22,$0.24,$2.63,$2.82,$2.63,$2.87,"1,040.63%"
5496,2012-04-15,$0.32,$2.63,$3.07,$2.28,$2.62,728.13%
5506,2012-04-08,$0.31,$2.50,$3.07,$2.64,$2.37,753.23%
5511,2012-04-08,$0.31,$2.50,$3.07,$2.64,$2.37,753.23%
5539,2012-04-01,$0.24,$2.46,$2.62,$2.98,$2.50,"1,000.00%"
5548,2012-03-25,$0.29,$2.20,$2.62,$3.23,$2.99,851.72%
5559,2012-03-18,$0.26,$2.77,$3.19,$2.73,$2.74,999.04%
5567,2012-03-11,$0.47,$2.69,$3.21,$3.08,$2.87,530.32%
5591,2012-03-04,$0.47,$2.79,$2.98,$3.63,$2.62,539.36%
5601,2012-02-26,$0.40,$2.76,$2.72,$2.83,$2.62,583.13%
5611,2012-02-19,$0.29,$2.14,$2.84,$3.39,$2.62,847.41%
5622,2012-02-12,$0.27,$2.42,$2.87,$2.88,$2.62,899.07%
5633,2012-02-05,$0.33,$2.29,$2.91,$2.83,$2.83,722.73%
5642,2012-01-29,$0.22,$2.42,$2.86,$3.39,$2.37,"1,154.55%"
5653,2012-01-22,$0.25,$2.39,$2.91,$3.13,$2.99,"1,042.00%"
5675,2012-01-15,$0.28,$2.67,$3.07,$2.73,$2.00,834.82%
5686,2012-01-08,$0.29,$2.72,$2.91,$3.28,$3.37,958.62%
5697,2012-01-01,$0.49,$2.96,$3.15,$3.39,$3.74,575.51%
5707,2011-12-25,$0.51,$2.79,$2.93,$3.48,$2.87,491.67%
5717,2011-12-18,$0.55,$2.72,$2.22,$3.20,$3.49,428.64%
5739,2011-12-11,$0.86,$2.72,$2.44,$2.56,$2.74,204.07%
5750,2011-12-04,$0.65,$3.06,$3.22,$4.40,$3.12,430.77%
5760,2011-11-27,$0.39,$3.09,$2.97,$4.12,$3.49,776.28%
5768,2011-11-20,$0.49,$3.34,$2.25,$4.42,$2.99,563.27%
5793,2011-11-13,$0.89,$2.67,$2.39,$3.77,$3.49,246.07%
5799,2011-11-06,$0.70,$2.84,$3.11,$3.19,$2.87,328.93%
5826,2011-10-30,$0.39,$2.86,$2.44,$3.77,$2.87,665.38%
5834,2011-10-23,$0.27,$2.69,$3.13,$3.36,$2.87,"1,015.74%"
5857,2011-10-16,$0.32,$2.77,$3.08,$2.79,$2.74,789.06%
5867,2011-10-09,$0.27,$2.39,$3.08,$3.60,$3.12,"1,028.70%"
5887,2011-10-02,$0.24,$2.39,$3.20,$3.60,$2.49,"1,116.67%"
5907,2011-09-25,$0.25,$2.31,$3.00,$2.74,$3.49,"1,054.00%"
5916,2011-09-18,$0.34,$2.89,$2.72,$3.66,$3.24,819.85%
5942,2011-09-11,$0.31,$2.89,$3.68,$3.18,$3.12,937.90%
5961,2011-09-04,$0.26,$2.64,$2.89,$3.15,$3.12,"1,034.62%"
5972,2011-08-28,$0.31,$2.74,$3.10,$3.59,$3.12,912.10%
5990,2011-08-21,$0.30,$2.74,$3.41,$3.47,$2.87,940.83%
6015,2011-08-14,$0.30,$2.86,$3.54,$2.49,$3.37,921.67%
6039,2011-08-07,$0.27,$2.94,$3.29,$3.53,$2.87,"1,069.44%"
6063,2011-07-31,$0.30,$2.94,$3.41,$3.03,$2.49,889.17%
6069,2011-07-24,$0.31,$2.94,$3.54,$3.36,$3.49,975.00%
6089,2011-07-17,$0.51,$2.69,$3.54,$2.99,$3.49,523.04%
6113,2011-07-10,$0.31,$2.82,$3.41,$3.59,$3.37,963.71%
6135,2011-07-03,$0.31,$2.89,$3.36,$2.69,$3.37,892.74%
6142,2011-06-26,$0.31,$3.06,$3.42,$4.23,$3.62,"1,055.65%"
6171,2011-06-19,$0.40,$2.69,$3.54,$3.77,$3.49,743.13%
6188,2011-06-12,$0.59,$2.44,$3.54,$3.13,$3.37,428.81%
6195,2011-06-05,$0.67,$1.87,$3.49,$3.48,$3.24,350.75%
6222,2011-05-29,$0.61,$2.44,$3.54,$3.77,$3.12,427.46%
6228,2011-05-22,$0.37,$2.81,$3.54,$3.66,$3.00,779.05%
6253,2011-05-15,$0.44,$2.44,$3.66,$3.59,$3.49,648.86%
6259,2011-05-08,$0.79,$2.76,$2.37,$3.43,$2.99,265.51%
6271,2011-05-01,$0.52,$1.50,$2.85,$3.00,$2.87,391.35%
6296,2011-04-24,$0.27,$2.51,$3.26,$3.17,$2.49,958.33%
6306,2011-04-17,$0.40,$2.64,$2.96,$3.43,$1.25,542.50%
6314,2011-04-10,$0.44,$2.64,$3.26,$4.00,$3.12,639.77%
6339,2011-04-03,$0.48,$2.64,$3.73,$3.72,$3.49,607.29%
6348,2011-03-27,$0.60,$2.51,$3.77,$4.29,$3.12,470.42%
6358,2011-03-20,$0.53,$2.51,$3.90,$3.71,$3.12,524.53%
6367,2011-03-13,$0.34,$2.94,$3.75,$5.45,$3.49,"1,049.26%"
6391,2011-03-06,$0.47,$2.94,$4.02,$5.73,$3.62,767.55%
6401,2011-02-27,$0.66,$2.69,$2.65,$4.86,$3.49,418.56%
6411,2011-02-20,$0.59,$2.27,$3.11,$4.86,$2.62,444.92%
6422,2011-02-13,$0.56,$2.19,$3.66,$3.89,$3.62,496.43%
6432,2011-02-06,$0.48,$2.31,$3.41,$3.89,$3.37,576.04%
6442,2011-01-30,$0.31,$2.56,$3.41,$3.59,$3.37,942.74%
6455,2011-01-23,$0.29,$2.81,$4.11,$3.01,$2.74,992.24%
6466,2011-01-16,$0.52,$2.49,$2.99,$2.73,$3.99,486.54%
6486,2011-01-09,$0.57,$2.12,$3.29,$4.29,$3.24,467.54%
6497,2011-01-02,$0.29,$3.19,$3.25,$3.43,$3.62,"1,062.93%"
6507,2010-12-26,$0.25,$3.04,$3.25,$3.71,$3.62,"1,262.00%"
6518,2010-12-19,$0.27,$3.26,$2.48,$4.58,$2.00,"1,040.74%"
6529,2010-12-12,$0.72,$3.19,$3.42,$4.75,$3.62,420.14%
6539,2010-12-05,$1.16,$3.06,$2.63,$3.71,$2.25,151.08%
6548,2010-11-28,$1.05,$2.69,$3.54,$3.31,$3.99,222.14%
6572,2010-11-21,$0.90,$2.44,$2.88,$2.85,$1.75,175.56%
6582,2010-11-14,$0.87,$2.26,$2.01,$2.85,$2.74,183.33%
6604,2010-11-07,$0.40,$2.44,$2.85,$3.08,$2.49,578.75%
6614,2010-10-31,$0.27,$2.19,$2.72,$3.37,$2.74,920.37%
6636,2010-10-24,$0.31,$2.44,$3.42,$2.68,$2.37,779.84%
6643,2010-10-17,$0.34,$1.94,$2.51,$3.48,$2.50,666.91%
6670,2010-10-10,$0.34,$2.39,$3.25,$2.91,$1.87,666.18%
6689,2010-10-03,$0.23,$2.69,$2.72,$3.31,$2.62,"1,132.61%"
6711,2010-09-26,$0.20,$2.69,$2.55,$3.14,$2.62,"1,275.00%"
6716,2010-09-19,$0.21,$2.07,$2.60,$3.02,$2.87,"1,157.14%"
6738,2010-09-12,$0.24,$2.69,$3.54,$3.38,$2.62,"1,173.96%"
6770,2010-09-05,$0.30,$2.44,$3.37,$2.73,$3.64,915.00%
6783,2010-08-29,$0.36,$2.69,$3.25,$3.43,$3.12,767.36%
6804,2010-08-22,$0.26,$2.44,$3.42,$3.37,$3.81,"1,153.85%"
6827,2010-08-15,$0.20,$2.07,$3.20,$3.37,$2.87,"1,338.75%"
6850,2010-08-08,$0.21,$2.69,$3.01,$2.85,$3.96,"1,389.29%"
6857,2010-08-01,$0.23,$2.44,$3.31,$3.20,$3.24,"1,225.00%"
6881,2010-07-25,$0.25,$1.18,$1.37,$1.22,$0.86,363.00%
6903,2010-07-18,$0.27,$0.88,$1.25,$1.44,$1.08,330.56%
6912,2010-07-11,$0.30,$0.93,$1.26,$1.22,$1.33,295.00%
6934,2010-07-04,$0.30,$1.09,$1.35,$1.26,$1.43,327.50%
6957,2010-06-27,$0.36,$0.95,$1.35,$1.49,$1.43,262.50%
6968,2010-06-20,$0.32,$1.07,$1.32,$1.49,$1.33,307.03%
6985,2010-06-13,$0.30,$1.07,$1.25,$1.37,$1.43,326.67%
7010,2010-06-06,$0.29,$1.05,$1.37,$1.39,$1.43,351.72%
7032,2010-05-30,$0.34,$1.24,$1.42,$1.49,$1.52,316.91%
7041,2010-05-23,$0.42,$1.07,$1.42,$1.54,$1.62,236.31%
7065,2010-05-16,$0.84,$1.07,$1.47,$1.57,$1.62,70.54%
7075,2010-05-09,$0.77,$0.99,$1.40,$1.39,$1.38,67.53%
7082,2010-05-02,$0.62,$0.96,$1.14,$1.54,$2.39,143.15%
7107,2010-04-25,$0.72,$0.91,$1.40,$1.52,$1.52,85.76%
7117,2010-04-18,$0.77,$0.90,$1.39,$1.44,$2.06,87.99%
7125,2010-04-11,$0.66,$0.95,$1.30,$1.26,$1.19,78.03%
7149,2010-04-04,$0.33,$0.86,$1.08,$1.42,$1.91,299.24%
7160,2010-03-28,$0.27,$0.81,$1.00,$1.17,$1.43,308.33%
7168,2010-03-21,$0.34,$1.14,$1.47,$1.39,$1.27,287.50%
7192,2010-03-14,$0.60,$1.09,$1.40,$1.47,$2.01,148.75%
7202,2010-03-07,$0.69,$0.88,$1.15,$1.34,$1.33,70.29%
7212,2010-02-28,$0.66,$0.95,$1.45,$1.38,$1.51,100.38%
7221,2010-02-21,$0.48,$0.95,$1.40,$1.34,$1.22,155.73%
7244,2010-02-14,$0.38,$0.76,$1.04,$1.22,$1.56,201.32%
7255,2010-02-07,$0.30,$0.95,$1.35,$1.27,$1.36,310.83%
7270,2010-01-31,$0.24,$0.92,$1.59,$1.27,$1.56,456.25%
7275,2010-01-24,$0.26,$1.05,$1.37,$1.42,$1.28,392.31%
7285,2010-01-17,$0.27,$1.05,$1.35,$1.26,$1.71,397.22%
7307,2010-01-10,$0.28,$0.98,$1.33,$1.39,$1.24,341.07%
7318,2010-01-03,$0.44,$1.05,$1.91,$1.52,$1.85,259.66%
7329,2009-12-27,$0.55,$1.03,$1.28,$1.29,$1.25,120.45%
7339,2009-12-20,$0.49,$1.00,$0.66,$1.29,$1.30,116.84%
7350,2009-12-13,$0.53,$1.00,$1.16,$1.49,$1.10,124.06%
7366,2009-12-06,$0.38,$1.08,$1.38,$1.44,$1.30,242.11%
7383,2009-11-29,$0.44,$0.98,$1.35,$1.47,$1.20,184.09%
7393,2009-11-22,$0.58,$0.95,$1.25,$1.07,$1.20,92.67%
7414,2009-11-15,$0.50,$1.08,$1.09,$1.32,$1.07,128.00%
7424,2009-11-08,$0.46,$1.08,$1.50,$1.47,$1.25,188.04%
7445,2009-11-01,$0.57,$0.99,$1.50,$1.24,$1.30,120.61%
7458,2009-10-25,$0.53,$1.05,$1.43,$1.54,$1.05,139.15%
7466,2009-10-18,$0.41,$1.10,$1.62,$1.54,$1.35,242.07%
7489,2009-10-11,$0.67,$1.03,$1.40,$1.54,$0.87,80.60%
7495,2009-10-04,$0.68,$1.00,$1.33,$1.84,$1.20,97.43%
7520,2009-09-27,$0.38,$1.05,$1.25,$1.32,$0.77,188.82%
7540,2009-09-20,$0.24,$1.10,$1.40,$1.44,$1.20,435.42%
7547,2009-09-13,$0.23,$1.10,$1.37,$1.36,$1.00,425.00%
7574,2009-09-06,$0.25,$1.05,$1.33,$1.49,$1.05,392.00%
7593,2009-08-30,$0.26,$1.12,$1.40,$1.49,$1.05,386.54%
7600,2009-08-23,$0.28,$1.07,$1.42,$1.50,$1.10,354.46%
7624,2009-08-16,$0.25,$1.12,$1.40,$1.49,$0.90,391.00%
7649,2009-08-09,$0.29,$1.07,$1.27,$1.44,$1.05,316.38%
7672,2009-08-02,$0.40,$1.02,$1.40,$1.64,$1.25,231.88%
7675,2009-07-26,$0.57,$1.07,$1.40,$1.54,$1.35,135.09%
7699,2009-07-19,$0.45,$1.14,$1.42,$1.32,$1.35,190.56%
7723,2009-07-12,$0.26,$1.02,$1.32,$1.42,$1.33,389.42%
7730,2009-07-05,$0.31,$1.09,$1.42,$1.44,$1.40,331.45%
7753,2009-06-28,$0.50,$1.12,$1.42,$1.64,$1.30,174.00%
7777,2009-06-21,$0.43,$1.11,$1.40,$1.54,$1.30,211.05%
7797,2009-06-14,$0.44,$1.12,$1.40,$1.69,$1.20,207.39%
7804,2009-06-07,$0.45,$1.12,$1.40,$1.57,$1.25,196.67%
7829,2009-05-31,$0.39,$1.02,$1.35,$1.62,$1.35,242.31%
7852,2009-05-24,$0.32,$1.15,$1.27,$1.62,$1.35,321.09%
7867,2009-05-17,$0.40,$1.15,$1.40,$1.74,$1.43,257.50%
7886,2009-05-10,$0.48,$1.00,$1.40,$1.74,$1.55,196.35%
7894,2009-05-03,$0.41,$1.06,$1.40,$1.32,$1.00,191.46%
7917,2009-04-26,$0.58,$1.19,$1.40,$1.43,$0.94,113.79%
7928,2009-04-19,$0.28,$1.19,$1.40,$1.43,$0.85,334.82%
7937,2009-04-12,$0.24,$1.22,$1.57,$1.52,$1.15,468.75%
7946,2009-04-05,$0.39,$1.07,$1.05,$1.69,$1.35,230.77%
7971,2009-03-29,$0.56,$1.14,$1.57,$1.57,$1.05,137.95%
7980,2009-03-22,$0.54,$1.01,$1.23,$1.69,$1.25,139.81%
7989,2009-03-15,$0.57,$1.07,$1.20,$1.72,$1.00,118.86%
8012,2009-03-08,$0.47,$0.97,$1.25,$1.74,$1.05,166.49%
8022,2009-03-01,$0.29,$1.17,$1.35,$1.69,$1.00,349.14%
8033,2009-02-22,$0.25,$0.92,$1.29,$1.45,$0.95,361.00%
8043,2009-02-15,$0.29,$0.97,$1.15,$1.74,$1.10,327.59%
8053,2009-02-08,$0.31,$1.02,$1.40,$1.64,$0.87,297.58%
8066,2009-02-01,$0.27,$1.16,$1.17,$1.82,$1.05,381.48%
8086,2009-01-25,$0.22,$1.09,$1.35,$1.57,$1.15,486.36%
8097,2009-01-18,$0.28,$1.17,$1.37,$1.74,$1.30,398.21%
8107,2009-01-11,$0.76,$1.17,$1.52,$1.87,$1.20,89.47%
8118,2009-01-04,$0.72,$1.19,$1.44,$1.89,$1.05,93.40%
8128,2008-12-28,$0.51,$1.01,$1.24,$1.64,$1.05,142.16%
8137,2008-12-21,$0.43,$1.00,$1.05,$1.77,$1.20,191.86%
8161,2008-12-14,$0.45,$1.05,$0.66,$1.77,$1.13,156.11%
8171,2008-12-07,$0.27,$1.15,$1.15,$1.77,$1.20,387.96%
8179,2008-11-30,$0.40,$1.21,$1.45,$1.86,$1.10,251.25%
8203,2008-11-23,$0.55,$1.10,$1.55,$1.42,$1.30,144.09%
8209,2008-11-16,$0.43,$1.22,$1.12,$1.55,$1.35,204.65%
8234,2008-11-09,$0.29,$1.31,$1.61,$1.92,$1.60,455.17%
8256,2008-11-02,$0.30,$1.17,$1.50,$1.64,$1.47,381.67%
8268,2008-10-26,$0.40,$1.07,$1.50,$1.99,$1.33,268.13%
8289,2008-10-19,$0.73,$1.07,$1.32,$1.99,$1.47,100.34%
8297,2008-10-12,$0.65,$1.12,$1.22,$1.55,$1.15,93.85%
8319,2008-10-05,$0.29,$1.00,$1.22,$1.82,$0.93,328.45%
8341,2008-09-28,$0.36,$0.97,$1.50,$1.74,$1.15,272.22%
8361,2008-09-21,$0.32,$1.06,$1.50,$1.79,$1.00,317.97%
8386,2008-09-14,$0.23,$1.07,$1.27,$1.50,$1.15,442.39%
8388,2008-09-07,$0.23,$1.09,$1.45,$1.77,$1.07,484.78%
8411,2008-08-31,$0.27,$1.17,$1.45,$1.77,$1.15,412.96%
8436,2008-08-24,$0.21,$1.17,$1.37,$1.77,$1.20,555.95%
8456,2008-08-17,$0.26,$1.02,$1.45,$1.77,$1.10,413.46%
8479,2008-08-10,$0.33,$1.17,$1.32,$1.67,$1.33,315.91%
8501,2008-08-03,$0.44,$1.12,$1.40,$1.72,$1.10,203.41%
8525,2008-07-27,$0.44,$1.12,$1.42,$1.59,$1.20,202.84%
8530,2008-07-20,$0.29,$1.17,$1.42,$1.64,$1.40,385.34%
8555,2008-07-13,$0.27,$1.10,$1.31,$1.42,$1.45,388.89%
8578,2008-07-06,$0.43,$1.22,$1.45,$1.56,$1.50,233.14%
8596,2008-06-29,$0.29,$1.22,$1.26,$1.67,$1.50,387.07%
8619,2008-06-22,$0.35,$1.17,$1.42,$1.62,$1.60,315.00%
8624,2008-06-15,$0.41,$1.17,$1.37,$1.55,$1.25,225.61%
8647,2008-06-08,$0.55,$1.17,$1.25,$1.72,$1.62,161.82%
8674,2008-06-01,$0.41,$0.96,$1.40,$1.57,$1.40,225.00%
8695,2008-05-25,$0.24,$1.22,$1.27,$1.49,$1.27,446.88%
8717,2008-05-18,$0.21,$1.12,$1.52,$1.67,$1.50,591.67%
8727,2008-05-11,$0.28,$1.12,$1.42,$1.64,$1.90,442.86%
8749,2008-05-04,$0.44,$1.29,$1.52,$1.68,$1.65,248.86%
8760,2008-04-27,$0.51,$1.13,$1.57,$1.67,$1.38,181.86%
8769,2008-04-20,$0.74,$1.12,$1.70,$1.63,$1.30,94.26%
8778,2008-04-13,$0.65,$0.97,$1.55,$1.77,$1.20,111.15%
8803,2008-04-06,$0.57,$1.18,$1.31,$1.26,$1.13,114.04%
8812,2008-03-30,$0.42,$1.07,$1.45,$1.64,$0.95,204.17%
8821,2008-03-23,$0.31,$1.07,$1.32,$1.64,$1.10,313.71%
8845,2008-03-16,$0.47,$1.04,$1.07,$1.77,$1.15,167.55%
8856,2008-03-09,$0.45,$1.07,$1.53,$1.82,$1.10,206.67%
8867,2008-03-02,$0.35,$1.02,$1.27,$1.49,$1.00,241.43%
8887,2008-02-24,$0.30,$1.12,$1.17,$1.82,$1.10,334.17%
8898,2008-02-17,$0.26,$1.07,$1.37,$1.82,$1.10,415.38%
8908,2008-02-10,$0.27,$1.17,$1.85,$1.94,$1.25,475.00%
8918,2008-02-03,$0.28,$1.12,$1.70,$1.82,$1.30,430.36%
8927,2008-01-27,$0.39,$1.17,$1.70,$1.69,$1.50,288.46%
8951,2008-01-20,$0.46,$1.02,$1.51,$1.60,$1.55,208.70%
8961,2008-01-13,$0.37,$1.27,$1.70,$1.79,$1.22,304.05%
8971,2008-01-06,$0.63,$1.22,$1.57,$2.12,$1.40,150.40%
8982,2007-12-30,$0.76,$1.31,$1.10,$1.97,$1.30,86.84%
8990,2007-12-23,$0.67,$1.12,$1.22,$1.79,$1.30,102.61%
9014,2007-12-16,$0.53,$1.12,$1.00,$1.42,$1.10,118.87%
9025,2007-12-09,$0.39,$1.12,$1.57,$1.79,$0.80,238.46%
9033,2007-12-02,$0.36,$0.98,$1.57,$1.52,$1.20,265.97%
9057,2007-11-25,$0.24,$1.22,$1.20,$1.72,$1.15,451.04%
9068,2007-11-18,$0.18,$1.03,$1.12,$1.65,$1.27,604.17%
9088,2007-11-11,$0.20,$1.17,$0.95,$1.57,$1.07,495.00%
9096,2007-11-04,$0.30,$1.22,$1.57,$1.53,$1.15,355.83%
9120,2007-10-28,$0.43,$1.07,$1.39,$1.77,$1.23,217.44%
9142,2007-10-21,$0.36,$1.06,$1.35,$1.32,$1.25,245.83%
9151,2007-10-14,$0.56,$1.00,$1.07,$1.62,$1.15,116.07%
9175,2007-10-07,$0.55,$0.95,$1.40,$1.44,$0.85,110.91%
9179,2007-09-30,$0.31,$1.12,$1.27,$1.49,$1.05,297.58%
9200,2007-09-23,$0.21,$1.32,$1.05,$1.57,$1.05,494.05%
9221,2007-09-16,$0.22,$1.32,$1.37,$1.25,$1.10,472.73%
9243,2007-09-09,$0.33,$1.29,$1.22,$1.54,$0.70,259.85%
9270,2007-09-02,$0.27,$1.07,$1.32,$1.49,$1.00,351.85%
9286,2007-08-26,$0.23,$1.19,$1.27,$1.64,$0.95,448.91%
9308,2007-08-19,$0.29,$0.95,$1.27,$1.42,$1.20,317.24%
9330,2007-08-12,$0.31,$0.95,$1.22,$1.37,$0.75,245.97%
9351,2007-08-05,$0.23,$0.90,$1.27,$1.54,$0.70,379.35%
9375,2007-07-29,$0.20,$0.89,$1.27,$1.37,$1.05,472.50%
9395,2007-07-22,$0.21,$0.99,$1.32,$1.49,$1.30,507.14%
9416,2007-07-15,$0.20,$1.04,$1.27,$1.54,$1.30,543.75%
9439,2007-07-08,$0.20,$1.04,$1.32,$1.22,$1.15,491.25%
9460,2007-07-01,$0.22,$1.03,$1.32,$1.69,$1.25,501.14%
9484,2007-06-24,$0.29,$1.14,$1.27,$1.69,$1.10,348.28%
9506,2007-06-17,$0.32,$1.14,$1.32,$1.69,$1.15,314.06%
9527,2007-06-10,$0.26,$1.06,$1.32,$1.67,$1.07,392.31%
9550,2007-06-03,$0.29,$0.94,$0.92,$1.15,$1.17,260.34%
9555,2007-05-27,$0.33,$1.16,$1.19,$1.77,$1.10,295.45%
9578,2007-05-20,$0.23,$0.99,$1.37,$1.74,$1.13,468.48%
9604,2007-05-13,$0.22,$1.04,$1.04,$1.69,$1.10,453.41%
9613,2007-05-06,$0.24,$0.76,$1.32,$1.79,$1.05,412.50%
9621,2007-04-29,$0.21,$1.06,$1.32,$1.74,$1.20,533.33%
9645,2007-04-22,$0.28,$1.24,$1.25,$1.44,$1.35,371.43%
9656,2007-04-15,$0.43,$1.16,$1.37,$1.82,$1.30,228.49%
9668,2007-04-08,$0.79,$1.04,$1.37,$1.82,$1.40,78.16%
9688,2007-04-01,$0.76,$1.09,$1.07,$2.02,$1.30,80.26%
9699,2007-03-25,$0.65,$1.04,$1.27,$1.74,$1.25,103.85%
9707,2007-03-18,$0.43,$1.04,$1.32,$1.74,$1.10,202.33%
9717,2007-03-11,$0.43,$1.11,$1.17,$2.12,$0.95,211.05%
9740,2007-03-04,$0.48,$1.16,$1.25,$1.37,$0.95,146.35%
9751,2007-02-25,$0.44,$0.84,$0.85,$1.62,$1.00,144.89%
9760,2007-02-18,$0.29,$1.04,$1.45,$1.75,$0.85,338.79%
9770,2007-02-11,$0.19,$1.24,$1.57,$2.24,$0.80,669.74%
9781,2007-02-04,$0.23,$1.14,$1.15,$2.24,$1.50,555.43%
9804,2007-01-28,$0.45,$1.06,$1.32,$2.19,$1.13,216.67%
9815,2007-01-21,$0.77,$1.16,$1.21,$1.99,$1.05,75.65%
9825,2007-01-14,$0.54,$0.84,$1.15,$1.92,$1.10,131.94%
9834,2007-01-07,$0.32,$1.09,$1.25,$1.94,$1.17,325.78%
9845,2006-12-31,$0.27,$1.11,$1.15,$1.54,$1.25,367.59%
9864,2006-12-24,$0.30,$1.09,$1.15,$1.94,$1.20,348.33%
9878,2006-12-17,$0.36,$0.99,$1.04,$1.92,$1.00,243.75%
9889,2006-12-10,$0.54,$1.09,$1.17,$1.37,$1.05,116.67%
9897,2006-12-03,$0.41,$1.09,$1.22,$1.52,$1.00,194.51%
9921,2006-11-26,$0.24,$1.10,$0.90,$1.77,$1.20,417.71%
9929,2006-11-19,$0.28,$1.10,$0.90,$1.20,$1.20,292.86%
9953,2006-11-12,$0.35,$0.84,$1.04,$1.15,$1.15,198.57%
9976,2006-11-05,$0.42,$0.99,$1.17,$1.60,$0.95,180.36%
9986,2006-10-29,$0.40,$0.99,$1.24,$1.32,$1.05,187.50%
10006,2006-10-22,$0.21,$0.94,$1.02,$1.60,$1.15,460.71%
10029,2006-10-15,$0.18,$0.92,$1.49,$1.25,$1.05,554.17%
10032,2006-10-08,$0.18,$0.99,$1.32,$1.00,$1.07,508.33%
10053,2006-10-01,$0.19,$1.04,$1.37,$1.42,$1.35,581.58%
10075,2006-09-24,$0.24,$1.12,$1.04,$1.77,$1.30,444.79%
10097,2006-09-17,$0.52,$1.04,$1.44,$1.94,$1.35,177.40%
10118,2006-09-10,$0.70,$0.93,$1.30,$1.79,$1.20,86.43%
10140,2006-09-03,$0.49,$1.02,$1.19,$1.39,$1.25,147.45%
10170,2006-08-27,$0.27,$1.08,$1.29,$1.77,$1.10,385.19%
10183,2006-08-20,$0.23,$0.97,$1.29,$1.72,$1.00,441.30%
10205,2006-08-13,$0.34,$1.07,$1.19,$1.29,$1.20,249.26%
10227,2006-08-06,$0.27,$1.07,$1.29,$1.39,$1.20,358.33%
10249,2006-07-30,$0.21,$0.94,$1.29,$1.44,$1.20,479.76%
10275,2006-07-23,$0.27,$1.07,$1.29,$1.78,$1.25,399.07%
10292,2006-07-16,$0.23,$1.10,$1.29,$1.74,$1.25,484.78%
10315,2006-07-09,$0.20,$1.02,$1.19,$1.29,$1.20,487.50%
10338,2006-07-02,$0.21,$1.02,$1.34,$1.39,$1.15,483.33%
10359,2006-06-25,$0.23,$1.09,$1.44,$1.39,$1.10,445.65%
10366,2006-06-18,$0.22,$1.03,$1.34,$1.97,$1.15,523.86%
10385,2006-06-11,$0.25,$1.03,$1.34,$1.39,$1.15,391.00%
10409,2006-06-04,$0.37,$1.05,$1.27,$1.57,$1.30,250.68%
10435,2006-05-28,$0.33,$0.92,$1.27,$1.87,$1.20,298.48%
10439,2006-05-21,$0.27,$1.06,$1.22,$1.84,$1.20,392.59%
10462,2006-05-14,$0.32,$0.96,$1.22,$1.82,$1.05,294.53%
10488,2006-04-16,$0.51,$0.93,$0.97,$1.84,$1.40,151.96%
10499,2006-04-09,$0.69,$1.01,$0.77,$1.82,$1.04,68.12%
10506,2006-04-02,$0.47,$1.08,$1.29,$1.57,$0.85,154.79%
10531,2006-03-26,$0.20,$1.09,$1.29,$1.57,$1.07,527.50%
10541,2006-03-19,$0.29,$1.08,$1.24,$1.57,$1.00,321.55%
10550,2006-03-12,$0.33,$1.03,$1.07,$1.57,$1.10,261.36%
10573,2006-03-05,$0.39,$0.88,$1.14,$1.32,$1.00,178.21%
10584,2006-02-26,$0.62,$0.84,$1.17,$1.52,$0.90,78.63%
10593,2006-02-19,$0.33,$0.98,$1.47,$1.52,$0.80,261.36%
10602,2006-02-12,$0.20,$1.03,$1.35,$1.44,$1.10,515.00%
10627,2006-02-05,$0.20,$1.03,$1.34,$1.59,$1.10,532.50%
10636,2006-01-29,$0.27,$1.04,$1.34,$1.34,$1.00,337.04%
10645,2006-01-22,$0.42,$1.15,$1.34,$1.52,$1.52,229.17%
10671,2006-01-15,$0.38,$1.15,$1.19,$1.37,$1.21,223.68%
10679,2006-01-08,$0.23,$1.20,$1.24,$1.52,$1.36,478.26%
10689,2006-01-01,$0.18,$1.32,$1.30,$1.79,$1.25,686.11%
10710,2005-12-25,$0.23,$1.26,$1.06,$1.44,$1.31,451.09%
