,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
5201,2012-08-05,$0.53,$2.08,$1.80,$1.12,$2.49,253.30%
5226,2012-07-29,$0.42,$2.08,$1.77,$0.99,$2.58,341.67%
5248,2012-07-22,$0.45,$2.08,$1.75,$1.12,$2.02,287.22%
5256,2012-07-15,$0.51,$1.91,$1.65,$1.12,$2.58,255.88%
5280,2012-07-08,$0.63,$2.08,$1.56,$1.12,$2.58,191.27%
5304,2012-07-01,$0.37,$2.08,$1.77,$1.12,$2.11,378.38%
5310,2012-06-24,$0.31,$2.08,$1.96,$1.12,$2.11,486.29%
5336,2012-06-17,$0.31,$1.91,$1.86,$1.12,$2.11,464.52%
5357,2012-06-10,$0.29,$2.05,$2.12,$1.17,$1.96,529.31%
5361,2012-06-03,$0.31,$2.05,$1.99,$1.17,$2.27,503.23%
5387,2012-05-27,$0.31,$2.03,$2.04,$1.17,$1.80,467.74%
5410,2012-05-20,$0.33,$2.05,$2.10,$1.14,$2.43,484.85%
5419,2012-05-13,$0.34,$2.03,$1.94,$1.17,$1.80,410.29%
5435,2012-05-13,$0.23,$2.03,$1.94,$1.17,$1.80,654.35%
5448,2012-05-06,$0.31,$1.89,$1.78,$1.17,$2.05,455.65%
5457,2012-04-29,$0.24,$2.03,$2.02,$1.17,$2.18,670.83%
5480,2012-04-22,$0.28,$2.03,$2.40,$1.17,$2.49,622.32%
5491,2012-04-15,$0.27,$2.03,$2.01,$1.17,$2.64,626.85%
5502,2012-04-08,$0.21,$2.03,$2.46,$1.37,$2.80,930.95%
5522,2012-04-08,$0.21,$2.03,$2.46,$1.37,$2.80,930.95%
5534,2012-04-01,$0.18,$1.81,$1.91,$1.34,$2.49,948.61%
5543,2012-03-25,$0.18,$2.04,$2.21,$1.52,$2.49,"1,047.22%"
5554,2012-03-18,$0.17,$1.57,$1.88,$1.77,$2.49,"1,033.82%"
5575,2012-03-11,$0.17,$1.89,$1.94,$1.79,$2.49,"1,092.65%"
5586,2012-03-04,$0.17,$1.71,$2.10,$1.84,$2.49,"1,097.06%"
5596,2012-02-26,$0.17,$1.71,$2.02,$1.79,$2.27,"1,045.59%"
5606,2012-02-19,$0.18,$1.89,$2.22,$1.49,$2.18,980.56%
5617,2012-02-12,$0.18,$1.89,$2.10,$1.67,$2.49,"1,031.94%"
5628,2012-02-05,$0.19,$1.89,$2.07,$1.79,$2.49,984.21%
5649,2012-01-29,$0.22,$1.89,$2.30,$1.79,$2.49,862.50%
5660,2012-01-22,$0.27,$1.86,$2.22,$1.79,$2.49,674.07%
5664,2012-01-15,$0.31,$1.89,$2.10,$1.77,$2.64,577.42%
5681,2012-01-08,$0.32,$1.89,$2.27,$1.79,$2.80,583.59%
5693,2012-01-01,$0.22,$1.89,$2.27,$1.79,$2.64,876.14%
5703,2011-12-25,$0.21,$1.89,$2.27,$1.79,$2.64,922.62%
5726,2011-12-18,$0.21,$1.81,$2.11,$1.79,$2.64,894.05%
5735,2011-12-11,$0.27,$1.89,$2.48,$1.79,$2.49,700.93%
5746,2011-12-04,$0.25,$1.86,$2.35,$1.54,$2.49,724.00%
5755,2011-11-27,$0.27,$1.96,$2.33,$1.82,$2.18,667.59%
5778,2011-11-20,$0.36,$1.96,$2.40,$1.82,$2.33,490.97%
5790,2011-11-13,$0.57,$1.91,$2.08,$1.74,$2.33,253.51%
5812,2011-11-06,$0.43,$1.96,$2.33,$1.64,$2.49,389.53%
5821,2011-10-30,$0.29,$1.96,$2.21,$1.72,$2.18,595.69%
5844,2011-10-23,$0.26,$1.96,$2.33,$1.44,$2.18,660.58%
5854,2011-10-16,$0.29,$1.96,$2.03,$1.77,$2.33,597.41%
5865,2011-10-09,$0.31,$2.06,$2.22,$1.52,$2.33,555.65%
5886,2011-10-02,$0.31,$1.96,$2.22,$1.72,$2.11,545.97%
5908,2011-09-25,$0.33,$1.81,$2.14,$1.39,$2.18,469.70%
5915,2011-09-18,$0.34,$1.89,$2.16,$1.69,$2.11,477.21%
5939,2011-09-11,$0.35,$1.92,$2.31,$1.76,$2.11,478.57%
5958,2011-09-04,$0.31,$1.89,$2.31,$1.64,$2.11,541.13%
5969,2011-08-28,$0.26,$1.89,$2.09,$1.87,$2.33,686.54%
5991,2011-08-21,$0.21,$1.89,$2.09,$1.52,$1.96,788.10%
6014,2011-08-14,$0.19,$1.94,$1.65,$1.77,$1.96,863.16%
6025,2011-08-07,$0.19,$1.89,$2.16,$1.57,$2.11,917.11%
6062,2011-07-31,$0.19,$1.94,$2.05,$1.74,$1.96,911.84%
6067,2011-07-24,$0.20,$1.94,$2.16,$1.82,$1.96,885.00%
6090,2011-07-17,$0.22,$1.89,$1.80,$1.67,$2.02,738.64%
6114,2011-07-10,$0.23,$1.94,$1.83,$1.82,$2.11,736.96%
6136,2011-07-03,$0.23,$1.94,$2.14,$1.62,$1.96,732.61%
6143,2011-06-26,$0.23,$1.94,$2.27,$1.82,$1.93,765.22%
6161,2011-06-19,$0.21,$1.94,$2.21,$1.42,$1.96,796.43%
6189,2011-06-12,$0.19,$1.94,$1.89,$1.62,$1.96,875.00%
6194,2011-06-05,$0.19,$1.94,$2.14,$1.87,$2.02,948.68%
6219,2011-05-29,$0.19,$1.94,$2.02,$1.79,$1.80,893.42%
6241,2011-05-22,$0.18,$1.94,$2.21,$1.89,$1.33,923.61%
6249,2011-05-15,$0.25,$1.94,$2.27,$1.92,$1.96,709.00%
6257,2011-05-08,$0.28,$1.94,$2.27,$2.04,$2.08,643.75%
6280,2011-05-01,$0.26,$2.06,$2.27,$1.99,$2.18,717.31%
6291,2011-04-24,$0.32,$2.06,$2.27,$1.99,$2.33,575.78%
6301,2011-04-17,$0.50,$2.06,$2.27,$1.99,$2.49,340.50%
6323,2011-04-10,$0.30,$2.06,$1.89,$1.99,$2.49,602.50%
6334,2011-04-03,$0.21,$2.06,$2.27,$1.99,$2.55,955.95%
6343,2011-03-27,$0.20,$1.74,$2.68,$2.54,$1.87,"1,003.75%"
6365,2011-03-20,$0.24,$1.82,$2.68,$2.54,$2.18,860.42%
6375,2011-03-13,$0.51,$1.94,$2.68,$2.84,$3.11,418.14%
6386,2011-03-06,$1.09,$1.87,$2.68,$2.67,$3.11,136.93%
6396,2011-02-27,$1.16,$1.74,$2.68,$2.32,$2.49,98.92%
6406,2011-02-20,$0.90,$1.69,$2.68,$2.32,$2.96,168.06%
6417,2011-02-13,$1.17,$1.69,$2.27,$1.99,$3.43,100.43%
6439,2011-02-06,$0.55,$2.19,$2.21,$1.99,$2.49,303.64%
6449,2011-01-30,$0.55,$2.19,$2.21,$1.49,$2.49,280.91%
6461,2011-01-23,$0.58,$2.14,$2.21,$2.07,$2.33,277.16%
6464,2011-01-16,$0.64,$1.42,$2.36,$2.02,$2.18,211.72%
6481,2011-01-09,$0.41,$1.91,$2.52,$1.89,$2.33,427.44%
6492,2011-01-02,$0.23,$1.76,$2.36,$1.39,$2.18,735.87%
6503,2010-12-26,$0.23,$1.94,$2.24,$1.89,$2.33,813.04%
6514,2010-12-19,$0.24,$2.07,$2.14,$1.89,$2.33,778.13%
6525,2010-12-12,$0.32,$1.44,$2.36,$1.84,$2.18,510.94%
6535,2010-12-05,$0.36,$1.94,$2.24,$1.79,$2.33,476.39%
6557,2010-11-28,$0.41,$1.94,$2.21,$1.74,$2.33,401.22%
6563,2010-11-21,$0.45,$1.84,$1.92,$1.79,$2.33,337.78%
6579,2010-11-14,$0.52,$1.94,$2.38,$1.69,$2.21,295.19%
6599,2010-11-07,$0.41,$1.44,$1.93,$1.77,$2.02,336.59%
6623,2010-10-31,$0.39,$1.91,$2.21,$1.74,$2.11,410.90%
6631,2010-10-24,$0.36,$1.42,$2.45,$1.74,$2.02,429.86%
6655,2010-10-17,$0.29,$1.91,$2.15,$1.74,$2.18,587.93%
6660,2010-10-10,$0.24,$1.42,$2.55,$1.57,$2.18,704.17%
6686,2010-10-03,$0.21,$1.37,$2.11,$1.57,$2.05,745.24%
6710,2010-09-26,$0.23,$1.37,$2.02,$1.74,$2.33,710.87%
6715,2010-09-19,$0.29,$1.37,$2.55,$1.62,$2.18,565.52%
6739,2010-09-12,$0.31,$1.37,$2.33,$1.74,$2.02,501.61%
6756,2010-09-05,$0.25,$1.37,$2.63,$1.69,$2.18,687.00%
6784,2010-08-29,$0.25,$1.37,$2.65,$1.79,$2.05,686.00%
6805,2010-08-22,$0.26,$1.37,$2.24,$1.77,$1.24,536.54%
6828,2010-08-15,$0.33,$1.37,$2.58,$1.64,$2.11,483.33%
6851,2010-08-08,$0.43,$1.37,$2.50,$1.74,$2.36,363.37%
6854,2010-08-01,$0.27,$1.37,$2.58,$1.72,$2.11,620.37%
6880,2010-07-25,$0.18,$1.74,$2.17,$1.74,$1.36,873.61%
6902,2010-07-18,$0.20,$1.75,$2.14,$1.77,$1.24,762.50%
6911,2010-07-11,$0.21,$1.35,$1.53,$1.40,$1.46,583.33%
6935,2010-07-04,$0.18,$1.40,$2.03,$1.20,$1.54,756.94%
6940,2010-06-27,$0.18,$1.35,$2.08,$1.36,$1.27,741.67%
6961,2010-06-20,$0.18,$1.35,$2.08,$1.24,$1.27,725.00%
6988,2010-06-13,$0.19,$1.34,$2.00,$1.45,$1.27,697.37%
7011,2010-06-06,$0.21,$1.38,$2.27,$1.47,$1.52,690.48%
7033,2010-05-30,$0.22,$1.35,$2.08,$1.22,$1.52,601.14%
7038,2010-05-23,$0.20,$1.38,$2.13,$1.42,$1.26,673.75%
7060,2010-05-16,$0.19,$1.38,$2.13,$1.42,$1.57,755.26%
7070,2010-05-09,$0.22,$1.35,$2.13,$1.28,$1.74,638.64%
7092,2010-05-02,$0.22,$1.35,$2.05,$1.57,$1.87,677.27%
7102,2010-04-25,$0.24,$1.35,$2.13,$1.40,$1.87,603.13%
7112,2010-04-18,$0.24,$1.35,$2.13,$1.38,$1.87,601.04%
7134,2010-04-11,$0.23,$1.30,$2.09,$1.38,$1.82,616.30%
7144,2010-04-04,$0.20,$1.26,$2.03,$1.28,$1.87,705.00%
7155,2010-03-28,$0.19,$1.40,$2.03,$1.34,$1.74,756.58%
7177,2010-03-21,$0.19,$1.45,$2.03,$1.05,$1.82,735.53%
7187,2010-03-14,$0.21,$1.40,$2.13,$1.42,$1.74,696.43%
7197,2010-03-07,$0.28,$1.35,$2.03,$1.34,$1.99,499.11%
7207,2010-02-28,$0.27,$1.35,$1.95,$1.40,$1.62,485.19%
7229,2010-02-21,$0.20,$1.48,$1.96,$1.53,$1.74,738.75%
7239,2010-02-14,$0.16,$1.26,$2.08,$1.07,$1.74,860.94%
7250,2010-02-07,$0.17,$1.35,$1.71,$1.49,$1.74,825.00%
7260,2010-01-31,$0.17,$1.48,$2.16,$1.45,$1.62,886.76%
7283,2010-01-24,$0.21,$1.48,$1.96,$1.36,$1.74,678.57%
7293,2010-01-17,$0.21,$1.48,$2.04,$1.38,$2.37,765.48%
7302,2010-01-10,$0.20,$1.48,$1.84,$1.49,$2.49,812.50%
7313,2010-01-03,$0.25,$1.53,$2.28,$1.40,$2.12,633.00%
7324,2009-12-27,$0.29,$1.45,$2.13,$1.47,$2.74,571.55%
7334,2009-12-20,$0.36,$1.45,$2.17,$1.47,$2.37,418.06%
7346,2009-12-13,$0.55,$1.40,$2.17,$1.47,$2.74,253.64%
7364,2009-12-06,$0.63,$1.45,$2.17,$1.45,$2.74,209.92%
7378,2009-11-29,$0.80,$1.32,$2.17,$1.47,$2.49,132.81%
7388,2009-11-22,$1.04,$1.32,$2.07,$1.47,$2.24,70.67%
7411,2009-11-15,$1.09,$1.30,$2.04,$1.47,$1.69,49.08%
7421,2009-11-08,$0.89,$1.35,$2.12,$1.42,$1.74,86.24%
7442,2009-11-01,$0.78,$1.32,$1.79,$1.40,$1.44,90.71%
7451,2009-10-25,$0.41,$1.20,$2.04,$1.36,$1.44,268.29%
7476,2009-10-18,$0.34,$1.32,$1.85,$1.36,$1.32,330.15%
7484,2009-10-11,$0.44,$1.32,$1.97,$1.34,$1.49,247.73%
7506,2009-10-04,$0.25,$1.32,$1.72,$1.28,$1.07,439.00%
7517,2009-09-27,$0.18,$1.32,$2.04,$1.26,$1.32,725.00%
7539,2009-09-20,$0.18,$1.27,$2.04,$1.15,$1.44,719.44%
7546,2009-09-13,$0.25,$1.32,$2.04,$1.30,$1.49,515.00%
7573,2009-09-06,$0.35,$1.32,$1.84,$1.30,$1.19,303.57%
7592,2009-08-30,$0.39,$1.30,$1.87,$1.28,$1.49,280.77%
7617,2009-08-23,$0.34,$1.30,$1.98,$1.34,$1.44,345.59%
7623,2009-08-16,$0.28,$1.32,$2.04,$1.26,$1.62,457.14%
7646,2009-08-09,$0.21,$1.32,$1.84,$1.13,$1.39,576.19%
7663,2009-08-02,$0.21,$1.34,$1.99,$1.28,$1.27,600.00%
7676,2009-07-26,$0.26,$1.34,$2.04,$1.28,$1.07,450.96%
7702,2009-07-19,$0.39,$1.34,$1.71,$1.36,$1.32,267.31%
7724,2009-07-12,$0.37,$1.35,$2.04,$1.36,$1.12,296.62%
7746,2009-07-05,$0.32,$1.20,$1.84,$1.36,$1.24,340.63%
7754,2009-06-28,$0.30,$1.60,$1.99,$1.20,$1.44,419.17%
7780,2009-06-21,$0.27,$1.34,$2.04,$1.26,$0.99,421.30%
7800,2009-06-14,$0.33,$1.34,$2.04,$1.36,$1.44,368.18%
7805,2009-06-07,$0.24,$1.42,$2.09,$1.25,$1.37,538.54%
7830,2009-05-31,$0.22,$1.34,$2.04,$1.22,$1.19,557.95%
7853,2009-05-24,$0.19,$1.20,$2.09,$1.30,$1.57,710.53%
7865,2009-05-17,$0.18,$1.27,$2.09,$1.32,$1.57,768.06%
7881,2009-05-10,$0.19,$1.30,$2.09,$1.32,$1.62,732.89%
7903,2009-05-03,$0.25,$1.34,$2.04,$1.32,$1.49,519.00%
7912,2009-04-26,$0.20,$1.32,$2.07,$1.36,$1.69,705.00%
7923,2009-04-19,$0.19,$1.34,$2.09,$1.22,$1.69,734.21%
7932,2009-04-12,$0.22,$1.30,$2.09,$1.38,$1.69,634.09%
7955,2009-04-05,$0.32,$1.34,$1.99,$1.40,$1.57,392.19%
7964,2009-03-29,$0.28,$1.30,$1.99,$1.24,$1.69,455.36%
7975,2009-03-22,$0.20,$1.34,$2.04,$1.38,$1.55,688.75%
7998,2009-03-15,$0.20,$1.34,$2.04,$1.42,$1.69,711.25%
8007,2009-03-08,$0.22,$1.34,$1.92,$1.38,$1.44,590.91%
8017,2009-03-01,$0.29,$1.28,$1.92,$1.38,$1.44,418.97%
8028,2009-02-22,$0.35,$1.42,$1.92,$1.42,$1.44,342.86%
8050,2009-02-15,$0.32,$1.42,$1.92,$1.38,$1.49,385.16%
8060,2009-02-08,$0.23,$1.33,$1.92,$1.36,$1.67,582.61%
8064,2009-02-01,$0.18,$1.33,$1.97,$1.34,$1.49,751.39%
8081,2009-01-25,$0.19,$1.34,$1.97,$1.30,$1.67,726.32%
8092,2009-01-18,$0.21,$1.40,$2.04,$1.23,$1.62,648.81%
8102,2009-01-11,$0.32,$1.43,$2.09,$1.45,$1.84,432.03%
8114,2009-01-04,$0.28,$1.40,$2.09,$1.42,$1.62,483.04%
8124,2008-12-28,$0.21,$1.47,$2.09,$1.42,$1.62,685.71%
8146,2008-12-21,$0.23,$1.59,$2.09,$1.47,$1.67,641.30%
8157,2008-12-14,$0.23,$1.50,$2.04,$1.47,$1.67,626.09%
8163,2008-12-07,$0.23,$1.47,$2.04,$1.44,$1.57,608.70%
8192,2008-11-30,$0.38,$1.51,$2.09,$1.44,$1.42,325.00%
8198,2008-11-23,$0.36,$1.63,$2.09,$1.42,$1.29,346.53%
8223,2008-11-16,$0.36,$1.51,$2.04,$1.42,$1.67,361.11%
8231,2008-11-09,$0.32,$1.51,$2.04,$1.42,$1.57,410.94%
8253,2008-11-02,$0.25,$1.51,$2.07,$1.42,$1.62,562.00%
8260,2008-10-26,$0.27,$1.70,$1.92,$1.53,$1.62,526.85%
8284,2008-10-19,$0.31,$1.70,$2.04,$1.42,$1.62,446.77%
8309,2008-10-12,$0.21,$1.49,$1.99,$1.42,$1.62,676.19%
8318,2008-10-05,$0.22,$1.50,$1.57,$1.42,$1.52,582.95%
8340,2008-09-28,$0.31,$1.37,$2.02,$1.47,$1.67,426.61%
8362,2008-09-21,$0.39,$1.38,$1.93,$1.57,$1.69,321.15%
8387,2008-09-14,$0.42,$1.34,$1.94,$1.47,$1.74,286.31%
8389,2008-09-07,$0.46,$1.37,$1.92,$1.53,$1.67,252.72%
8412,2008-08-31,$0.39,$1.38,$1.94,$1.44,$1.92,328.21%
8435,2008-08-24,$0.41,$1.38,$1.92,$1.44,$1.62,287.80%
8457,2008-08-17,$0.69,$1.38,$1.94,$1.47,$1.87,141.30%
8480,2008-08-10,$0.53,$1.37,$1.93,$1.30,$1.74,199.06%
8502,2008-08-03,$0.40,$1.45,$1.51,$1.30,$1.12,236.25%
8524,2008-07-27,$0.35,$1.62,$1.86,$1.32,$1.12,322.86%
8529,2008-07-20,$0.20,$1.89,$1.53,$1.17,$1.32,638.75%
8554,2008-07-13,$0.18,$1.89,$1.71,$1.30,$1.62,805.56%
8579,2008-07-06,$0.20,$1.32,$1.68,$1.32,$1.37,611.25%
8599,2008-06-29,$0.23,$1.34,$1.71,$1.30,$1.62,548.91%
8622,2008-06-22,$0.23,$1.34,$1.71,$1.26,$1.19,497.83%
8627,2008-06-15,$0.19,$1.34,$1.71,$1.26,$1.32,640.79%
8650,2008-06-08,$0.16,$1.49,$1.76,$1.28,$1.32,814.06%
8664,2008-06-01,$0.16,$1.53,$1.76,$1.26,$1.57,856.25%
8696,2008-05-25,$0.16,$1.34,$1.51,$1.11,$1.49,751.56%
8718,2008-05-18,$0.16,$1.52,$1.73,$1.26,$1.59,853.13%
8723,2008-05-11,$0.16,$1.34,$1.81,$1.24,$1.12,760.94%
8744,2008-05-04,$0.16,$1.53,$1.61,$1.26,$1.62,840.63%
8755,2008-04-27,$0.18,$1.33,$1.73,$1.05,$1.59,691.67%
8764,2008-04-20,$0.19,$1.33,$1.73,$1.21,$1.62,675.00%
8787,2008-04-13,$0.21,$1.34,$1.73,$1.21,$1.62,602.38%
8798,2008-04-06,$0.22,$1.34,$1.73,$1.22,$1.49,556.82%
8807,2008-03-30,$0.16,$1.33,$1.66,$1.22,$1.62,810.94%
8830,2008-03-23,$0.15,$1.33,$1.61,$1.22,$1.62,863.33%
8840,2008-03-16,$0.16,$1.41,$1.64,$1.22,$1.62,820.31%
8851,2008-03-09,$0.18,$1.33,$1.59,$1.26,$1.49,687.50%
8864,2008-03-02,$0.21,$1.34,$1.64,$1.32,$1.62,604.76%
8882,2008-02-24,$0.24,$1.29,$1.64,$1.49,$1.62,529.17%
8893,2008-02-17,$0.24,$1.39,$1.78,$1.26,$1.57,525.00%
8903,2008-02-10,$0.25,$1.34,$1.78,$1.40,$1.74,526.00%
8926,2008-02-03,$0.24,$1.24,$1.78,$1.32,$1.99,559.38%
8935,2008-01-27,$0.22,$1.44,$1.78,$1.43,$1.44,592.05%
8946,2008-01-20,$0.24,$1.26,$1.78,$1.45,$1.62,536.46%
8956,2008-01-13,$0.25,$1.38,$1.78,$1.42,$1.57,515.00%
8967,2008-01-06,$0.34,$1.39,$1.73,$1.51,$1.62,359.56%
8989,2007-12-30,$0.29,$1.50,$1.91,$1.51,$1.57,459.48%
8997,2007-12-23,$0.23,$1.48,$1.78,$1.45,$1.57,582.61%
9009,2007-12-16,$0.22,$1.62,$1.78,$1.43,$1.59,629.55%
9020,2007-12-09,$0.26,$1.32,$1.78,$1.47,$1.44,477.88%
9042,2007-12-02,$0.27,$1.32,$1.78,$1.42,$1.49,456.48%
9054,2007-11-25,$0.26,$1.32,$1.78,$1.49,$1.62,497.12%
9061,2007-11-18,$0.29,$1.32,$1.86,$1.51,$1.57,439.66%
9085,2007-11-11,$0.38,$1.31,$1.78,$1.47,$1.57,303.29%
9109,2007-11-04,$0.50,$1.31,$1.81,$1.26,$1.69,203.50%
9117,2007-10-28,$0.33,$1.27,$1.78,$1.47,$1.92,387.88%
9139,2007-10-21,$0.30,$1.29,$1.81,$1.28,$1.67,404.17%
9148,2007-10-14,$0.52,$1.30,$1.78,$1.28,$1.37,175.48%
9162,2007-10-07,$0.36,$1.30,$1.78,$1.24,$1.32,291.67%
9178,2007-09-30,$0.27,$1.30,$1.73,$1.15,$1.44,420.37%
9203,2007-09-23,$0.25,$1.24,$1.68,$1.15,$1.37,444.00%
9224,2007-09-16,$0.17,$1.24,$1.63,$1.20,$1.37,700.00%
9246,2007-09-09,$0.18,$1.23,$1.63,$1.18,$1.32,644.44%
9262,2007-09-02,$0.19,$1.39,$1.61,$1.15,$1.24,609.21%
9289,2007-08-26,$0.26,$1.24,$1.61,$1.15,$1.62,440.38%
9311,2007-08-19,$0.29,$1.24,$1.38,$1.05,$1.37,334.48%
9333,2007-08-12,$0.26,$1.14,$1.78,$0.92,$1.37,400.96%
9354,2007-08-05,$0.18,$1.23,$1.68,$1.07,$1.19,618.06%
9378,2007-07-29,$0.15,$1.39,$1.66,$1.01,$1.12,763.33%
9398,2007-07-22,$0.15,$1.20,$1.25,$0.92,$1.62,731.67%
9419,2007-07-15,$0.15,$1.23,$1.78,$1.11,$1.31,805.00%
9442,2007-07-08,$0.15,$1.28,$1.59,$1.11,$1.22,766.67%
9463,2007-07-01,$0.15,$1.34,$1.77,$1.15,$1.37,838.33%
9487,2007-06-24,$0.15,$1.36,$1.85,$1.15,$1.24,833.33%
9509,2007-06-17,$0.15,$1.28,$1.65,$1.15,$1.24,786.67%
9530,2007-06-10,$0.16,$1.18,$1.67,$1.18,$0.99,684.38%
9531,2007-06-03,$0.17,$1.32,$1.73,$1.14,$1.24,698.53%
9554,2007-05-27,$0.16,$1.28,$1.73,$1.18,$1.21,743.75%
9579,2007-05-20,$0.14,$1.21,$1.73,$1.18,$1.19,848.21%
9600,2007-05-13,$0.14,$1.20,$1.78,$1.18,$1.19,855.36%
9608,2007-05-06,$0.14,$1.29,$1.61,$1.26,$1.49,908.93%
9630,2007-04-29,$0.14,$1.30,$1.78,$1.11,$1.44,905.36%
9640,2007-04-22,$0.15,$1.35,$1.73,$1.13,$1.32,821.67%
9651,2007-04-15,$0.15,$1.26,$1.76,$1.26,$1.44,853.33%
9665,2007-04-08,$0.15,$1.30,$1.48,$1.34,$1.62,856.67%
9683,2007-04-01,$0.15,$1.39,$1.78,$1.34,$1.49,900.00%
9694,2007-03-25,$0.20,$1.39,$1.64,$1.51,$1.62,670.00%
9715,2007-03-18,$0.29,$1.20,$1.78,$1.42,$1.57,414.66%
9725,2007-03-11,$0.38,$1.30,$1.78,$1.26,$1.94,313.16%
9735,2007-03-04,$0.31,$1.28,$1.65,$1.72,$1.82,421.77%
9746,2007-02-25,$0.25,$1.39,$1.73,$1.70,$1.69,551.00%
9756,2007-02-18,$0.27,$1.39,$1.97,$1.63,$1.79,527.78%
9778,2007-02-11,$0.33,$1.39,$1.97,$1.63,$2.12,438.64%
9789,2007-02-04,$0.33,$1.33,$1.97,$1.72,$1.99,431.06%
9799,2007-01-28,$0.35,$1.35,$1.70,$1.67,$2.07,385.00%
9810,2007-01-21,$0.53,$1.39,$1.65,$1.40,$1.99,203.30%
9820,2007-01-14,$0.64,$1.35,$1.60,$1.47,$1.49,130.86%
9842,2007-01-07,$0.52,$1.30,$1.70,$1.34,$1.49,180.29%
9852,2006-12-31,$0.34,$1.33,$1.70,$1.38,$1.44,330.15%
9862,2006-12-24,$0.28,$1.53,$1.65,$1.40,$1.37,431.25%
9873,2006-12-17,$0.27,$1.33,$1.65,$1.34,$1.44,433.33%
9884,2006-12-10,$0.38,$1.33,$1.74,$1.26,$1.44,279.61%
9906,2006-12-03,$0.34,$1.39,$1.65,$1.24,$1.39,316.91%
9916,2006-11-26,$0.19,$1.39,$1.54,$1.15,$1.44,626.32%
9940,2006-11-19,$0.18,$1.39,$1.60,$1.18,$1.42,676.39%
9950,2006-11-12,$0.19,$1.39,$1.65,$1.28,$1.39,651.32%
9963,2006-11-05,$0.21,$1.37,$1.55,$1.28,$1.37,563.10%
9981,2006-10-29,$0.23,$1.39,$1.60,$1.28,$1.42,518.48%
10003,2006-10-22,$0.23,$1.37,$1.68,$1.32,$1.42,529.35%
10028,2006-10-15,$0.25,$1.39,$1.66,$1.36,$1.33,474.00%
10033,2006-10-08,$0.35,$1.37,$1.58,$1.17,$1.24,282.86%
10054,2006-10-01,$0.49,$1.39,$1.66,$1.20,$1.42,189.29%
10078,2006-09-24,$0.42,$1.48,$1.74,$1.15,$1.49,248.81%
10100,2006-09-17,$0.18,$1.39,$1.79,$1.15,$1.49,708.33%
10121,2006-09-10,$0.18,$1.39,$1.79,$1.40,$1.37,726.39%
10143,2006-09-03,$0.24,$1.39,$1.74,$1.32,$1.49,518.75%
10159,2006-08-27,$0.32,$1.52,$1.84,$1.34,$1.57,389.84%
10186,2006-08-20,$0.36,$1.52,$1.59,$1.15,$1.49,299.31%
10208,2006-08-13,$0.43,$1.33,$1.84,$1.05,$1.24,217.44%
10230,2006-08-06,$0.34,$1.53,$1.58,$1.11,$1.37,311.03%
10250,2006-07-30,$0.28,$1.62,$1.68,$1.07,$1.49,423.21%
10263,2006-07-23,$0.31,$1.53,$1.46,$1.14,$1.32,339.52%
10295,2006-07-16,$0.18,$1.39,$1.73,$0.88,$1.32,638.89%
10316,2006-07-09,$0.17,$1.53,$1.48,$1.15,$1.12,676.47%
10339,2006-07-02,$0.16,$1.39,$1.73,$1.11,$1.37,775.00%
10341,2006-06-25,$0.16,$1.53,$1.81,$1.15,$1.17,784.38%
10363,2006-06-18,$0.15,$1.53,$1.56,$1.15,$1.24,813.33%
10388,2006-06-11,$0.13,$1.53,$1.81,$1.19,$0.99,961.54%
10410,2006-06-04,$0.13,$1.53,$1.81,$1.19,$1.49,"1,057.69%"
10434,2006-05-28,$0.14,$1.30,$1.78,$1.34,$1.47,951.79%
10456,2006-05-21,$0.19,$1.02,$1.81,$1.38,$1.47,647.37%
10460,2006-05-14,$0.40,$1.06,$1.53,$1.38,$1.32,230.63%
10483,2006-04-16,$0.26,$1.30,$1.82,$1.17,$0.43,353.85%
10494,2006-04-09,$0.34,$1.24,$1.82,$1.24,$1.32,313.24%
10515,2006-04-02,$0.34,$1.30,$1.77,$0.92,$1.32,290.44%
10526,2006-03-26,$0.21,$1.30,$1.69,$1.05,$1.32,538.10%
10536,2006-03-19,$0.22,$1.30,$1.72,$0.95,$1.32,501.14%
10559,2006-03-12,$0.20,$1.30,$1.84,$1.05,$1.32,588.75%
10564,2006-03-05,$0.21,$1.28,$1.84,$0.96,$1.32,542.86%
10579,2006-02-26,$0.25,$1.28,$1.84,$1.05,$1.32,449.00%
10588,2006-02-19,$0.19,$1.26,$1.84,$0.86,$1.13,569.74%
10611,2006-02-12,$0.19,$1.30,$1.84,$1.05,$1.32,625.00%
10622,2006-02-05,$0.17,$1.30,$1.84,$1.05,$1.12,680.88%
10631,2006-01-29,$0.14,$1.32,$1.82,$1.05,$1.32,883.93%
10654,2006-01-22,$0.14,$1.32,$1.82,$0.96,$1.11,830.36%
10662,2006-01-15,$0.15,$1.32,$1.89,$1.05,$1.32,830.00%
10674,2006-01-08,$0.14,$1.24,$1.89,$1.05,$1.19,858.93%
10686,2006-01-01,$0.14,$1.32,$1.89,$1.11,$1.32,907.14%
10705,2005-12-25,$0.15,$1.32,$1.99,$1.05,$1.32,846.67%
10716,2005-12-18,$0.20,$1.32,$1.99,$1.05,$0.00,445.00%
10726,2005-12-11,$0.22,$1.32,$1.92,$0.99,$1.19,515.91%
10748,2005-12-04,$0.16,$1.32,$1.92,$0.99,$1.24,754.69%
