,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
10854,2005-10-23,$0.18,$0.83,$0.83,$0.92,$0.83,373.61%
10859,2005-10-16,$0.22,$0.74,$0.83,$0.77,$0.83,260.23%
10885,2005-10-09,$0.21,$0.74,$0.80,$0.59,$0.83,252.38%
10907,2005-10-02,$0.15,$0.81,$0.72,$0.79,$0.78,416.67%
10910,2005-09-25,$0.13,$0.83,$0.94,$0.79,$0.75,536.54%
10932,2005-09-18,$0.13,$0.89,$0.83,$0.74,$0.75,517.31%
10956,2005-09-11,$0.13,$0.69,$0.83,$0.62,$0.80,465.38%
10980,2005-09-04,$0.13,$0.66,$0.80,$0.59,$0.66,421.15%
11002,2005-08-28,$0.13,$0.56,$0.84,$0.82,$0.76,473.08%
11007,2005-08-21,$0.12,$0.58,$0.76,$0.48,$0.75,435.42%
11027,2005-08-14,$0.11,$0.75,$0.78,$0.69,$0.75,575.00%
11049,2005-08-07,$0.11,$0.75,$0.69,$0.69,$0.94,597.73%
11071,2005-07-31,$0.12,$0.78,$0.83,$0.69,$0.83,552.08%
11092,2005-07-24,$0.17,$0.81,$0.67,$0.92,$1.00,400.00%
11118,2005-07-17,$0.19,$0.81,$0.79,$0.79,$1.05,352.63%
11141,2005-07-10,$0.23,$0.81,$0.91,$0.94,$1.00,297.83%
11163,2005-07-03,$0.35,$0.81,$0.69,$0.92,$1.11,152.14%
11186,2005-06-26,$0.36,$0.86,$0.97,$0.92,$1.00,160.42%
11187,2005-06-19,$0.30,$0.86,$0.86,$1.04,$1.05,217.50%
11211,2005-06-12,$0.20,$0.86,$0.73,$0.75,$1.05,323.75%
11235,2005-06-05,$0.19,$0.86,$0.89,$0.97,$1.16,410.53%
11259,2005-05-29,$0.21,$0.96,$0.86,$1.14,$1.16,390.48%
11267,2005-05-22,$0.26,$0.96,$0.97,$1.22,$1.00,299.04%
11287,2005-05-15,$0.32,$0.83,$0.97,$0.94,$1.00,192.19%
11661,2004-11-07,$0.17,$0.76,$0.72,$0.79,$0.89,364.71%
11669,2004-10-31,$0.20,$0.73,$0.72,$0.87,$0.89,301.25%
11695,2004-10-24,$0.25,$0.62,$0.66,$0.84,$0.89,201.00%
11702,2004-10-17,$0.24,$0.72,$0.69,$0.67,$0.72,191.67%
11726,2004-10-10,$0.16,$0.72,$0.69,$0.55,$0.66,309.38%
11750,2004-10-03,$0.14,$0.72,$0.69,$0.54,$0.72,376.79%
11755,2004-09-26,$0.15,$0.72,$0.69,$0.91,$0.55,378.33%
11779,2004-09-19,$0.17,$0.72,$0.67,$0.67,$0.58,288.24%
11802,2004-09-12,$0.14,$0.72,$0.64,$0.72,$0.44,350.00%
11825,2004-09-05,$0.15,$0.65,$0.61,$0.72,$0.72,350.00%
11847,2004-08-29,$0.19,$0.65,$0.67,$0.69,$0.64,248.68%
11849,2004-08-22,$0.19,$0.65,$0.67,$0.65,$0.41,213.16%
11872,2004-08-15,$0.20,$1.02,$0.64,$0.72,$0.64,277.50%
11894,2004-08-08,$0.21,$0.68,$0.59,$0.67,$0.39,177.38%
11915,2004-08-01,$0.19,$0.65,$0.67,$0.64,$0.74,255.26%
11937,2004-07-25,$0.19,$0.66,$0.67,$0.64,$0.74,256.58%
11958,2004-07-11,$0.17,$0.75,$0.53,$0.74,$0.75,307.35%
11982,2004-07-04,$0.12,$0.75,$0.71,$0.64,$0.78,500.00%
12006,2004-06-27,$0.13,$0.65,$0.69,$0.64,$0.83,440.38%
12028,2004-06-20,$0.15,$0.65,$0.74,$0.67,$0.83,381.67%
12030,2004-06-13,$0.23,$0.65,$0.67,$0.59,$0.80,194.57%
12064,2004-06-06,$0.20,$0.56,$0.65,$0.60,$0.83,230.00%
12092,2004-05-30,$0.16,$0.59,$0.67,$0.64,$0.78,318.75%
12096,2004-05-23,$0.15,$0.62,$0.67,$0.67,$0.78,356.67%
12119,2004-05-16,$0.15,$0.62,$0.65,$0.64,$0.75,343.33%
12144,2004-05-09,$0.19,$0.64,$0.65,$0.69,$0.72,255.26%
12473,2003-11-16,$0.22,$0.76,$0.73,$0.82,$0.89,263.64%
12484,2003-11-09,$0.22,$0.79,$0.69,$0.86,$0.80,256.82%
12490,2003-11-02,$0.18,$0.79,$0.67,$0.69,$0.83,313.89%
12517,2003-10-26,$0.13,$0.79,$0.69,$0.60,$0.80,453.85%
12521,2003-10-19,$0.16,$0.71,$0.71,$0.77,$0.78,364.06%
12547,2003-10-12,$0.21,$0.68,$0.68,$0.82,$0.61,232.14%
12564,2003-10-05,$0.21,$0.73,$0.68,$0.84,$0.72,253.57%
12575,2003-09-28,$0.13,$0.73,$0.72,$0.69,$0.72,450.00%
12598,2003-09-21,$0.13,$0.73,$0.61,$0.62,$0.78,426.92%
12622,2003-09-14,$0.17,$0.71,$0.75,$0.69,$0.58,301.47%
12646,2003-09-07,$0.21,$0.70,$0.70,$0.54,$0.61,203.57%
12663,2003-08-31,$0.48,$0.70,$0.70,$0.62,$0.39,25.52%
12671,2003-08-24,$0.15,$0.71,$0.61,$0.42,$0.58,286.67%
12693,2003-08-17,$0.10,$0.61,$0.70,$0.59,$0.58,520.00%
12715,2003-08-10,$0.10,$0.58,$0.58,$0.49,$0.50,437.50%
12737,2003-08-03,$0.12,$0.64,$0.73,$0.59,$0.53,418.75%
12758,2003-07-27,$0.12,$0.77,$0.67,$0.89,$0.78,547.92%
12780,2003-07-20,$0.17,$0.77,$0.61,$0.79,$0.78,333.82%
12802,2003-07-13,$0.24,$0.78,$0.75,$0.59,$0.83,207.29%
12823,2003-07-06,$0.28,$0.72,$0.58,$0.79,$0.80,158.04%
12845,2003-06-29,$0.26,$0.72,$0.73,$0.82,$0.80,195.19%
12862,2003-06-22,$0.22,$0.72,$0.72,$0.69,$0.89,243.18%
12892,2003-06-15,$0.18,$0.72,$0.83,$0.77,$0.75,326.39%
12896,2003-06-08,$0.19,$2.50,$0.83,$0.76,$0.86,551.32%
12917,2003-06-01,$0.31,$2.50,$0.80,$0.79,$0.89,301.61%
12943,2003-05-25,$0.36,$2.50,$0.79,$0.87,$0.89,250.69%
12948,2003-05-18,$0.43,$2.50,$0.74,$0.84,$0.89,188.95%
13327,2002-11-17,$0.18,$0.67,$0.73,$0.64,$0.72,283.33%
13336,2002-11-10,$0.16,$0.62,$0.73,$0.64,$0.66,314.06%
13344,2002-11-03,$0.14,$0.79,$2.99,$0.59,$0.72,808.93%
13371,2002-10-27,$0.14,$0.79,$0.57,$0.67,$0.66,380.36%
13392,2002-10-20,$0.16,$0.56,$0.54,$0.54,$2.37,526.56%
14159,2001-11-04,$0.16,$2.19,$2.66,$0.64,$2.49,"1,146.88%"
15183,2000-07-09,$0.17,$0.69,$0.00,$0.72,$0.60,195.59%
15207,2000-07-02,$0.15,$0.66,$0.00,$0.72,$0.64,236.67%
15209,2000-06-25,$0.16,$0.73,$0.00,$0.69,$0.64,221.88%
15234,2000-06-18,$0.17,$0.73,$0.00,$0.69,$0.58,194.12%
15257,2000-06-11,$0.17,$0.64,$0.00,$0.74,$0.66,200.00%
15270,2000-06-04,$0.16,$0.68,$0.00,$0.79,$0.66,232.81%
15289,2000-05-28,$0.17,$0.68,$0.00,$0.84,$0.69,225.00%
15298,2000-05-21,$0.18,$0.66,$0.00,$0.99,$0.61,213.89%
15322,2000-05-14,$0.18,$0.71,$0.00,$0.87,$0.55,195.83%
15328,2000-05-07,$0.17,$0.74,$0.00,$0.89,$0.61,229.41%
15353,2000-04-30,$0.19,$0.70,$0.00,$0.82,$0.66,186.84%
15366,2000-04-23,$0.22,$0.75,$0.00,$0.92,$0.66,164.77%
15383,2000-04-16,$0.21,$0.76,$0.00,$0.87,$0.61,166.67%
15408,2000-04-09,$0.20,$0.75,$0.00,$0.87,$0.66,185.00%
15413,2000-04-02,$0.22,$0.75,$0.00,$0.94,$0.66,167.05%
15439,2000-03-26,$0.25,$0.83,$0.00,$0.97,$0.70,150.00%
15444,2000-03-19,$0.29,$0.83,$0.00,$0.97,$0.75,119.83%
15470,2000-03-12,$0.32,$0.69,$0.00,$0.99,$0.60,78.13%
15493,2000-03-05,$0.33,$0.84,$0.00,$0.87,$0.72,84.09%
15499,2000-02-27,$0.33,$0.80,$0.00,$0.82,$0.69,75.00%
15525,2000-02-20,$0.30,$0.86,$0.00,$0.82,$0.69,97.50%
15529,2000-02-13,$0.25,$0.83,$0.00,$0.76,$0.64,123.00%
15578,2000-01-30,$0.22,$0.86,$0.00,$0.82,$0.72,172.73%
15586,2000-01-23,$0.20,$0.81,$0.00,$0.82,$0.78,201.25%
15610,2000-01-16,$0.15,$0.77,$0.00,$0.82,$0.72,285.00%
15616,2000-01-09,$0.21,$0.72,$0.00,$0.79,$0.78,172.62%
15641,2000-01-02,$0.27,$0.59,$0.00,$0.79,$0.83,104.63%
15650,1999-12-26,$0.22,$0.89,$0.00,$0.84,$0.72,178.41%
15672,1999-12-19,$0.20,$0.83,$0.00,$0.82,$0.78,203.75%
15683,1999-12-12,$0.20,$0.85,$0.00,$0.79,$0.89,216.25%
15716,1999-11-21,$0.18,$0.89,$0.00,$0.62,$0.89,233.33%
15734,1999-11-07,$0.18,$0.89,$0.00,$0.67,$0.89,240.28%
15759,1999-10-31,$0.20,$0.89,$0.00,$0.79,$0.82,212.50%
