,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
5203,2012-08-05,$1.03,$2.27,$2.49,$2.44,$3.37,156.55%
5228,2012-07-29,$0.91,$2.26,$2.62,$2.25,$2.66,168.96%
5250,2012-07-22,$0.34,$2.44,$2.62,$2.37,$2.99,666.18%
5258,2012-07-15,$0.94,$2.12,$2.49,$1.84,$2.74,144.41%
5282,2012-07-08,$0.91,$2.00,$2.37,$2.49,$2.74,163.74%
5288,2012-07-01,$0.91,$2.24,$2.47,$2.37,$2.99,176.65%
5312,2012-06-24,$0.91,$2.02,$2.07,$2.49,$2.99,162.91%
5338,2012-06-17,$0.91,$2.12,$2.10,$1.94,$2.99,151.37%
5359,2012-06-10,$0.91,$2.17,$2.37,$1.97,$3.12,164.56%
5362,2012-06-03,$0.88,$2.40,$2.20,$2.37,$2.99,182.95%
5389,2012-05-27,$0.84,$2.20,$2.37,$2.62,$2.99,202.98%
5395,2012-05-20,$1.08,$2.32,$1.93,$2.37,$2.99,122.45%
5422,2012-05-13,$1.09,$2.07,$2.36,$2.12,$3.24,124.54%
5438,2012-05-13,$1.09,$2.07,$2.36,$2.12,$3.24,124.54%
5450,2012-05-06,$1.00,$2.07,$2.25,$1.74,$2.49,113.75%
5458,2012-04-29,$1.06,$2.12,$2.41,$2.63,$2.99,139.39%
5482,2012-04-22,$1.02,$2.37,$2.35,$2.12,$3.24,147.06%
5493,2012-04-15,$1.19,$2.44,$1.93,$2.25,$2.99,101.89%
5505,2012-04-08,$1.35,$2.21,$2.74,$2.69,$2.49,87.59%
5536,2012-04-01,$1.50,$2.44,$2.03,$2.12,$2.24,47.17%
5545,2012-03-25,$1.52,$2.44,$2.69,$3.12,$3.12,87.01%
5556,2012-03-18,$1.46,$2.24,$3.07,$1.81,$2.74,68.84%
5577,2012-03-11,$1.31,$2.14,$2.62,$2.37,$3.49,102.67%
5588,2012-03-04,$1.25,$1.74,$2.79,$2.00,$2.37,78.00%
5598,2012-02-26,$1.50,$2.41,$2.79,$2.50,$2.62,72.00%
5608,2012-02-19,$1.63,$2.37,$2.66,$2.12,$2.24,44.02%
5619,2012-02-12,$1.63,$2.49,$2.29,$2.99,$3.12,67.02%
5630,2012-02-05,$1.56,$2.96,$2.34,$2.50,$2.50,65.06%
5651,2012-01-29,$1.44,$2.87,$2.98,$3.12,$3.24,111.98%
5662,2012-01-22,$1.56,$3.09,$2.82,$2.62,$3.24,88.62%
5665,2012-01-15,$1.94,$2.92,$2.18,$3.74,$3.49,58.89%
5683,2012-01-08,$1.78,$3.06,$2.79,$3.99,$2.99,80.20%
5695,2012-01-01,$1.63,$2.94,$3.15,$3.12,$3.12,89.11%
5705,2011-12-25,$1.04,$3.57,$3.07,$4.12,$3.99,254.57%
5715,2011-12-18,$1.31,$3.81,$3.69,$4.49,$3.74,200.19%
5737,2011-12-11,$2.38,$4.11,$3.92,$4.49,$4.24,76.05%
5748,2011-12-04,$1.40,$3.75,$3.86,$4.99,$4.99,214.11%
5757,2011-11-27,$2.38,$4.01,$3.73,$4.66,$4.99,82.67%
5780,2011-11-20,$2.25,$3.25,$3.48,$4.49,$4.74,77.33%
5792,2011-11-13,$2.13,$2.94,$3.49,$3.99,$4.24,72.07%
5814,2011-11-06,$1.69,$2.82,$2.69,$3.74,$3.49,88.46%
5823,2011-10-30,$1.10,$3.09,$3.07,$3.49,$3.74,204.32%
5831,2011-10-23,$1.19,$3.21,$3.32,$3.24,$3.37,176.05%
5856,2011-10-16,$0.32,$2.29,$3.32,$3.82,$4.32,974.22%
5861,2011-10-09,$1.50,$2.91,$3.07,$3.25,$3.99,120.33%
5888,2011-10-02,$1.15,$2.69,$2.94,$2.87,$3.37,158.04%
5910,2011-09-25,$1.00,$2.63,$2.99,$3.00,$3.12,193.50%
5941,2011-09-11,$1.38,$2.63,$2.94,$2.87,$3.44,115.22%
5960,2011-09-04,$1.25,$2.53,$2.87,$2.74,$3.49,132.60%
5985,2011-08-28,$1.19,$2.19,$2.75,$2.37,$3.37,124.37%
5993,2011-08-21,$1.13,$2.54,$2.87,$2.74,$3.24,151.99%
6016,2011-08-14,$1.03,$2.54,$2.50,$3.12,$3.74,188.83%
6042,2011-08-07,$1.03,$1.97,$2.32,$3.24,$3.12,158.50%
6044,2011-07-31,$1.09,$2.09,$2.58,$3.24,$2.99,150.00%
6064,2011-07-24,$1.09,$2.09,$2.49,$2.62,$3.12,136.70%
6092,2011-07-17,$1.03,$2.04,$2.17,$1.71,$2.49,104.13%
6116,2011-07-10,$0.94,$2.09,$2.37,$2.62,$2.62,157.98%
6119,2011-07-03,$0.94,$1.86,$2.25,$2.00,$1.54,103.46%
6145,2011-06-26,$0.94,$2.01,$1.74,$2.37,$2.12,119.15%
6162,2011-06-19,$0.94,$2.06,$2.87,$2.43,$2.62,165.43%
6173,2011-06-12,$0.91,$2.29,$3.12,$2.75,$2.79,200.82%
6196,2011-06-05,$1.00,$2.44,$2.04,$2.49,$1.72,117.25%
6221,2011-05-29,$0.88,$1.99,$2.94,$2.75,$2.50,189.20%
6227,2011-05-22,$1.00,$2.17,$2.37,$3.12,$2.99,166.25%
6251,2011-05-15,$1.10,$2.36,$2.25,$1.31,$2.25,85.68%
6258,2011-05-08,$1.10,$2.24,$2.94,$2.99,$2.71,147.27%
6282,2011-05-01,$1.02,$2.49,$1.75,$2.16,$1.99,105.64%
6293,2011-04-24,$0.90,$2.12,$2.87,$2.19,$2.87,179.17%
6303,2011-04-17,$1.06,$2.05,$2.37,$2.59,$2.49,124.06%
6325,2011-04-10,$1.31,$2.42,$3.32,$3.24,$2.87,126.15%
6336,2011-04-03,$1.31,$2.54,$3.37,$2.57,$2.99,118.89%
6345,2011-03-27,$1.31,$2.09,$2.94,$3.24,$3.07,116.41%
6355,2011-03-20,$1.40,$2.11,$3.12,$3.24,$2.99,104.64%
6377,2011-03-13,$1.25,$2.04,$2.87,$3.12,$2.87,118.00%
6388,2011-03-06,$1.27,$1.99,$3.44,$3.06,$2.24,111.22%
6398,2011-02-27,$1.50,$2.29,$3.37,$2.00,$2.24,65.00%
6408,2011-02-20,$1.44,$2.99,$3.49,$2.00,$2.37,88.37%
6419,2011-02-13,$1.50,$3.12,$3.25,$4.99,$3.74,151.67%
6429,2011-02-06,$2.00,$3.31,$3.00,$4.74,$3.74,84.88%
6451,2011-01-30,$2.00,$3.46,$4.12,$4.99,$3.99,107.00%
6465,2011-01-16,$2.75,$2.97,$3.87,$4.74,$4.49,46.09%
6483,2011-01-09,$2.88,$3.71,$3.50,$4.99,$4.62,46.01%
6494,2011-01-02,$3.75,$3.99,$2.87,$3.74,$3.12,-8.53%
6527,2010-12-12,$3.19,$3.37,$3.12,$4.74,$4.24,21.24%
6537,2010-12-05,$3.00,$3.12,$2.87,$3.49,$3.49,8.08%
6559,2010-11-28,$2.75,$4.11,$3.17,$4.37,$4.74,49.00%
6564,2010-11-21,$2.50,$4.06,$3.79,$3.24,$3.49,45.80%
6581,2010-11-14,$2.63,$3.99,$3.62,$3.49,$4.74,50.57%
6601,2010-11-07,$2.25,$2.75,$3.54,$3.74,$4.74,64.11%
6609,2010-10-31,$2.28,$3.49,$3.37,$3.87,$2.99,50.44%
6633,2010-10-24,$1.88,$2.94,$3.00,$2.99,$3.36,63.43%
6657,2010-10-17,$1.35,$2.87,$2.75,$2.87,$3.49,121.85%
6661,2010-10-10,$1.15,$2.87,$1.75,$2.06,$3.49,121.09%
6688,2010-10-03,$0.26,$2.84,$2.54,$2.87,$2.87,969.23%
6712,2010-09-26,$0.94,$2.87,$2.47,$2.75,$2.99,194.68%
6717,2010-09-19,$0.84,$2.12,$3.37,$2.87,$2.99,237.80%
6741,2010-09-12,$0.94,$2.69,$2.95,$2.25,$2.87,186.17%
6758,2010-09-05,$0.88,$2.66,$2.70,$2.50,$2.62,197.73%
6786,2010-08-29,$0.94,$2.29,$2.42,$2.50,$2.87,168.09%
6807,2010-08-22,$1.03,$2.24,$2.45,$2.87,$2.87,153.16%
6830,2010-08-15,$1.16,$1.12,$3.07,$2.99,$1.99,97.63%
6833,2010-08-08,$1.16,$2.09,$2.39,$2.24,$2.87,106.68%
6856,2010-08-01,$0.97,$1.96,$2.74,$2.87,$2.87,169.07%
6882,2010-07-25,$0.97,$1.91,$2.66,$2.50,$2.87,156.19%
6904,2010-07-18,$0.79,$1.89,$2.75,$2.75,$2.49,212.66%
6913,2010-07-11,$0.96,$1.90,$2.87,$2.87,$2.49,163.80%
6937,2010-07-04,$0.97,$1.76,$3.24,$2.66,$2.87,171.39%
6942,2010-06-27,$0.96,$2.03,$2.37,$2.49,$3.12,160.68%
6962,2010-06-20,$0.85,$1.91,$2.12,$2.62,$2.62,172.65%
6990,2010-06-13,$0.72,$1.91,$2.62,$2.50,$2.74,239.24%
7013,2010-06-06,$0.83,$1.94,$2.94,$2.62,$2.99,215.96%
7016,2010-05-30,$1.02,$1.94,$2.19,$3.12,$2.29,133.82%
7040,2010-05-23,$1.13,$1.84,$2.24,$2.66,$3.24,120.80%
7062,2010-05-16,$1.12,$2.09,$2.75,$2.16,$2.62,114.73%
7072,2010-05-09,$1.11,$1.91,$2.37,$2.49,$2.74,114.19%
7094,2010-05-02,$1.13,$2.13,$3.12,$1.99,$1.87,101.55%
7104,2010-04-25,$1.16,$2.39,$2.74,$2.99,$2.87,136.85%
7114,2010-04-18,$1.08,$2.37,$2.50,$2.32,$2.49,124.07%
7136,2010-04-11,$1.03,$2.25,$2.87,$2.74,$2.24,145.15%
7146,2010-04-04,$0.81,$1.94,$3.37,$1.67,$2.62,196.30%
7157,2010-03-28,$0.79,$1.94,$1.87,$1.71,$2.37,149.68%
7165,2010-03-21,$0.86,$2.62,$3.91,$3.24,$2.99,270.93%
7189,2010-03-14,$1.06,$2.59,$3.00,$2.25,$2.99,155.42%
7199,2010-03-07,$1.66,$3.03,$3.25,$3.99,$3.49,107.23%
7209,2010-02-28,$1.75,$2.99,$3.25,$1.66,$3.49,62.71%
7231,2010-02-21,$1.91,$3.32,$2.99,$4.74,$4.32,101.18%
7241,2010-02-14,$0.80,$2.64,$4.66,$4.24,$4.99,416.56%
7252,2010-02-07,$2.60,$3.12,$2.75,$4.74,$4.74,47.60%
7261,2010-01-31,$2.44,$3.86,$4.12,$4.99,$4.49,78.89%
7272,2010-01-24,$2.38,$3.86,$4.37,$4.99,$4.74,88.66%
7295,2010-01-17,$2.50,$3.61,$3.37,$4.66,$3.74,53.80%
7304,2010-01-10,$2.94,$3.62,$3.66,$4.99,$3.87,37.24%
7315,2010-01-03,$2.91,$3.12,$2.99,$4.74,$3.62,24.31%
7326,2009-12-27,$2.88,$3.16,$3.87,$4.49,$3.99,34.64%
7336,2009-12-20,$2.88,$3.16,$3.87,$4.99,$4.74,45.49%
7348,2009-12-13,$2.81,$3.70,$3.49,$4.32,$4.24,40.12%
7365,2009-12-06,$2.13,$3.59,$3.54,$4.24,$4.37,84.74%
7380,2009-11-29,$1.72,$3.59,$2.96,$3.62,$4.62,114.97%
7390,2009-11-22,$1.51,$3.21,$3.24,$3.74,$4.37,141.06%
7413,2009-11-15,$1.52,$3.32,$3.37,$3.99,$4.24,145.39%
7423,2009-11-08,$1.54,$3.34,$3.49,$3.66,$4.49,143.18%
7444,2009-11-01,$2.08,$3.24,$2.89,$3.74,$3.74,63.58%
7453,2009-10-25,$2.07,$3.12,$3.24,$3.99,$2.37,53.62%
7464,2009-10-18,$1.86,$2.61,$3.24,$3.12,$3.99,74.19%
7486,2009-10-11,$1.75,$2.99,$2.67,$3.49,$3.37,78.86%
7508,2009-10-04,$1.39,$2.67,$2.51,$2.74,$3.37,103.06%
7519,2009-09-27,$1.33,$2.82,$3.24,$3.32,$2.99,132.52%
7541,2009-09-20,$1.19,$2.61,$2.39,$2.99,$2.94,129.62%
7548,2009-09-13,$1.05,$2.46,$2.59,$2.49,$2.99,150.71%
7575,2009-09-06,$0.32,$2.62,$4.99,$2.12,$3.24,913.28%
7594,2009-08-30,$1.09,$2.66,$2.29,$2.99,$2.99,150.69%
7601,2009-08-23,$1.00,$2.14,$3.07,$2.99,$3.24,186.00%
7625,2009-08-16,$1.08,$2.19,$2.75,$2.99,$2.86,149.77%
7648,2009-08-09,$1.12,$2.16,$3.37,$2.99,$2.99,156.92%
7664,2009-08-02,$1.09,$2.02,$2.62,$1.87,$2.50,106.65%
7678,2009-07-26,$0.99,$2.19,$3.12,$2.87,$2.54,170.71%
7704,2009-07-19,$0.94,$2.22,$3.37,$2.19,$2.87,183.24%
7726,2009-07-12,$0.88,$2.12,$2.37,$2.24,$2.54,163.35%
7731,2009-07-05,$0.84,$2.09,$2.87,$2.25,$2.75,196.43%
7756,2009-06-28,$0.93,$1.94,$2.41,$2.62,$2.75,161.29%
7765,2009-06-21,$0.89,$2.39,$2.81,$2.37,$2.87,193.26%
7802,2009-06-14,$0.74,$1.91,$2.62,$2.87,$2.49,234.12%
7807,2009-06-07,$0.93,$1.99,$2.87,$2.50,$2.62,168.28%
7832,2009-05-31,$0.95,$2.12,$2.58,$2.67,$2.49,159.47%
7855,2009-05-24,$0.93,$2.22,$3.16,$2.50,$2.99,192.20%
7858,2009-05-17,$0.96,$1.95,$2.54,$3.12,$2.74,169.53%
7883,2009-05-10,$0.94,$2.01,$3.74,$2.62,$2.87,198.94%
7891,2009-05-03,$1.06,$2.04,$2.99,$2.00,$2.66,128.54%
7914,2009-04-26,$1.14,$2.37,$2.82,$2.25,$2.25,112.50%
7925,2009-04-19,$0.90,$2.16,$2.69,$2.25,$2.37,163.06%
7934,2009-04-12,$0.85,$2.63,$3.37,$3.00,$3.24,260.00%
7957,2009-04-05,$1.14,$2.29,$2.41,$1.75,$2.87,104.39%
7965,2009-03-29,$1.18,$1.71,$3.37,$2.66,$3.37,135.38%
7977,2009-03-22,$1.04,$1.85,$2.49,$1.99,$2.43,110.58%
8000,2009-03-15,$1.10,$2.19,$2.49,$3.24,$2.62,139.55%
8009,2009-03-08,$1.44,$2.02,$3.87,$2.19,$2.99,92.19%
8019,2009-03-01,$1.36,$1.98,$3.09,$3.24,$2.37,96.32%
8030,2009-02-22,$1.71,$2.66,$2.59,$3.99,$3.62,88.01%
8040,2009-02-15,$1.93,$2.62,$3.87,$2.57,$3.12,57.77%
8062,2009-02-08,$1.86,$2.62,$3.12,$3.12,$2.37,50.94%
8065,2009-02-01,$1.74,$3.00,$4.37,$4.24,$2.99,109.77%
8083,2009-01-25,$1.37,$2.37,$2.47,$3.00,$2.50,88.69%
8094,2009-01-18,$1.30,$2.74,$3.99,$3.50,$3.00,154.42%
8104,2009-01-11,$1.60,$3.12,$3.50,$4.49,$4.49,143.75%
8116,2009-01-04,$1.53,$3.37,$4.62,$3.99,$3.37,150.82%
8126,2008-12-28,$2.45,$3.49,$4.49,$5.74,$4.37,84.59%
8148,2008-12-21,$3.40,$4.74,$3.99,$5.66,$5.99,49.85%
8159,2008-12-14,$3.24,$4.18,$4.49,$5.24,$5.49,49.69%
8164,2008-12-07,$2.64,$4.49,$4.49,$4.66,$4.99,76.42%
8178,2008-11-30,$2.42,$4.99,$4.37,$4.24,$5.49,97.21%
8200,2008-11-23,$2.27,$4.16,$3.54,$4.49,$5.24,91.96%
8225,2008-11-16,$2.34,$3.49,$4.16,$4.12,$4.24,71.05%
8233,2008-11-09,$1.87,$3.49,$4.12,$3.49,$3.25,91.84%
8255,2008-11-02,$1.19,$3.24,$3.74,$3.24,$2.75,172.48%
8261,2008-10-26,$1.13,$3.19,$3.62,$3.62,$3.37,205.31%
8286,2008-10-19,$1.34,$3.32,$3.62,$3.74,$3.49,164.37%
8294,2008-10-12,$1.27,$3.16,$2.99,$2.00,$3.62,131.69%
8320,2008-10-05,$1.05,$3.49,$3.12,$3.49,$3.25,217.86%
8342,2008-09-28,$1.04,$3.74,$3.00,$3.12,$3.37,218.03%
8364,2008-09-21,$1.01,$3.49,$2.87,$2.75,$3.25,205.94%
8369,2008-09-14,$1.05,$3.36,$2.84,$3.24,$3.24,201.90%
8391,2008-09-07,$1.05,$3.24,$3.25,$3.49,$3.62,223.81%
8414,2008-08-31,$1.03,$3.33,$2.75,$3.49,$3.37,214.08%
8437,2008-08-24,$1.04,$3.24,$3.24,$3.49,$3.24,217.55%
8459,2008-08-17,$1.19,$2.62,$2.54,$3.49,$2.87,142.02%
8482,2008-08-10,$1.33,$2.37,$2.66,$3.37,$3.05,115.23%
8504,2008-08-03,$1.19,$2.33,$2.91,$3.66,$2.87,147.27%
8507,2008-07-27,$1.10,$2.62,$3.37,$3.49,$2.99,183.41%
8531,2008-07-20,$0.97,$2.12,$3.12,$3.12,$2.99,192.53%
8556,2008-07-13,$0.89,$2.59,$3.99,$2.87,$2.56,237.36%
8563,2008-07-06,$0.89,$2.33,$3.12,$2.87,$3.37,228.37%
8601,2008-06-29,$1.05,$2.62,$1.49,$1.87,$3.12,116.67%
8604,2008-06-22,$1.01,$2.49,$2.06,$2.87,$2.87,154.70%
8629,2008-06-15,$0.99,$2.44,$2.83,$3.24,$2.99,190.40%
8652,2008-06-08,$0.95,$2.50,$2.49,$3.16,$2.79,187.89%
8665,2008-06-01,$1.07,$2.59,$3.24,$2.99,$3.12,178.97%
8698,2008-05-25,$1.17,$2.62,$3.49,$2.49,$2.49,136.97%
8701,2008-05-18,$1.22,$2.79,$2.62,$3.24,$2.74,133.40%
8725,2008-05-11,$1.21,$2.12,$2.31,$2.87,$2.62,104.96%
8746,2008-05-04,$1.16,$2.62,$2.68,$2.06,$2.74,117.67%
8757,2008-04-27,$1.18,$2.74,$2.99,$2.50,$2.74,132.42%
8765,2008-04-20,$1.15,$2.74,$2.99,$2.87,$2.74,146.52%
8789,2008-04-13,$0.95,$2.37,$3.62,$2.50,$1.99,175.79%
8800,2008-04-06,$0.77,$2.87,$3.24,$2.44,$2.74,266.56%
8809,2008-03-30,$0.86,$2.53,$2.74,$2.06,$2.62,189.24%
8832,2008-03-23,$1.01,$2.57,$3.37,$3.24,$2.84,197.52%
8842,2008-03-16,$1.50,$2.41,$2.79,$2.00,$2.74,65.67%
8853,2008-03-09,$1.69,$2.71,$3.22,$3.49,$3.12,85.50%
8865,2008-03-02,$1.61,$2.66,$3.16,$3.99,$2.99,98.76%
8884,2008-02-24,$1.61,$3.12,$2.79,$2.67,$3.37,85.56%
8895,2008-02-17,$1.61,$3.49,$3.62,$3.99,$3.29,123.45%
8905,2008-02-10,$1.83,$5.08,$3.00,$3.99,$4.74,129.64%
8915,2008-02-03,$2.89,$3.16,$4.12,$4.99,$4.99,49.31%
8937,2008-01-27,$3.05,$3.99,$4.37,$5.32,$4.49,48.93%
8948,2008-01-20,$3.41,$3.33,$4.49,$5.49,$4.66,31.74%
8958,2008-01-13,$3.19,$3.37,$3.50,$5.37,$2.75,17.48%
8965,2008-01-06,$3.30,$2.24,$3.24,$5.37,$3.62,9.62%
8978,2007-12-30,$2.61,$3.36,$3.99,$4.99,$4.24,58.81%
8999,2007-12-23,$2.61,$3.49,$3.87,$5.24,$5.24,70.88%
9011,2007-12-16,$2.46,$4.11,$4.49,$4.99,$4.99,88.82%
9022,2007-12-09,$2.49,$3.79,$4.32,$4.87,$5.49,85.44%
9044,2007-12-02,$2.48,$4.24,$4.37,$4.59,$5.24,85.89%
9056,2007-11-25,$2.23,$4.24,$4.37,$4.74,$4.74,102.80%
9062,2007-11-18,$1.99,$4.24,$4.24,$4.99,$4.24,122.49%
9087,2007-11-11,$1.81,$3.99,$3.75,$4.74,$3.99,127.49%
9095,2007-11-04,$1.60,$3.74,$3.87,$4.22,$4.12,149.22%
9119,2007-10-28,$1.77,$3.24,$3.49,$4.37,$3.37,104.38%
9141,2007-10-21,$1.81,$3.11,$3.50,$3.62,$4.32,100.97%
9150,2007-10-14,$1.56,$3.24,$3.25,$2.68,$3.37,100.96%
9163,2007-10-07,$1.20,$3.36,$3.49,$3.37,$3.37,183.13%
9180,2007-09-30,$1.12,$3.16,$3.57,$2.62,$3.62,189.51%
9205,2007-09-23,$1.06,$3.11,$2.62,$2.66,$3.74,186.08%
9226,2007-09-16,$0.93,$3.11,$3.32,$2.87,$3.37,240.59%
9248,2007-09-09,$0.99,$3.16,$2.87,$2.87,$3.37,209.85%
9263,2007-09-02,$0.96,$3.36,$2.66,$2.87,$3.74,228.91%
9291,2007-08-26,$1.05,$2.98,$2.74,$2.75,$3.49,184.76%
9313,2007-08-19,$1.32,$2.74,$2.99,$2.68,$2.74,111.17%
9335,2007-08-12,$1.24,$2.83,$2.86,$2.68,$2.50,119.15%
9356,2007-08-05,$1.04,$2.69,$3.25,$2.87,$2.87,180.77%
9380,2007-07-29,$0.81,$2.56,$2.39,$2.75,$2.41,212.04%
9400,2007-07-22,$0.68,$2.49,$2.91,$1.87,$3.24,286.40%
9421,2007-07-15,$0.69,$2.99,$2.27,$2.68,$3.37,309.78%
9444,2007-07-08,$0.76,$2.49,$2.57,$2.49,$2.37,226.32%
9465,2007-07-01,$0.91,$1.99,$2.45,$2.99,$2.99,186.26%
9468,2007-06-24,$1.05,$2.33,$2.12,$2.99,$2.25,130.71%
9490,2007-06-17,$0.96,$2.56,$2.74,$1.83,$2.99,163.54%
9511,2007-06-10,$0.89,$2.32,$2.16,$3.00,$2.66,184.83%
9533,2007-06-03,$1.02,$2.74,$2.37,$3.00,$2.87,169.12%
9556,2007-05-27,$1.02,$2.50,$3.75,$2.99,$2.99,199.75%
9581,2007-05-20,$1.19,$2.74,$2.56,$2.75,$2.87,129.41%
9602,2007-05-13,$1.61,$2.59,$2.99,$2.70,$2.12,61.49%
9610,2007-05-06,$1.55,$3.12,$2.54,$2.17,$2.62,68.55%
9632,2007-04-29,$1.45,$2.37,$3.49,$2.70,$2.87,97.07%
9642,2007-04-22,$1.23,$2.50,$2.99,$2.25,$2.12,100.41%
9653,2007-04-15,$1.07,$2.87,$2.74,$2.66,$2.37,148.60%
9661,2007-04-08,$0.96,$2.49,$3.12,$2.62,$2.54,180.47%
9685,2007-04-01,$1.26,$2.87,$2.50,$2.00,$3.04,106.55%
9696,2007-03-25,$1.99,$2.49,$3.49,$3.19,$3.49,59.05%
9704,2007-03-18,$1.75,$2.86,$3.26,$2.37,$2.62,58.71%
9727,2007-03-11,$1.68,$2.83,$3.37,$3.62,$2.99,90.63%
9737,2007-03-04,$1.78,$2.94,$2.62,$3.75,$3.49,79.78%
9748,2007-02-25,$2.61,$2.74,$3.33,$4.62,$3.12,32.28%
9757,2007-02-18,$2.71,$2.61,$2.32,$4.32,$3.74,19.83%
9780,2007-02-11,$2.99,$2.87,$3.24,$4.49,$4.24,24.08%
9791,2007-02-04,$2.24,$2.86,$3.12,$3.49,$3.99,50.22%
9801,2007-01-28,$2.58,$2.99,$3.87,$4.24,$2.62,32.95%
9812,2007-01-21,$2.51,$2.87,$3.62,$3.99,$3.37,37.95%
9822,2007-01-14,$2.30,$3.11,$3.49,$3.99,$2.50,42.28%
9844,2007-01-07,$1.55,$3.49,$3.12,$3.50,$3.87,125.48%
9854,2006-12-31,$1.49,$3.61,$4.99,$3.74,$4.12,176.17%
9863,2006-12-24,$2.47,$4.24,$4.49,$3.99,$4.99,79.25%
9875,2006-12-17,$3.00,$4.86,$3.99,$4.74,$5.74,61.08%
9886,2006-12-10,$3.11,$4.40,$4.99,$4.99,$5.24,57.72%
9908,2006-12-03,$2.86,$4.03,$4.49,$4.49,$4.24,50.79%
9918,2006-11-26,$2.32,$3.66,$3.12,$3.74,$3.74,53.66%
9926,2006-11-19,$2.03,$3.71,$3.49,$3.67,$3.12,72.29%
9952,2006-11-12,$1.68,$3.16,$3.74,$3.89,$3.37,110.71%
9964,2006-11-05,$1.18,$2.78,$3.87,$3.79,$3.74,200.42%
9983,2006-10-29,$1.21,$3.03,$3.87,$3.79,$3.37,190.50%
10005,2006-10-22,$1.27,$3.28,$3.62,$3.79,$3.99,188.98%
10011,2006-10-15,$1.41,$3.35,$3.74,$3.99,$3.99,167.20%
10035,2006-10-08,$1.63,$3.31,$3.49,$3.13,$4.24,117.33%
10056,2006-10-01,$1.60,$3.01,$3.62,$2.99,$3.99,112.66%
10080,2006-09-24,$1.64,$3.03,$2.99,$3.12,$3.74,96.34%
10102,2006-09-17,$1.53,$2.93,$3.24,$2.75,$3.12,96.73%
10123,2006-09-10,$1.28,$2.69,$3.62,$2.62,$3.87,150.00%
10145,2006-09-03,$1.24,$2.93,$3.37,$2.47,$2.83,133.87%
10160,2006-08-27,$1.18,$2.94,$2.09,$2.32,$2.50,108.69%
10188,2006-08-20,$1.13,$2.69,$3.62,$2.45,$3.00,160.18%
10210,2006-08-13,$1.11,$2.81,$3.12,$2.94,$2.62,158.78%
10232,2006-08-06,$1.05,$2.81,$2.62,$1.93,$3.12,149.52%
10252,2006-07-30,$1.08,$2.98,$2.87,$2.75,$3.32,175.93%
10264,2006-07-23,$1.19,$2.49,$2.62,$2.75,$2.49,117.44%
10297,2006-07-16,$1.24,$2.49,$1.87,$2.20,$3.00,92.74%
10318,2006-07-09,$1.12,$2.73,$2.79,$2.38,$2.62,134.82%
10321,2006-07-02,$0.91,$2.34,$2.04,$1.38,$2.50,126.92%
10343,2006-06-25,$0.96,$2.34,$3.04,$2.62,$2.74,179.69%
10364,2006-06-18,$0.79,$2.34,$2.04,$1.75,$2.24,164.87%
10390,2006-06-11,$0.80,$2.54,$1.91,$2.37,$2.74,198.75%
10412,2006-06-04,$0.95,$2.59,$2.75,$2.37,$2.49,168.42%
10436,2006-05-28,$1.01,$2.60,$1.74,$2.25,$2.49,124.75%
10440,2006-05-21,$1.17,$2.08,$2.54,$2.25,$2.75,105.56%
10461,2006-05-14,$1.15,$2.23,$2.27,$2.62,$2.16,101.74%
10485,2006-04-16,$1.09,$2.50,$3.62,$2.75,$2.79,167.43%
10496,2006-04-09,$1.50,$2.87,$2.75,$1.81,$1.79,53.67%
10517,2006-04-02,$1.48,$2.87,$2.94,$2.12,$2.99,84.46%
10528,2006-03-26,$1.27,$2.62,$2.62,$2.12,$2.62,96.46%
10538,2006-03-19,$1.24,$2.00,$2.37,$2.74,$2.49,93.55%
10547,2006-03-12,$1.23,$2.48,$1.84,$3.24,$2.74,109.35%
10565,2006-03-05,$1.18,$2.16,$1.97,$2.99,$3.00,114.41%
10581,2006-02-26,$1.60,$2.64,$2.22,$2.87,$2.62,61.72%
10590,2006-02-19,$1.82,$2.72,$2.22,$2.49,$3.37,48.35%
10613,2006-02-12,$1.74,$2.72,$3.37,$3.32,$2.25,67.53%
10624,2006-02-05,$1.74,$2.48,$3.00,$3.33,$3.16,71.98%
10633,2006-01-29,$1.58,$2.87,$3.87,$3.49,$3.12,111.23%
10656,2006-01-22,$1.71,$2.86,$3.49,$3.74,$3.12,93.13%
10663,2006-01-15,$1.74,$3.36,$3.62,$3.74,$3.37,102.44%
10676,2006-01-08,$1.89,$3.71,$4.12,$4.74,$3.74,115.74%
10707,2005-12-25,$2.49,$4.66,$4.74,$4.99,$5.49,99.60%
10718,2005-12-18,$3.46,$4.32,$4.82,$4.74,$0.00,0.29%
10728,2005-12-11,$3.19,$3.99,$4.49,$3.62,$4.66,31.35%
10750,2005-12-04,$2.44,$3.83,$4.66,$3.82,$4.24,69.57%
10758,2005-11-27,$1.99,$3.36,$4.12,$3.74,$3.99,91.08%
10784,2005-11-20,$1.70,$3.36,$3.99,$3.49,$3.99,118.09%
10793,2005-11-13,$2.04,$2.87,$3.62,$2.92,$3.99,64.22%
10815,2005-11-06,$1.70,$3.04,$3.00,$2.97,$2.87,74.71%
10823,2005-10-30,$1.02,$3.29,$2.74,$2.50,$2.99,182.35%
10847,2005-10-23,$0.98,$2.91,$2.99,$3.12,$3.37,216.07%
