,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
9225,2007-09-16,$0.85,$1.73,$1.49,$1.50,$1.99,97.35%
9247,2007-09-09,$0.84,$1.63,$1.37,$1.87,$1.87,100.60%
9272,2007-09-02,$0.83,$1.65,$1.87,$1.62,$1.74,107.23%
9290,2007-08-26,$0.73,$1.57,$1.87,$1.69,$1.74,135.27%
9312,2007-08-19,$0.68,$1.59,$1.82,$1.49,$1.87,148.90%
9334,2007-08-12,$0.68,$1.65,$1.37,$1.50,$1.49,120.96%
9355,2007-08-05,$0.68,$1.53,$1.57,$1.99,$1.74,151.10%
9379,2007-07-29,$0.68,$1.56,$2.12,$1.87,$1.37,154.41%
9399,2007-07-22,$0.68,$1.71,$2.24,$1.49,$1.94,171.32%
9420,2007-07-15,$0.68,$1.88,$1.42,$1.99,$1.87,163.24%
9443,2007-07-08,$0.68,$1.98,$1.84,$1.62,$1.62,159.56%
9464,2007-07-01,$0.46,$1.60,$1.82,$1.69,$2.24,299.46%
9488,2007-06-24,$0.63,$2.37,$1.99,$1.99,$2.12,236.11%
9489,2007-06-17,$0.61,$1.71,$1.12,$1.44,$1.99,156.56%
9510,2007-06-10,$0.61,$1.91,$1.74,$1.59,$2.12,201.64%
9534,2007-06-03,$0.73,$1.93,$1.42,$2.62,$1.99,172.60%
9559,2007-05-27,$0.89,$2.65,$2.26,$2.37,$3.49,202.53%
9582,2007-05-20,$1.50,$2.69,$2.27,$3.37,$3.49,97.00%
9891,2006-12-10,$1.16,$2.26,$2.32,$3.12,$2.99,130.39%
9899,2006-12-03,$1.01,$2.08,$1.74,$2.49,$2.49,117.82%
9924,2006-11-26,$0.85,$2.04,$2.39,$2.56,$2.24,171.47%
9932,2006-11-19,$0.84,$2.36,$2.11,$2.62,$1.99,170.24%
9957,2006-11-12,$0.81,$2.41,$2.24,$2.49,$2.49,197.22%
9967,2006-11-05,$0.81,$2.19,$1.42,$1.99,$1.87,130.56%
9988,2006-10-29,$0.80,$2.00,$2.22,$2.12,$1.99,160.31%
10010,2006-10-22,$0.81,$2.14,$2.49,$2.62,$2.62,204.63%
10014,2006-10-15,$0.81,$1.91,$1.53,$1.62,$0.00,56.17%
10036,2006-10-08,$0.81,$2.11,$1.87,$2.49,$1.99,161.11%
10057,2006-10-01,$0.81,$1.97,$1.32,$2.00,$2.24,132.41%
10079,2006-09-24,$0.81,$1.80,$1.49,$2.12,$2.24,136.11%
10101,2006-09-17,$0.83,$1.83,$1.24,$1.83,$2.12,111.45%
10122,2006-09-10,$0.83,$1.76,$1.66,$1.87,$2.29,128.31%
10144,2006-09-03,$0.83,$1.50,$1.79,$1.82,$2.12,117.77%
10172,2006-08-27,$0.82,$2.01,$2.12,$2.24,$2.14,159.45%
10187,2006-08-20,$0.81,$2.01,$2.16,$2.07,$1.74,146.30%
10209,2006-08-13,$0.81,$2.14,$1.44,$1.62,$1.74,114.20%
10231,2006-08-06,$0.80,$2.24,$2.06,$2.37,$1.74,162.81%
10253,2006-07-30,$0.79,$1.81,$1.31,$1.37,$2.62,125.00%
10277,2006-07-23,$0.79,$2.04,$1.92,$2.07,$3.74,209.18%
10296,2006-07-16,$0.79,$2.94,$2.05,$2.57,$2.99,233.86%
10342,2006-06-25,$1.67,$2.93,$2.49,$2.94,$3.24,73.65%
10368,2006-06-18,$1.69,$2.65,$2.74,$2.64,$2.74,59.32%
10389,2006-06-11,$1.64,$2.33,$2.62,$2.37,$3.24,60.98%
10413,2006-06-04,$1.31,$1.69,$1.56,$1.82,$1.99,34.73%
10438,2006-05-28,$1.07,$2.06,$1.74,$2.69,$2.27,104.67%
10442,2006-05-21,$1.06,$1.99,$2.25,$2.69,$1.74,104.48%
10691,2006-01-01,$0.60,$2.07,$2.34,$2.89,$2.74,318.33%
10698,2005-12-25,$0.58,$2.08,$2.24,$2.67,$2.37,303.45%
10723,2005-12-18,$0.58,$2.69,$1.46,$2.42,$0.00,183.19%
10733,2005-12-11,$0.56,$2.99,$1.71,$2.24,$2.49,320.98%
10741,2005-12-04,$0.59,$2.21,$1.59,$1.74,$2.24,229.66%
10763,2005-11-27,$0.64,$2.71,$2.82,$1.99,$2.37,286.33%
10772,2005-11-20,$0.82,$2.66,$1.83,$2.49,$1.87,169.82%
10798,2005-11-13,$0.66,$2.72,$1.79,$2.24,$2.12,235.98%
10820,2005-11-06,$0.69,$2.44,$1.29,$1.87,$2.62,197.83%
10828,2005-10-30,$0.76,$2.05,$1.82,$2.29,$2.12,172.37%
10852,2005-10-23,$0.79,$2.24,$1.72,$2.24,$2.24,167.09%
10857,2005-10-16,$0.79,$1.86,$1.56,$1.82,$1.84,124.05%
10882,2005-10-09,$0.79,$1.83,$1.59,$2.24,$1.99,142.09%
10904,2005-10-02,$0.79,$1.75,$2.09,$2.19,$1.34,133.23%
10926,2005-09-25,$0.79,$1.80,$1.94,$1.92,$2.12,146.20%
11023,2005-08-21,$0.73,$1.60,$1.74,$2.14,$1.49,138.70%
11044,2005-08-14,$0.73,$1.48,$1.42,$1.59,$1.74,113.36%
11065,2005-08-07,$0.69,$1.39,$1.76,$2.04,$1.74,151.09%
11067,2005-07-31,$0.70,$1.53,$1.21,$1.95,$2.12,143.21%
11088,2005-07-24,$0.68,$1.43,$1.66,$1.89,$2.12,161.03%
11116,2005-07-17,$0.68,$1.73,$1.29,$2.07,$2.12,165.07%
11137,2005-07-10,$0.76,$1.55,$2.04,$2.29,$2.49,175.33%
11159,2005-07-03,$0.83,$1.74,$2.12,$2.67,$2.49,171.69%
11182,2005-06-26,$0.94,$1.68,$1.94,$2.24,$2.24,115.43%
11203,2005-06-19,$0.94,$1.43,$0.94,$1.92,$1.74,60.37%
11208,2005-06-12,$0.92,$1.45,$1.74,$2.17,$1.74,92.93%
11232,2005-06-05,$0.91,$1.50,$1.34,$2.09,$1.49,76.37%
11257,2005-05-29,$1.03,$1.69,$1.94,$2.22,$2.99,114.56%
11281,2005-05-22,$1.20,$2.42,$2.57,$2.82,$2.92,123.54%
11285,2005-05-15,$1.57,$2.18,$2.37,$2.99,$1.94,50.96%
11798,2004-09-12,$0.65,$1.30,$2.04,$1.48,$1.62,147.69%
11821,2004-09-05,$0.65,$1.43,$1.21,$1.89,$1.74,141.15%
11843,2004-08-29,$0.64,$1.68,$0.85,$2.07,$1.74,147.66%
11863,2004-08-22,$0.61,$1.16,$1.74,$1.87,$1.49,156.56%
11868,2004-08-15,$0.58,$1.34,$1.69,$1.41,$1.44,153.45%
11890,2004-08-08,$0.58,$1.29,$1.81,$2.49,$1.67,212.93%
11911,2004-08-01,$0.58,$1.59,$1.22,$1.26,$1.29,131.03%
11933,2004-07-25,$0.59,$1.29,$1.17,$2.07,$1.22,143.64%
11954,2004-07-11,$0.61,$1.46,$1.54,$2.09,$1.74,179.92%
11978,2004-07-04,$0.63,$1.64,$1.87,$1.72,$1.72,175.79%
12003,2004-06-27,$0.56,$1.73,$2.09,$2.66,$1.74,266.96%
12024,2004-06-20,$0.71,$1.39,$1.53,$2.82,$1.62,159.15%
12047,2004-06-13,$0.71,$1.53,$1.56,$2.32,$1.39,139.44%
12060,2004-06-06,$0.72,$1.59,$1.44,$1.76,$2.24,144.10%
12090,2004-05-30,$0.81,$1.71,$1.74,$2.49,$2.99,175.62%
12095,2004-05-23,$1.01,$2.22,$2.07,$2.87,$2.99,151.24%
12118,2004-05-16,$1.43,$2.15,$2.24,$2.99,$2.99,81.29%
12676,2003-08-24,$0.66,$1.42,$1.64,$2.16,$1.87,168.56%
12699,2003-08-17,$0.65,$1.65,$1.62,$2.09,$1.25,154.23%
12721,2003-08-10,$0.67,$1.62,$1.74,$1.64,$1.74,151.49%
12743,2003-08-03,$0.68,$1.39,$0.86,$2.24,$1.87,133.82%
12761,2003-07-27,$0.68,$1.75,$2.24,$1.77,$1.94,183.09%
12786,2003-07-20,$0.70,$1.85,$1.14,$1.77,$1.69,130.36%
12808,2003-07-13,$0.72,$1.80,$1.89,$1.84,$1.49,143.75%
12829,2003-07-06,$0.85,$2.05,$1.92,$1.99,$2.12,137.65%
12851,2003-06-29,$0.91,$1.55,$1.59,$0.00,$2.12,44.51%
13435,2002-09-29,$0.54,$1.55,$1.74,$1.86,$1.82,222.69%
13459,2002-09-22,$0.54,$1.51,$1.47,$1.94,$1.25,185.65%
13467,2002-09-15,$0.56,$1.58,$1.62,$1.94,$1.79,209.38%
13486,2002-09-08,$0.56,$1.56,$1.89,$1.74,$1.59,202.68%
13509,2002-09-01,$0.57,$1.51,$1.87,$1.86,$2.04,219.30%
13532,2002-08-25,$0.57,$1.61,$2.14,$1.92,$1.72,224.12%
13556,2002-08-18,$0.57,$1.56,$1.69,$1.44,$1.62,176.75%
13559,2002-08-11,$0.58,$1.59,$1.21,$1.69,$1.54,159.91%
13582,2002-08-04,$0.59,$1.56,$2.14,$1.28,$1.50,174.58%
13607,2002-07-28,$0.60,$1.77,$2.14,$2.09,$1.87,227.92%
13613,2002-07-21,$0.61,$1.69,$1.87,$1.92,$1.87,201.23%
14252,2001-09-16,$0.66,$1.61,$1.57,$1.82,$1.62,150.76%
14277,2001-09-09,$0.66,$1.61,$1.57,$1.82,$1.62,150.76%
14284,2001-09-02,$0.67,$1.56,$1.24,$1.69,$1.89,138.06%
14307,2001-08-26,$0.65,$1.29,$0.78,$1.69,$1.24,92.31%
14333,2001-08-19,$0.60,$1.36,$1.49,$1.66,$1.54,152.08%
14339,2001-08-12,$0.58,$1.46,$1.49,$1.82,$2.04,193.53%
14360,2001-08-05,$0.58,$1.24,$1.03,$1.92,$1.92,163.36%
14386,2001-07-29,$0.59,$1.46,$1.69,$2.04,$1.31,175.42%
14392,2001-07-22,$0.58,$1.27,$1.49,$2.07,$1.92,190.95%
14414,2001-07-15,$0.63,$1.53,$1.52,$1.21,$1.74,138.10%
14437,2001-07-08,$0.66,$1.74,$1.69,$0.91,$1.92,137.12%
14461,2001-07-01,$0.62,$1.79,$1.74,$2.49,$1.99,222.98%
14469,2001-06-24,$0.61,$1.74,$1.69,$2.24,$2.17,221.31%
14490,2001-06-17,$0.78,$2.06,$1.92,$1.99,$2.12,159.29%
14497,2001-06-10,$1.01,$2.29,$1.42,$2.99,$2.87,136.88%
14519,2001-06-03,$1.01,$3.09,$2.16,$3.32,$2.49,173.76%
14981,2000-10-01,$0.61,$1.51,$0.00,$1.89,$2.12,126.23%
14988,2000-09-24,$0.61,$1.51,$0.00,$1.86,$1.62,104.51%
15013,2000-09-17,$0.61,$1.66,$0.00,$1.24,$1.37,75.00%
15020,2000-09-10,$0.61,$1.31,$0.00,$1.66,$1.74,93.03%
15044,2000-09-03,$0.60,$1.54,$0.00,$1.49,$1.74,98.75%
15065,2000-08-27,$0.58,$1.41,$0.00,$0.99,$1.47,66.81%
15074,2000-08-20,$0.55,$1.64,$0.00,$1.44,$1.99,130.45%
15099,2000-08-13,$0.53,$1.41,$0.00,$1.62,$1.24,101.42%
15106,2000-08-06,$0.53,$1.66,$0.00,$0.92,$1.67,100.47%
15129,2000-07-30,$0.55,$1.51,$0.00,$1.24,$1.57,96.36%
15138,2000-07-23,$0.55,$1.39,$0.00,$1.49,$1.47,97.73%
