,date,farmprice,atlantaretail,chicagoretail,losangelesretail,newyorkretail,averagespread
5194,2012-08-12,$0.26,$0.92,$0.89,$1.09,$1.34,307.69%
5200,2012-08-05,$0.26,$1.13,$0.89,$1.02,$1.34,321.15%
5225,2012-07-29,$0.26,$0.91,$0.89,$1.09,$1.34,306.73%
5247,2012-07-22,$0.27,$0.91,$0.86,$1.09,$1.34,288.89%
5255,2012-07-15,$0.27,$0.94,$0.89,$1.02,$1.42,295.37%
5279,2012-07-08,$0.28,$0.94,$0.89,$1.09,$1.32,278.57%
5301,2012-07-01,$0.28,$0.94,$0.89,$1.09,$1.32,278.57%
5309,2012-06-24,$0.28,$0.94,$0.94,$1.06,$1.44,291.07%
5331,2012-06-17,$0.28,$1.13,$0.89,$1.06,$1.19,281.25%
5352,2012-06-10,$0.26,$0.96,$0.89,$1.06,$1.32,306.73%
5366,2012-06-03,$0.26,$0.95,$0.89,$1.06,$1.37,310.58%
5388,2012-05-27,$0.26,$0.96,$0.94,$0.99,$1.32,304.81%
5394,2012-05-20,$0.26,$0.96,$0.74,$0.99,$1.32,285.58%
5411,2012-05-13,$0.26,$0.95,$0.87,$1.06,$1.24,296.15%
5427,2012-05-13,$0.26,$0.95,$0.87,$1.06,$1.24,296.15%
5452,2012-05-06,$0.26,$1.71,$0.79,$1.06,$1.49,385.58%
5469,2012-04-29,$0.26,$0.94,$0.82,$0.96,$1.32,288.46%
5484,2012-04-22,$0.26,$0.94,$0.98,$1.09,$1.17,301.92%
5495,2012-04-15,$0.27,$0.94,$0.87,$0.96,$1.32,278.70%
5503,2012-04-08,$0.27,$0.84,$0.89,$0.96,$1.19,259.26%
5509,2012-04-08,$0.27,$0.84,$0.89,$0.96,$1.19,259.26%
5538,2012-04-01,$0.27,$0.80,$0.89,$1.09,$1.24,272.22%
5547,2012-03-25,$0.27,$0.95,$0.92,$0.96,$1.32,284.26%
5558,2012-03-18,$0.27,$0.94,$0.92,$1.14,$1.32,300.00%
5566,2012-03-11,$0.27,$0.95,$0.89,$0.99,$1.27,279.63%
5590,2012-03-04,$0.27,$0.94,$0.92,$0.99,$1.32,286.11%
5610,2012-02-19,$0.28,$0.94,$0.92,$0.99,$1.32,272.32%
5621,2012-02-12,$0.28,$0.94,$0.92,$0.99,$1.32,272.32%
5632,2012-02-05,$0.28,$0.94,$1.11,$0.99,$1.37,293.75%
5641,2012-01-29,$0.28,$0.94,$0.92,$0.99,$1.37,276.79%
5652,2012-01-22,$0.28,$0.94,$0.92,$0.99,$1.32,272.32%
5674,2012-01-15,$0.28,$0.94,$0.79,$0.92,$1.32,254.46%
5685,2012-01-08,$0.28,$0.94,$0.86,$0.87,$1.57,278.57%
5696,2012-01-01,$0.28,$0.94,$0.82,$0.92,$1.32,257.14%
5706,2011-12-25,$0.26,$0.94,$0.92,$0.92,$1.32,294.23%
5716,2011-12-18,$0.26,$0.94,$0.87,$0.92,$1.32,289.42%
5738,2011-12-11,$0.26,$0.93,$0.92,$0.89,$1.32,290.38%
5749,2011-12-04,$0.26,$0.93,$0.92,$0.97,$1.32,298.08%
5758,2011-11-27,$0.29,$0.95,$0.92,$0.89,$1.32,251.72%
5781,2011-11-20,$0.29,$0.95,$1.04,$0.89,$1.32,262.07%
5791,2011-11-13,$0.29,$0.95,$0.92,$0.97,$1.32,258.62%
5813,2011-11-06,$0.29,$0.95,$0.92,$0.99,$1.24,253.45%
5824,2011-10-30,$0.29,$0.94,$0.92,$0.99,$1.32,259.48%
5832,2011-10-23,$0.29,$0.94,$0.92,$0.87,$1.32,249.14%
5855,2011-10-16,$0.29,$0.94,$0.92,$0.84,$1.32,246.55%
5866,2011-10-09,$0.29,$0.94,$0.92,$0.89,$1.32,250.86%
5885,2011-10-02,$0.29,$1.10,$0.84,$0.89,$1.39,263.79%
5905,2011-09-25,$0.28,$0.90,$0.86,$0.89,$1.07,232.14%
5931,2011-09-18,$0.29,$0.90,$0.92,$0.96,$1.27,249.14%
5940,2011-09-11,$0.29,$0.91,$0.97,$0.92,$1.49,269.83%
5959,2011-09-04,$0.29,$0.91,$0.97,$0.99,$1.19,250.00%
5974,2011-08-28,$0.29,$0.94,$0.97,$0.92,$1.27,253.45%
5988,2011-08-21,$0.29,$0.91,$0.97,$0.92,$1.27,250.86%
6013,2011-08-14,$0.29,$0.90,$0.97,$0.89,$1.14,236.21%
6030,2011-08-07,$0.29,$0.90,$0.94,$0.72,$1.27,230.17%
6061,2011-07-31,$0.29,$0.68,$0.97,$0.69,$1.27,211.21%
6075,2011-07-24,$0.29,$0.87,$0.97,$0.69,$1.34,233.62%
6087,2011-07-17,$0.29,$0.87,$0.97,$0.69,$1.34,233.62%
6111,2011-07-10,$0.32,$0.87,$0.97,$0.69,$1.27,196.88%
6133,2011-07-03,$0.32,$0.87,$0.97,$0.92,$1.27,214.84%
6140,2011-06-26,$0.32,$1.15,$0.97,$1.04,$0.94,220.31%
6170,2011-06-19,$0.32,$0.87,$0.97,$1.19,$1.19,229.69%
6186,2011-06-12,$0.33,$0.87,$0.97,$1.07,$1.19,210.61%
6193,2011-06-05,$0.34,$0.87,$0.97,$0.69,$1.19,173.53%
6220,2011-05-29,$0.53,$0.88,$0.97,$1.07,$1.19,93.87%
6226,2011-05-22,$0.40,$0.88,$0.97,$1.07,$1.44,172.50%
6252,2011-05-15,$0.40,$0.88,$0.94,$1.57,$1.19,186.25%
6269,2011-05-08,$0.43,$0.88,$0.94,$1.81,$0.81,158.14%
6284,2011-05-01,$0.43,$0.88,$0.94,$1.89,$0.87,166.28%
6295,2011-04-24,$0.43,$0.85,$0.94,$0.92,$1.12,122.67%
6305,2011-04-17,$0.43,$0.91,$0.94,$0.75,$1.24,123.26%
6313,2011-04-10,$0.43,$0.88,$0.94,$1.94,$1.12,183.72%
6338,2011-04-03,$0.43,$0.87,$0.94,$1.69,$1.24,175.58%
6347,2011-03-27,$0.43,$0.87,$0.94,$1.94,$1.13,183.72%
6357,2011-03-20,$0.43,$0.87,$0.97,$1.44,$1.37,170.35%
6379,2011-03-13,$0.40,$0.85,$0.97,$1.82,$1.12,197.50%
6390,2011-03-06,$0.40,$0.86,$0.94,$1.82,$1.19,200.63%
6400,2011-02-27,$0.40,$0.91,$0.94,$1.67,$1.12,190.00%
6410,2011-02-20,$0.39,$0.85,$0.97,$1.59,$1.29,201.28%
6421,2011-02-13,$0.40,$0.85,$0.97,$1.99,$1.06,204.38%
6431,2011-02-06,$0.37,$0.85,$0.94,$1.68,$1.12,210.14%
6441,2011-01-30,$0.36,$0.86,$0.94,$1.32,$1.12,194.44%
6454,2011-01-23,$0.38,$0.86,$0.94,$1.94,$1.12,219.74%
6474,2011-01-16,$0.35,$0.85,$0.94,$1.62,$0.99,214.29%
6485,2011-01-09,$0.35,$0.85,$0.94,$1.97,$0.99,239.29%
6496,2011-01-02,$0.37,$0.67,$0.94,$0.92,$1.12,146.62%
6506,2010-12-26,$0.35,$0.85,$0.94,$0.89,$1.34,187.14%
6517,2010-12-19,$0.35,$0.85,$1.09,$0.84,$1.12,178.57%
6528,2010-12-12,$0.34,$0.66,$0.92,$0.64,$1.49,172.79%
6538,2010-12-05,$0.30,$0.85,$0.94,$0.89,$1.12,216.67%
6547,2010-11-28,$0.28,$0.85,$0.94,$0.84,$1.12,234.82%
6571,2010-11-21,$0.28,$0.66,$0.97,$0.84,$1.12,220.54%
6580,2010-11-14,$0.28,$0.85,$0.97,$0.84,$1.29,252.68%
6602,2010-11-07,$0.28,$0.41,$0.94,$0.84,$1.07,191.07%
6612,2010-10-31,$0.28,$0.91,$0.94,$0.89,$1.12,244.64%
6634,2010-10-24,$0.28,$0.85,$0.97,$0.84,$0.99,225.89%
6641,2010-10-17,$0.28,$0.60,$1.16,$0.84,$1.12,232.14%
6669,2010-10-10,$0.28,$0.85,$0.94,$0.89,$1.12,239.29%
6687,2010-10-03,$0.28,$0.85,$0.94,$0.84,$1.12,234.82%
6709,2010-09-26,$0.28,$0.98,$0.94,$0.84,$1.12,246.43%
6714,2010-09-19,$0.28,$0.66,$0.97,$0.67,$1.12,205.36%
6736,2010-09-12,$0.28,$0.85,$0.94,$0.64,$1.09,214.29%
6769,2010-09-05,$0.28,$0.85,$0.94,$0.64,$1.12,216.96%
6781,2010-08-29,$0.28,$0.60,$0.94,$0.84,$1.12,212.50%
6802,2010-08-22,$0.28,$0.85,$0.97,$0.84,$1.12,237.50%
6825,2010-08-15,$0.28,$1.04,$0.92,$0.84,$1.07,245.54%
6848,2010-08-08,$0.28,$0.85,$0.92,$0.64,$1.12,215.18%
6855,2010-08-01,$0.28,$0.47,$0.92,$0.84,$1.12,199.11%
6879,2010-07-25,$0.28,$0.96,$0.92,$0.82,$1.24,251.79%
6901,2010-07-18,$0.28,$0.85,$0.94,$0.77,$1.12,228.57%
6910,2010-07-11,$0.27,$0.89,$0.92,$0.82,$1.12,247.22%
6932,2010-07-04,$0.27,$0.84,$0.92,$0.82,$1.12,242.59%
6955,2010-06-27,$0.27,$1.13,$0.92,$0.82,$1.12,269.44%
6967,2010-06-20,$0.27,$0.84,$0.94,$0.89,$1.12,250.93%
6983,2010-06-13,$0.27,$0.80,$0.92,$0.82,$1.12,238.89%
7008,2010-06-06,$0.27,$0.84,$0.92,$0.76,$1.12,237.04%
7030,2010-05-30,$0.27,$1.03,$0.92,$0.82,$1.07,255.56%
7039,2010-05-23,$0.27,$0.84,$0.92,$0.82,$0.99,230.56%
7064,2010-05-16,$0.27,$0.84,$0.92,$0.82,$1.12,242.59%
7074,2010-05-09,$0.27,$0.84,$0.92,$0.76,$1.12,237.04%
7081,2010-05-02,$0.27,$0.84,$0.87,$0.79,$0.99,223.15%
7106,2010-04-25,$0.27,$0.84,$1.17,$0.79,$1.12,262.96%
7116,2010-04-18,$0.27,$0.69,$0.92,$0.79,$1.02,216.67%
7124,2010-04-11,$0.27,$0.84,$0.92,$0.79,$1.12,239.81%
7148,2010-04-04,$0.27,$0.83,$0.92,$0.74,$1.07,229.63%
7159,2010-03-28,$0.27,$0.79,$0.92,$0.74,$1.12,230.56%
7167,2010-03-21,$0.27,$0.84,$0.92,$0.74,$1.07,230.56%
7191,2010-03-14,$0.27,$0.69,$0.92,$0.74,$1.12,221.30%
7201,2010-03-07,$0.28,$0.80,$0.92,$0.72,$1.07,213.39%
7211,2010-02-28,$0.28,$0.84,$0.92,$0.74,$1.07,218.75%
7220,2010-02-21,$0.29,$0.84,$0.92,$0.72,$1.12,210.34%
7243,2010-02-14,$0.28,$0.84,$0.92,$0.72,$1.07,216.96%
7254,2010-02-07,$0.28,$0.84,$0.92,$0.72,$1.02,212.50%
7269,2010-01-31,$0.29,$0.84,$0.92,$0.72,$1.07,206.03%
7274,2010-01-24,$0.29,$0.89,$0.92,$0.74,$0.92,199.14%
7284,2010-01-17,$0.27,$0.84,$0.92,$0.72,$1.07,228.70%
7306,2010-01-10,$0.27,$0.91,$0.92,$0.76,$1.02,234.26%
7317,2010-01-03,$0.27,$0.89,$0.92,$0.74,$1.07,235.19%
7328,2009-12-27,$0.27,$0.91,$0.92,$0.74,$1.07,237.04%
7338,2009-12-20,$0.27,$0.91,$0.92,$0.74,$0.97,227.78%
7349,2009-12-13,$0.27,$0.91,$0.92,$0.72,$1.07,235.19%
7370,2009-12-06,$0.27,$0.91,$0.92,$0.72,$1.07,235.19%
7381,2009-11-29,$0.27,$0.90,$0.92,$0.74,$0.99,228.70%
7391,2009-11-22,$0.27,$0.91,$0.92,$0.72,$1.07,235.19%
7412,2009-11-15,$0.27,$1.31,$0.92,$0.72,$1.02,267.59%
7422,2009-11-08,$0.27,$1.17,$0.92,$0.72,$0.99,251.85%
7443,2009-11-01,$0.27,$1.24,$0.92,$0.74,$1.07,267.59%
7456,2009-10-25,$0.27,$0.90,$0.92,$0.72,$0.94,222.22%
7478,2009-10-18,$0.26,$1.10,$0.92,$0.72,$1.02,261.54%
7487,2009-10-11,$0.26,$0.90,$0.92,$0.72,$0.99,239.42%
7509,2009-10-04,$0.26,$1.22,$0.92,$0.74,$1.07,279.81%
7518,2009-09-27,$0.26,$0.90,$0.92,$0.72,$0.99,239.42%
7538,2009-09-20,$0.26,$0.90,$0.92,$0.72,$1.07,247.12%
7563,2009-09-13,$0.26,$0.90,$0.89,$0.74,$1.44,281.73%
7572,2009-09-06,$0.26,$0.90,$0.92,$0.72,$1.02,242.31%
7591,2009-08-30,$0.26,$0.90,$0.92,$0.74,$1.07,249.04%
7616,2009-08-23,$0.26,$1.09,$0.92,$0.72,$1.29,286.54%
7622,2009-08-16,$0.26,$0.90,$0.92,$0.72,$1.02,242.31%
7647,2009-08-09,$0.26,$0.76,$0.92,$0.72,$1.07,233.65%
7671,2009-08-02,$0.26,$0.76,$0.92,$0.72,$1.27,252.88%
7692,2009-07-26,$0.26,$0.99,$0.92,$0.74,$1.02,252.88%
7697,2009-07-19,$0.26,$0.72,$0.92,$0.74,$1.04,228.85%
7721,2009-07-12,$0.26,$0.96,$0.92,$0.74,$1.02,250.00%
7745,2009-07-05,$0.26,$0.76,$0.92,$0.77,$1.07,238.46%
7751,2009-06-28,$0.26,$0.90,$0.92,$0.77,$1.07,251.92%
7775,2009-06-21,$0.26,$0.72,$0.91,$0.76,$1.04,229.81%
7795,2009-06-14,$0.26,$0.72,$0.91,$0.74,$1.02,225.96%
7820,2009-06-07,$0.26,$0.72,$0.91,$0.76,$1.07,232.69%
7827,2009-05-31,$0.26,$0.96,$0.91,$0.77,$1.07,256.73%
7850,2009-05-24,$0.26,$0.90,$0.91,$0.76,$1.04,247.12%
7866,2009-05-17,$0.26,$0.90,$0.91,$1.29,$1.02,296.15%
7885,2009-05-10,$0.26,$0.91,$0.91,$0.76,$1.07,250.96%
7893,2009-05-03,$0.26,$0.91,$0.92,$0.77,$1.07,252.88%
7916,2009-04-26,$0.26,$0.91,$0.92,$0.79,$1.04,251.92%
7927,2009-04-19,$0.25,$0.91,$0.92,$0.79,$1.04,266.00%
7936,2009-04-12,$0.25,$0.86,$0.92,$0.84,$1.04,266.00%
7959,2009-04-05,$0.25,$0.86,$0.92,$0.82,$0.99,259.00%
7970,2009-03-29,$0.25,$0.86,$0.90,$0.77,$1.02,255.00%
7979,2009-03-22,$0.25,$0.87,$0.90,$0.79,$1.04,260.00%
7988,2009-03-15,$0.25,$0.86,$0.90,$0.82,$1.04,262.00%
8011,2009-03-08,$0.25,$0.86,$0.90,$0.76,$1.07,259.00%
8021,2009-03-01,$0.25,$0.84,$0.90,$0.76,$1.19,269.00%
8032,2009-02-22,$0.25,$0.89,$0.85,$0.69,$1.04,247.00%
8042,2009-02-15,$0.25,$0.89,$0.85,$0.82,$1.04,260.00%
8052,2009-02-08,$0.25,$0.89,$0.85,$0.76,$1.07,257.00%
8074,2009-02-01,$0.25,$0.89,$0.85,$0.72,$1.07,253.00%
8085,2009-01-25,$0.25,$0.89,$0.85,$0.72,$1.04,250.00%
8096,2009-01-18,$0.25,$0.89,$0.92,$0.72,$1.04,257.00%
8106,2009-01-11,$0.25,$0.89,$0.95,$0.72,$1.39,295.00%
8117,2009-01-04,$0.25,$0.84,$0.92,$0.72,$1.07,255.00%
8127,2008-12-28,$0.25,$0.84,$0.92,$0.72,$1.07,255.00%
8149,2008-12-21,$0.25,$0.89,$1.14,$0.72,$1.17,292.00%
8160,2008-12-14,$0.25,$0.89,$0.92,$0.77,$1.02,260.00%
8170,2008-12-07,$0.25,$0.89,$0.92,$0.76,$1.02,259.00%
8177,2008-11-30,$0.25,$0.89,$0.92,$0.77,$1.07,265.00%
8201,2008-11-23,$0.25,$0.89,$0.92,$0.76,$1.17,274.00%
8224,2008-11-16,$0.25,$0.89,$0.92,$0.76,$1.04,261.00%
8232,2008-11-09,$0.25,$0.89,$0.92,$0.76,$1.07,264.00%
8254,2008-11-02,$0.25,$0.79,$0.96,$0.74,$1.07,256.00%
8267,2008-10-26,$0.25,$0.89,$0.95,$0.64,$0.99,247.00%
8287,2008-10-19,$0.25,$0.89,$0.95,$0.66,$0.99,249.00%
8295,2008-10-12,$0.25,$0.89,$0.92,$0.74,$0.99,254.00%
8317,2008-10-05,$0.25,$0.89,$0.90,$0.82,$1.07,268.00%
8339,2008-09-28,$0.26,$0.94,$0.94,$0.72,$1.17,262.50%
8359,2008-09-21,$0.26,$0.89,$0.92,$0.72,$1.17,255.77%
8384,2008-09-14,$0.26,$0.89,$0.94,$0.74,$1.02,245.19%
8406,2008-09-07,$0.26,$0.89,$0.94,$0.79,$1.07,254.81%
8409,2008-08-31,$0.26,$0.89,$0.95,$0.72,$1.14,255.77%
8434,2008-08-24,$0.26,$0.90,$0.92,$0.72,$1.17,256.73%
8454,2008-08-17,$0.26,$0.84,$0.92,$0.79,$0.99,240.38%
8477,2008-08-10,$0.26,$0.85,$0.95,$0.79,$1.04,249.04%
8499,2008-08-03,$0.26,$0.90,$0.90,$0.72,$1.14,251.92%
8523,2008-07-27,$0.26,$0.86,$0.87,$0.79,$1.19,256.73%
8528,2008-07-20,$0.26,$0.86,$0.87,$0.79,$1.14,251.92%
8553,2008-07-13,$0.26,$0.89,$0.81,$0.79,$1.02,237.50%
8576,2008-07-06,$0.26,$0.86,$0.88,$0.79,$1.02,241.35%
8594,2008-06-29,$0.26,$0.88,$0.88,$0.72,$1.19,252.88%
8617,2008-06-22,$0.26,$0.88,$0.86,$0.72,$1.14,246.15%
8641,2008-06-15,$0.26,$0.88,$0.90,$0.79,$1.04,247.12%
8645,2008-06-08,$0.26,$0.89,$0.88,$0.79,$1.07,249.04%
8673,2008-06-01,$0.26,$0.89,$0.88,$0.79,$1.07,249.04%
8693,2008-05-25,$0.26,$0.89,$0.91,$0.76,$1.17,258.65%
8715,2008-05-18,$0.26,$1.09,$0.93,$0.76,$1.04,267.31%
8726,2008-05-11,$0.26,$0.90,$0.91,$0.76,$1.07,250.00%
8748,2008-05-04,$0.26,$0.87,$1.31,$0.69,$1.07,278.85%
8759,2008-04-27,$0.26,$0.90,$0.93,$0.72,$1.17,257.69%
8768,2008-04-20,$0.26,$0.90,$0.93,$0.69,$1.17,254.81%
8791,2008-04-13,$0.26,$0.89,$0.93,$0.74,$1.06,248.08%
8802,2008-04-06,$0.26,$0.91,$0.93,$0.76,$1.07,252.88%
8811,2008-03-30,$0.26,$0.90,$0.93,$0.72,$1.07,248.08%
8820,2008-03-23,$0.26,$0.90,$0.93,$0.69,$1.17,254.81%
8844,2008-03-16,$0.26,$0.88,$0.93,$0.74,$1.04,245.19%
8855,2008-03-09,$0.26,$0.90,$0.93,$0.76,$1.07,251.92%
8866,2008-03-02,$0.26,$0.85,$0.88,$0.69,$1.07,235.58%
8886,2008-02-24,$0.26,$0.90,$0.93,$1.24,$1.09,300.00%
8897,2008-02-17,$0.26,$0.90,$0.93,$0.74,$1.04,247.12%
8907,2008-02-10,$0.26,$0.90,$0.93,$0.83,$1.07,258.65%
8917,2008-02-03,$0.26,$0.90,$0.93,$0.69,$1.07,245.19%
8939,2008-01-27,$0.26,$0.90,$0.93,$0.69,$1.12,250.00%
8950,2008-01-20,$0.26,$0.87,$0.93,$0.76,$1.17,258.65%
8960,2008-01-13,$0.26,$0.91,$0.93,$0.74,$1.04,248.08%
8970,2008-01-06,$0.26,$0.89,$0.93,$0.76,$1.07,250.96%
8981,2007-12-30,$0.26,$0.88,$0.93,$0.76,$1.07,250.00%
9002,2007-12-23,$0.26,$0.96,$0.93,$0.76,$1.19,269.23%
9012,2007-12-16,$0.26,$0.87,$0.93,$0.74,$1.04,244.23%
9023,2007-12-09,$0.26,$0.81,$0.93,$0.76,$1.07,243.27%
9031,2007-12-02,$0.26,$0.81,$0.93,$0.69,$1.07,236.54%
9055,2007-11-25,$0.26,$0.81,$0.93,$0.69,$1.17,246.15%
9067,2007-11-18,$0.26,$0.81,$0.93,$0.69,$1.04,233.65%
9086,2007-11-11,$0.26,$0.79,$0.93,$0.76,$0.99,233.65%
9094,2007-11-04,$0.26,$0.79,$0.93,$0.74,$1.07,239.42%
9118,2007-10-28,$0.26,$0.84,$0.93,$0.69,$1.19,250.96%
9140,2007-10-21,$0.26,$0.84,$0.93,$0.69,$1.17,249.04%
9149,2007-10-14,$0.26,$0.84,$0.93,$0.69,$1.04,236.54%
9174,2007-10-07,$0.26,$0.84,$0.93,$0.69,$1.07,239.42%
9195,2007-09-30,$0.26,$0.84,$0.91,$0.64,$1.07,232.69%
9198,2007-09-23,$0.25,$0.84,$0.91,$0.66,$1.17,258.00%
9219,2007-09-16,$0.26,$0.84,$0.91,$0.69,$1.04,234.62%
9241,2007-09-09,$0.27,$0.84,$0.91,$0.69,$1.07,225.00%
9269,2007-09-02,$0.27,$0.83,$0.91,$0.66,$1.07,221.30%
9284,2007-08-26,$0.27,$0.83,$0.91,$0.66,$1.07,221.30%
9306,2007-08-19,$0.27,$0.83,$0.78,$0.66,$1.17,218.52%
9328,2007-08-12,$0.27,$0.83,$0.91,$0.69,$1.04,221.30%
9349,2007-08-05,$0.29,$0.86,$0.91,$0.69,$1.07,204.31%
9373,2007-07-29,$0.30,$0.83,$0.91,$0.66,$1.07,189.17%
9393,2007-07-22,$0.32,$0.83,$0.91,$0.66,$0.00,87.50%
9414,2007-07-15,$0.32,$0.81,$0.86,$0.69,$1.99,239.84%
9437,2007-07-08,$0.32,$0.83,$0.86,$0.69,$1.32,189.06%
9458,2007-07-01,$0.31,$0.81,$0.91,$0.66,$1.07,178.23%
9482,2007-06-24,$0.31,$0.81,$0.91,$0.69,$1.17,188.71%
9504,2007-06-17,$0.31,$0.74,$0.91,$0.69,$1.04,172.58%
9525,2007-06-10,$0.31,$0.74,$0.91,$0.69,$1.07,175.00%
9548,2007-06-03,$0.31,$0.74,$0.78,$0.66,$1.07,162.10%
9553,2007-05-27,$0.34,$0.74,$0.91,$0.66,$1.07,148.53%
9576,2007-05-20,$0.34,$0.74,$0.91,$0.69,$1.14,155.88%
9603,2007-05-13,$0.34,$0.74,$0.88,$0.69,$0.99,142.65%
9612,2007-05-06,$0.34,$0.74,$0.91,$0.69,$1.07,150.74%
9620,2007-04-29,$0.34,$0.86,$0.91,$0.66,$1.07,157.35%
9644,2007-04-22,$0.34,$0.74,$0.91,$0.69,$1.17,158.09%
9655,2007-04-15,$0.32,$0.72,$0.91,$0.69,$1.07,164.84%
9667,2007-04-08,$0.31,$0.74,$0.91,$0.69,$1.07,175.00%
9687,2007-04-01,$0.31,$0.78,$0.91,$0.66,$1.07,175.81%
9698,2007-03-25,$0.31,$0.81,$0.91,$0.66,$1.19,187.90%
9706,2007-03-18,$0.31,$0.81,$0.91,$0.69,$1.04,178.23%
9716,2007-03-11,$0.31,$0.81,$0.91,$0.69,$1.07,180.65%
9739,2007-03-04,$0.31,$0.78,$0.91,$0.62,$1.07,172.58%
9750,2007-02-25,$0.32,$0.78,$0.91,$0.69,$1.17,177.34%
9759,2007-02-18,$0.31,$0.78,$0.86,$0.69,$1.04,171.77%
9769,2007-02-11,$0.29,$0.78,$0.86,$0.69,$1.07,193.10%
9793,2007-02-04,$0.28,$0.78,$0.83,$0.62,$1.07,194.64%
9803,2007-01-28,$0.27,$0.76,$0.83,$0.69,$1.17,219.44%
9814,2007-01-21,$0.25,$0.76,$0.83,$0.69,$1.17,245.00%
9824,2007-01-14,$0.25,$0.78,$0.83,$0.64,$1.04,229.00%
9833,2007-01-07,$0.23,$0.78,$0.83,$0.66,$0.99,254.35%
9856,2006-12-31,$0.23,$0.78,$0.83,$0.59,$1.07,255.43%
9868,2006-12-24,$0.23,$0.78,$0.80,$0.64,$1.19,270.65%
9877,2006-12-17,$0.23,$0.82,$0.83,$0.66,$1.04,264.13%
9887,2006-12-10,$0.23,$0.82,$0.83,$0.66,$1.22,283.70%
9895,2006-12-03,$0.23,$0.82,$0.83,$0.59,$1.04,256.52%
9919,2006-11-26,$0.23,$0.82,$0.83,$0.72,$1.26,294.57%
9927,2006-11-19,$0.24,$0.82,$0.83,$0.59,$1.11,248.96%
9951,2006-11-12,$0.24,$0.83,$0.83,$0.76,$0.99,255.21%
9975,2006-11-05,$0.24,$0.82,$0.83,$0.66,$1.02,246.88%
9984,2006-10-29,$0.28,$0.82,$0.83,$0.59,$1.04,192.86%
10004,2006-10-22,$0.28,$0.82,$0.83,$0.59,$0.98,187.50%
10027,2006-10-15,$0.28,$0.82,$0.83,$0.59,$0.99,188.39%
10030,2006-10-08,$0.28,$0.82,$0.83,$0.62,$1.02,193.75%
10051,2006-10-01,$0.28,$0.82,$0.83,$0.59,$1.04,192.86%
10073,2006-09-24,$0.28,$0.82,$0.78,$0.59,$0.99,183.93%
10095,2006-09-17,$0.28,$0.82,$0.83,$0.64,$0.92,186.61%
10116,2006-09-10,$0.27,$0.82,$0.83,$0.62,$0.94,197.22%
10138,2006-09-03,$0.26,$0.82,$0.83,$0.72,$0.97,221.15%
10169,2006-08-27,$0.25,$0.82,$0.80,$0.69,$0.91,222.00%
10181,2006-08-20,$0.23,$0.82,$0.80,$0.59,$0.91,239.13%
10203,2006-08-13,$0.21,$0.83,$0.83,$0.59,$0.94,279.76%
10225,2006-08-06,$0.21,$0.82,$0.80,$0.62,$0.94,278.57%
10247,2006-07-30,$0.21,$0.82,$0.80,$0.62,$0.87,270.24%
10274,2006-07-23,$0.21,$0.82,$0.80,$0.65,$0.91,278.57%
10290,2006-07-16,$0.21,$0.79,$0.83,$0.64,$0.92,278.57%
10313,2006-07-09,$0.21,$0.82,$0.83,$0.62,$0.92,279.76%
10336,2006-07-02,$0.21,$0.82,$0.83,$0.62,$0.97,285.71%
10357,2006-06-25,$0.21,$0.82,$0.83,$0.64,$0.91,280.95%
10380,2006-06-18,$0.21,$0.82,$0.83,$0.66,$0.89,280.95%
10383,2006-06-11,$0.20,$0.82,$0.83,$0.66,$0.89,300.00%
10407,2006-06-04,$0.21,$0.82,$0.83,$0.62,$0.97,285.71%
10433,2006-05-28,$0.21,$0.81,$0.80,$0.76,$0.92,291.67%
10455,2006-05-21,$0.21,$0.82,$0.80,$0.76,$0.92,292.86%
10471,2006-05-14,$0.21,$0.87,$0.83,$0.66,$0.92,290.48%
10487,2006-04-16,$0.21,$0.79,$0.83,$0.66,$0.97,286.90%
10498,2006-04-09,$0.21,$0.99,$0.83,$0.64,$0.97,308.33%
10505,2006-04-02,$0.21,$0.79,$0.83,$0.62,$0.97,282.14%
10530,2006-03-26,$0.46,$0.79,$0.83,$0.62,$0.92,71.74%
10540,2006-03-19,$0.21,$0.79,$0.83,$0.62,$0.97,282.14%
10549,2006-03-12,$0.21,$0.79,$0.83,$0.59,$0.97,278.57%
10572,2006-03-05,$0.21,$0.74,$0.83,$0.62,$0.97,276.19%
10583,2006-02-26,$0.21,$0.74,$0.83,$0.62,$0.97,276.19%
10592,2006-02-19,$0.21,$0.74,$0.83,$0.62,$0.97,276.19%
10615,2006-02-12,$0.21,$0.74,$0.83,$0.59,$0.97,272.62%
10626,2006-02-05,$0.21,$0.74,$0.83,$0.62,$0.97,276.19%
10635,2006-01-29,$0.21,$0.82,$0.83,$0.56,$0.91,271.43%
10644,2006-01-22,$0.21,$0.87,$0.83,$0.56,$0.97,284.52%
10670,2006-01-15,$0.21,$0.77,$0.83,$0.56,$0.97,272.62%
10678,2006-01-08,$0.21,$0.80,$0.83,$0.59,$0.97,279.76%
10688,2006-01-01,$0.21,$0.80,$0.83,$0.59,$0.97,279.76%
10708,2005-12-25,$0.21,$0.77,$0.83,$0.59,$0.94,272.62%
10719,2005-12-18,$0.21,$0.77,$0.83,$0.59,$0.00,160.71%
10729,2005-12-11,$0.21,$0.77,$0.83,$0.59,$0.94,272.62%
10751,2005-12-04,$0.21,$0.77,$0.83,$0.82,$0.94,300.00%
